del_rxnID_KO	prctile_CP	prctile_PC	prctile_CB	prctile_BC	prctile_CBR	prctile_BRC	prctile_CBNR	prctile_BNRC	subSystem_CP	subSystem_PC	subSystem_CB	subSystem_BC	subSystem_CBR	subSystem_BRC	subSystem_CBNR	subSystem_BNRC	MetabolicUnits_CP	MetabolicUnits_PC	MetabolicUnits_CB	MetabolicUnits_BC	MetabolicUnits_CBR	MetabolicUnits_BRC	MetabolicUnits_CBNR	MetabolicUnits_BNRC	Localization_CP	Localization_PC	Localization_CB	Localization_BC	Localization_CBR	Localization_BRC	Localization_CBNR	Localization_BNRC
HXCOAte	45.1731761238025	54.4240733359904	98.0471628592483	38.1909547738693	30.5960509319063	31.0649255103918	36.5345622119816	60.1394751330519	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ADNK1	45.0257921886514	49.3423674770825	91.1201179071481	41.9956927494616	97.8962908285662	47.4894243148795	38.1198156682028	2.38575885483575	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
5AOPtm	44.0862196020634	11.8971701873256	89.4620486366986	35.5527638190955	36.9994463923233	98.1239654221078	96.036866359447	46.1552578454762	Heme synthesis	Heme synthesis	Heme synthesis	Heme synthesis	Heme synthesis	Heme synthesis	Heme synthesis	Heme synthesis	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_HC02203[e]	42.3544583640383	21.0243124750897	98.8577745025792	36.0193826274228	35.0802731131205	33.2904175096561	38.0829493087558	33.8043677739035	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
7KILTCHOLt	42.2991893883567	33.6986847349542	93.828297715549	33.2196697774587	45.7833548625208	30.0717307338606	18.7281105990783	33.1069921086438	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_7klitchol[e]	42.2991893883567	33.6986847349542	93.828297715549	33.2196697774587	45.7833548625208	30.0717307338606	18.7281105990783	33.1069921086438	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
sink_7klitchol[c]	42.2991893883567	33.6986847349542	93.828297715549	33.2196697774587	45.7833548625208	30.0717307338606	18.7281105990783	33.1069921086438	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
ICDHyrm	41.5806927044952	29.9322439218812	91.5438467207074	0.287150035893754	32.6074921572246	0.220709950340261	37.1981566820277	23.8025325747844	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	TCA cycle, mitochondria	TCA cycle, mitochondria	TCA cycle, mitochondria	TCA cycle, mitochondria	TCA cycle, mitochondria	TCA cycle, mitochondria	TCA cycle, mitochondria	TCA cycle, mitochondria	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
HMR_3203	41.304347826087	66.1817457154245	57.7745025792189	92.8571428571429	90.2749584794243	90.7117895898473	61.8433179723502	88.5850614791705	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
FAOXC14C14OHm	41.2490788504053	67.018732562774	99.7420781134856	68.3776022972003	80.1992987636095	85.0285083685856	60.9769585253456	90.3835566158928	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
DESAT18_5	41.2306558585114	41.4109206855321	88.3014001473839	67.3905240488155	87.39619856062	93.213169027037	90.8571428571429	93.8153789686181	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_h2o[e]	41.1016949152542	37.0067756078119	92.5939572586588	50.3230437903805	22.8086362797564	34.7802096744528	20.8663594470046	99.2292163699761	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_so4[e]	40.8806190125276	55.4204862495018	99.2630803242447	52.2254127781766	58.4240634803469	39.3599411440132	99.741935483871	51.5874472380253	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_uri[e]	40.825350036846	60.7612594659227	91.9675755342668	35.4989231873654	28.8614135449345	61.8723560787199	38.1382488479263	52.6518627271059	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
RE0453N	40.7700810611643	2.21203666799522	95.5784819454679	6.73007896625987	11.6811219782248	15.2657715652014	4.94009216589862	7.469260414755	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	Pyrimidine synthesis	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	pyrimidine synthesis/ de novo	[n]	[n]	[n]	[n]	[n]	[n]	[n]	[n]
C12OHc	40.4753131908622	53.1486648066959	99.6315401621223	97.9002153625269	79.922494925263	89.2036049291889	85.5852534562212	61.405762525234	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	carnitine shuttle	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
DDCRNe	40.4753131908622	53.1486648066959	99.6315401621223	97.9002153625269	79.922494925263	89.2036049291889	85.5852534562212	61.405762525234	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_3ddcrn[e]	40.4753131908622	53.1486648066959	99.6315401621223	97.9002153625269	79.922494925263	89.2036049291889	85.5852534562212	61.405762525234	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
HDDACBP	40.4753131908622	53.1486648066959	99.6315401621223	97.9002153625269	79.922494925263	89.2036049291889	85.5852534562212	61.405762525234	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ABUTt2r	40.0700073691968	55.1016341171782	51.5475313190862	99.7307968413496	61.0813803284739	99.6505425786279	59.3917050691244	100	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_gsn[e]	39.8857774502579	42.3276205659625	89.5357406042741	50.9511844938981	34.6742941502122	50.0459812396542	39.7972350230415	82.0334006239677	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
GALt2_2	39.8489314664702	66.8991630131526	90.3647752394989	65.3266331658292	61.4135449344898	98.1607504138312	33.9723502304147	44.1548908056524	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
DCMPDA	39.7383935151068	54.8027102431247	89.8305084745763	24.1564967695621	54.8440671710648	23.0274048188339	99.0967741935484	32.8133602495871	Pyrimidine catabolism	Pyrimidine catabolism	Pyrimidine catabolism	Pyrimidine catabolism	Pyrimidine catabolism	Pyrimidine catabolism	Pyrimidine catabolism	Pyrimidine catabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
NTD2e	38.448784082535	49.6412913511359	88.9462048636699	55.5994256999282	96.3092821553792	33.6030899393048	99.5023041474654	62.3600660671683	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	pyrimidine catabolism, cytosol	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
UAG4E	38.3750921149595	55.5799123156636	88.8540899042004	95.8901651112706	84.904964015501	90.5094721353688	90.1382488479263	84.4008074876124	Aminosugar metabolism	Aminosugar metabolism	Aminosugar metabolism	Aminosugar metabolism	Aminosugar metabolism	Aminosugar metabolism	Aminosugar metabolism	Aminosugar metabolism	amino sugar metabolism	amino sugar metabolism	amino sugar metabolism	amino sugar metabolism	amino sugar metabolism	amino sugar metabolism	amino sugar metabolism	amino sugar metabolism	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
MI145PP	38.2645541635962	29.1749701076126	98.9130434782609	17.2110552763819	30.7805868241373	29.5935258414567	98.6175115207373	26.0598274912828	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
FAOXC102C101m	38.2461311717023	58.5292945396572	92.3360353721444	1.2921751615219	36.7226425539767	1.71050211513702	36.9032258064516	32.8500642319692	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
CYTK4	38.2277081798084	18.8322040653647	93.9756816507001	30.1507537688442	24.8569846835209	28.2140886518301	16.6820276497696	32.0425766195632	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
CE1273t2	38.1724392041268	40.3347947389398	93.3308769344141	28.5355348169419	9.0238051300978	14.2541842928085	19.1520737327189	32.4830244081483	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_CE1273[e]	38.1724392041268	40.3347947389398	93.3308769344141	28.5355348169419	9.0238051300978	14.2541842928085	19.1520737327189	32.4830244081483	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
sink_CE1273[c]	38.1724392041268	40.3347947389398	93.3308769344141	28.5355348169419	9.0238051300978	14.2541842928085	19.1520737327189	32.4830244081483	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
sink_hdca[c]	37.8592483419307	27.7999202869669	91.0832719233604	13.7652548456569	32.2199667835394	34.890564649623	18.8387096774194	27.4362268306111	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
GLXO1	37.5460574797347	24.651255480271	89.6462785556374	61.9167264895908	51.4116995755674	84.5503034761817	20.4976958525346	59.331987520646	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
PROt4	37.2881355932203	17.0785173375847	97.0338983050847	19.3287867910983	99.3172171987452	3.54975170130587	0.571428571428571	17.7830794641219	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HMR_4422	37.177597641857	61.4388202471104	98.894620486367	42.3725771715721	35.3570769514671	52.4002207099503	37.7511520737327	60.0844191594788	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
ME2m	37.1223286661754	53.5273017138302	99.0051584377303	99.4795405599426	25.576674663222	98.9516277358838	37.2903225806452	89.9247568361167	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	malic enzyme	malic enzyme	malic enzyme	malic enzyme	malic enzyme	malic enzyme	malic enzyme	malic enzyme	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
EX_prostgd2[e]	37.1039056742815	62.6544440015943	99.0972733971997	59.7989949748744	60.7861229009042	50.4874011403347	43.3179723502304	34.6485593686915	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
RE0344C	37.0854826823876	41.5105619768832	89.9226234340457	16.170136396267	39.8043919542351	43.9580651094354	34.6728110599078	40.9432923472197	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	fatty acid synthesis & elongation	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_HC00229[e]	36.9565217391304	47.7879633320048	94.1599115696389	61.5936826992103	25.8534785015686	60.1066764759978	40.7004608294931	78.0326665443201	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
r0390	36.9565217391304	47.7879633320048	94.1599115696389	61.5936826992103	25.8534785015686	60.1066764759978	40.7004608294931	78.0326665443201	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
NTD9	36.6617538688283	22.1402949382224	99.1709653647752	24.8384781048098	44.1594390108876	24.6643369505242	57.4746543778802	89.6678289594421	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
r0853	36.2564480471629	22.5388601036269	98.8393515106853	35.1579325197416	24.0081195792582	27.3864263380541	40.294930875576	50.6147917049	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1629	36.238025055269	9.10721402949382	96.2785556374355	14.6267049533381	60.4355047056653	2.63012690822145	26.0092165898618	11.7819783446504	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_arachd[e]	35.9432571849668	26.3850139497808	92.2070744288873	36.8090452261307	31.0204834840376	39.7093985653853	30.5437788018433	41.5489080565241	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
FDH	35.4089904200442	31.2674372259864	98.9498894620486	39.3754486719311	37.9590330319247	NA	37.4377880184332	NA	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	Fatty acid oxidation	NA	alpha oxidation	alpha oxidation	alpha oxidation	alpha oxidation	alpha oxidation	NA	alpha oxidation	NA	[c]	[c]	[c]	[c]	[c]	NA	[c]	NA
ASPGLUm	35.1879145173176	26.6241530490235	98.7472365512159	35.8219669777459	34.1391400627422	28.5451535773404	38.1013824884793	31.0148651128647	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	malate-aspartate shuttle	malate-aspartate shuttle	malate-aspartate shuttle	malate-aspartate shuttle	malate-aspartate shuttle	malate-aspartate shuttle	malate-aspartate shuttle	malate-aspartate shuttle	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ME2	35.1694915254237	41.490633718613	90.8806190125276	42.3546302943288	52.8695331241927	53.4485929740666	86.4884792626728	60.2679390713892	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	Pyruvate metabolism	malic enzyme, cytosol, astrocytes	malic enzyme, cytosol, astrocytes	malic enzyme, cytosol, astrocytes	malic enzyme, cytosol, astrocytes	malic enzyme, cytosol, astrocytes	malic enzyme, cytosol, astrocytes	malic enzyme, cytosol, astrocytes	malic enzyme, cytosol, astrocytes	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
r2150	35.132645541636	28.0191311279394	96.4075165806927	26.3280689160086	31.9985237128622	17.6200110354975	19.9447004608295	26.2984033767664	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_HC02198[e]	35.132645541636	28.0191311279394	96.4075165806927	26.3280689160086	31.9985237128622	17.6200110354975	19.9447004608295	26.2984033767664	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
sink_HC02198[c]	35.132645541636	28.0191311279394	96.4075165806927	26.3280689160086	31.9985237128622	17.6200110354975	19.9447004608295	26.2984033767664	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
URIt2r	34.966838614591	3.96572339577521	92.5755342667649	31.335247666906	26.5178077136003	35.0560971123781	20.073732718894	34.5751514039273	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ADNCYC	34.8194546794399	48.7245914707055	90.4568901989683	41.7444364680546	29.6733714707511	38.5874563178223	43.6129032258065	37.1260781794825	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
PDE1	34.8194546794399	48.7245914707055	90.4568901989683	41.7444364680546	29.6733714707511	38.5874563178223	43.6129032258065	37.1260781794825	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	purine catabolism, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_prostgh2[e]	34.2483419307295	52.5508170585891	91.304347826087	58.4529791816224	41.1515039675217	59.0950892036049	49.7880184331797	47.7885850614792	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_tdechola[e]	34.174649963154	31.5265045834994	92.5202652910833	26.1665470208184	19.4869902195977	17.8775059775612	20.0184331797235	35.3459350339512	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
C05463t2	34.174649963154	31.5265045834994	92.5202652910833	26.1665470208184	19.4869902195977	17.8775059775612	20.0184331797235	35.3459350339512	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
sink_tdechola[c]	34.174649963154	31.5265045834994	92.5202652910833	26.1665470208184	19.4869902195977	17.8775059775612	20.0184331797235	35.3459350339512	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
