del_rxnID_KO	prctile_CP	prctile_PC	prctile_CB	prctile_BC	prctile_CBR	prctile_BRC	prctile_CBNR	prctile_BNRC	subSystem_CP	subSystem_PC	subSystem_CB	subSystem_BC	subSystem_CBR	subSystem_BRC	subSystem_CBNR	subSystem_BNRC	MetabolicUnits_CP	MetabolicUnits_PC	MetabolicUnits_CB	MetabolicUnits_BC	MetabolicUnits_CBR	MetabolicUnits_BRC	MetabolicUnits_CBNR	MetabolicUnits_BNRC	Localization_CP	Localization_PC	Localization_CB	Localization_BC	Localization_CBR	Localization_BRC	Localization_CBNR	Localization_BNRC
ACITL	58.9904200442152	27.4412116381028	55.1952837140752	50.8076094759512	57.2614873592914	58.9847342284348	96.7188940092166	50.633143696091	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	Citric acid cycle	ATP-citrate lyase, cytosol	ATP-citrate lyase, cytosol	ATP-citrate lyase, cytosol	ATP-citrate lyase, cytosol	ATP-citrate lyase, cytosol	ATP-citrate lyase, cytosol	ATP-citrate lyase, cytosol	ATP-citrate lyase, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
APRTO2	58.9719970523213	59.7249900358709	52.7450257921886	61.5039483129935	59.2913821738328	70.9766415302557	97.4009216589862	57.7170122958341	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
NABTNO	58.9719970523213	59.7249900358709	52.7450257921886	61.5039483129935	59.2913821738328	70.9766415302557	97.4009216589862	57.7170122958341	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
PTRCAT1	58.9719970523213	59.7249900358709	52.7450257921886	61.5039483129935	59.2913821738328	70.9766415302557	97.4009216589862	57.7170122958341	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
4AABUTNt	58.9719970523213	59.7249900358709	52.7450257921886	61.5039483129935	59.2913821738328	70.9766415302557	97.4009216589862	57.7170122958341	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_4aabutn[e]	58.9719970523213	59.7249900358709	52.7450257921886	61.5039483129935	59.2913821738328	70.9766415302557	97.4009216589862	57.7170122958341	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_hismetgln[e]	58.1429624170965	64.8664806695895	47.0707442888725	58.1119885139986	49.0127329765639	52.0875482803016	55.4101382488479	85.3918150119288	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
HISMETGLNt	58.1429624170965	64.8664806695895	47.0707442888725	58.1119885139986	49.0127329765639	52.0875482803016	55.4101382488479	85.3918150119288	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HISMETGLNr	58.1429624170965	64.8664806695895	47.0707442888725	58.1119885139986	49.0127329765639	52.0875482803016	55.4101382488479	85.3918150119288	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HMR_2990	57.8113485630066	52.6903148664807	48.8393515106853	55.240488155061	59.0699391031556	55.2694500643737	52.5529953917051	97.2288493301523	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3670	57.8113485630066	52.6903148664807	48.8393515106853	55.240488155061	59.0699391031556	55.2694500643737	52.5529953917051	97.2288493301523	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3729	57.8113485630066	52.6903148664807	48.8393515106853	55.240488155061	59.0699391031556	55.2694500643737	52.5529953917051	97.2288493301523	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
ALCD1	57.277081798084	58.1307293742527	51.584377302874	58.9554917444365	56.5417973795903	70.3880816626816	96.331797235023	99.1007524316388	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
MI145PK	56.8533529845247	44.2805898764448	54.7347089167281	40.6317300789663	57.7966414467614	29.8878057752437	38.8755760368664	98.1464488897045	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
sink_minohp[c]	56.8349299926308	48.3060980470307	54.6794399410464	40.6496769562096	57.8520022144307	45.3558947949237	38.8940092165899	98.2015048632777	Sink	Sink	Sink	Sink	Sink	Sink	Sink	Sink	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_proglulys[e]	56.650700073692	47.2897568752491	41.2490788504053	54.5944005743001	43.9564495294335	36.8769542026853	55.0046082949309	97.5408331804001	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
PROGLULYSt	56.650700073692	47.2897568752491	41.2490788504053	54.5944005743001	43.9564495294335	36.8769542026853	55.0046082949309	97.5408331804001	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
PROGLULYSr	56.650700073692	47.2897568752491	41.2490788504053	54.5944005743001	43.9564495294335	36.8769542026853	55.0046082949309	97.5408331804001	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
GUAD	55.9690493736183	3.14866480669589	50.165806927045	NA	60.7307621332349	NA	97.4377880184332	NA	Purine catabolism	Purine catabolism	Purine catabolism	NA	Purine catabolism	NA	Purine catabolism	NA	purine catabolism	purine catabolism	purine catabolism	NA	purine catabolism	NA	purine catabolism	NA	[c]	[c]	[c]	NA	[c]	NA	[c]	NA
RE1933C	55.9137803979366	45.4563571143882	49.686809137804	60.6604450825556	56.7263332718214	55.7660474526393	92.4055299539171	84.7311433290512	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
CE1401te	55.9137803979366	45.4563571143882	49.686809137804	60.6604450825556	56.7263332718214	55.7660474526393	92.4055299539171	84.7311433290512	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_CE1401[e]	55.9137803979366	45.4563571143882	49.686809137804	60.6604450825556	56.7263332718214	55.7660474526393	92.4055299539171	84.7311433290512	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
PIK4	55.858511422255	28.1387006775608	48.9314664701548	59.5477386934673	52.0575751983761	60.7871988228803	53.3640552995392	81.1892090291797	Glycerophospholipid metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HMR_2971	55.3242446573324	62.8537265842965	48.6735445836404	61.3962670495334	63.5726148735929	56.023542394703	54.8940092165899	97.3389612772986	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3651	55.3242446573324	62.8537265842965	48.6735445836404	61.3962670495334	63.5726148735929	56.023542394703	54.8940092165899	97.3389612772986	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3710	55.3242446573324	62.8537265842965	48.6735445836404	61.3962670495334	63.5726148735929	56.023542394703	54.8940092165899	97.3389612772986	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
FACOAL204	54.9742078113486	41.6899163013153	45.2100221075903	31.8018664752333	56.5602509688134	45.2271473238919	45.7511520737327	98.2382088456598	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HMR_2962	54.900515843773	61.139896373057	51.0685335298452	98.5821966977746	57.7043735006459	57.0719146588192	50.0645161290323	97.3940172508717	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3639	54.900515843773	61.139896373057	51.0685335298452	98.5821966977746	57.7043735006459	57.0719146588192	50.0645161290323	97.3940172508717	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3698	54.900515843773	61.139896373057	51.0685335298452	98.5821966977746	57.7043735006459	57.0719146588192	50.0645161290323	97.3940172508717	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
ACACT1x	54.6978629329403	52.5308888003189	43.994104642594	52.2074659009332	46.7244879128991	52.2162957513335	94.3410138248848	39.0346852633511	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
EX_ppi[e]	54.6794399410464	48.9039457951375	55.6558585114223	64.6625987078248	60.1217936888725	35.9021519220158	99.4838709677419	NA	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	NA
FACOAL1821	54.6241709653648	25.8868074930251	48.2866617538688	55.8327351040919	52.1129359660454	57.6236895346699	96.3133640552995	81.5746008441916	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	fatty acid activation, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HMR_3003	53.9425202652911	48.6050219210841	47.623434045689	63.9985642498205	63.6648828197084	49.1079639507081	49.1981566820277	97.2839053037255	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	Fatty acid synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3682	53.9425202652911	48.6050219210841	47.623434045689	63.9985642498205	63.6648828197084	49.1079639507081	49.1981566820277	97.2839053037255	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
HMR_3741	53.9425202652911	48.6050219210841	47.623434045689	63.9985642498205	63.6648828197084	49.1079639507081	49.1981566820277	97.2839053037255	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	Cholesterol metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
EX_akg[e]	53.6109064112012	34.5555998405739	43.2940309506264	38.9626704953338	43.16294519284	43.68217767151	83.5576036866359	97.4857772068269	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_aspglutrp[e]	53.5187914517318	58.509366281387	49.0235814296242	56.2455132806892	57.3353017161838	54.9383851388633	55.5023041474654	97.8528170306478	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
ASPGLUTRPt	53.5187914517318	58.509366281387	49.0235814296242	56.2455132806892	57.3353017161838	54.9383851388633	55.5023041474654	97.8528170306478	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ASPGLUTRPr	53.5187914517318	58.509366281387	49.0235814296242	56.2455132806892	57.3353017161838	54.9383851388633	55.5023041474654	97.8528170306478	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_valphearg[e]	52.8924097273397	35.4922279792746	39.7936624907885	53.8585786073223	51.1718029156671	49.052786463123	52.036866359447	97.7977610570747	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
VALPHEARGt	52.8924097273397	35.4922279792746	39.7936624907885	53.8585786073223	51.1718029156671	49.052786463123	52.036866359447	97.7977610570747	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
VALPHEARGr	52.8924097273397	35.4922279792746	39.7936624907885	53.8585786073223	51.1718029156671	49.052786463123	52.036866359447	97.7977610570747	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
CYTK3	52.8187177597642	23.1765643682742	53.5740604274134	35.7860732232592	59.8080826720797	27.4048188339158	96.36866359447	31.4736648926409	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_pnto_R[e]	52.7450257921886	29.035472299721	45.7627118644068	42.4443646805456	55.4899427938734	56.9431671877874	99.4654377880184	51.9728390530373	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
PNTK	52.7266028002948	27.1622160223197	45.7995578481945	42.4264178033022	55.4714892046503	56.9247746919257	99.4470046082949	51.9544870618462	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
PPCDC	52.7266028002948	27.1622160223197	45.7995578481945	42.4264178033022	55.4714892046503	56.9247746919257	99.4470046082949	51.9544870618462	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_glnasngln[e]	52.6344878408254	52.7500996412913	49.2815033161385	53.2124910265614	51.9468536630375	53.6325179326835	95.3179723502304	62.7271058909892	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
GLNASNGLNt	52.6344878408254	52.7500996412913	49.2815033161385	53.2124910265614	51.9468536630375	53.6325179326835	95.3179723502304	62.7271058909892	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
GLNASNGLNr	52.6344878408254	52.7500996412913	49.2815033161385	53.2124910265614	51.9468536630375	53.6325179326835	95.3179723502304	62.7271058909892	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
r0892	52.5792188651437	54.8824232762057	91.2306558585114	50.9691313711414	56.83705480716	32.6282876586353	20.8294930875576	90.1816847127913	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_gluleu[e]	52.5239498894621	43.8023116779594	43.7361827560796	46.7875089734386	32.8289352279018	46.9744344307523	88.2764976958525	50.6881996696642	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
GLULEUt	52.5239498894621	43.8023116779594	43.7361827560796	46.7875089734386	32.8289352279018	46.9744344307523	88.2764976958525	50.6881996696642	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
GLULEUr	52.5239498894621	43.8023116779594	43.7361827560796	46.7875089734386	32.8289352279018	46.9744344307523	88.2764976958525	50.6881996696642	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
DM_Lcystin	52.4318349299926	50.0398565165405	50.5342667649226	51.4716439339555	49.2895368149105	48.464226595549	99.5391705069124	49.8440080748761	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
FPGS2	52.063375092115	43.9218812275807	45.5969049373618	NA	51.0426277911054	43.0384403163509	46.0645161290323	96.2378418058359	Folate metabolism	Folate metabolism	Folate metabolism	NA	Folate metabolism	Folate metabolism	Folate metabolism	Folate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	NA	[c]	[c]	[c]	[c]
FPGS3	52.063375092115	43.9218812275807	45.5969049373618	NA	51.0426277911054	43.0384403163509	46.0645161290323	96.2378418058359	Folate metabolism	Folate metabolism	Folate metabolism	NA	Folate metabolism	Folate metabolism	Folate metabolism	Folate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	NA	[c]	[c]	[c]	[c]
GLNS	51.9896831245394	34.1171781586289	43.2203389830509	9.81694185211773	38.2173832810482	40.0036784991723	96.8294930875576	61.0570746926042	Glutamate metabolism	Glutamate metabolism	Glutamate metabolism	Glutamate metabolism	Glutamate metabolism	Glutamate metabolism	Glutamate metabolism	Glutamate metabolism	glutamine metabolism	glutamine metabolism	glutamine metabolism	glutamine metabolism	glutamine metabolism	glutamine metabolism	glutamine metabolism	glutamine metabolism	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_pheasp[e]	51.9159911569639	48.864089278597	33.548268238762	55.940416367552	48.2007750507474	55.2142725767887	51.2258064516129	84.6760873554781	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
PHEASPt	51.9159911569639	48.864089278597	33.548268238762	55.940416367552	48.2007750507474	55.2142725767887	51.2258064516129	84.6760873554781	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
PHEASPr	51.9159911569639	48.864089278597	33.548268238762	55.940416367552	48.2007750507474	55.2142725767887	51.2258064516129	84.6760873554781	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_inost[e]	51.6212232866618	22.1801514547629	98.9867354458364	38.2627422828428	38.3465584056099	49.5309913555269	20.110599078341	99.2659203523582	Exchange/demand reaction	Exchange	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
