del_rxnID_KO	prctile_CP	prctile_PC	prctile_CB	prctile_BC	prctile_CBR	prctile_BRC	prctile_CBNR	prctile_BNRC	subSystem_CP	subSystem_PC	subSystem_CB	subSystem_BC	subSystem_CBR	subSystem_BRC	subSystem_CBNR	subSystem_BNRC	MetabolicUnits_CP	MetabolicUnits_PC	MetabolicUnits_CB	MetabolicUnits_BC	MetabolicUnits_CBR	MetabolicUnits_BRC	MetabolicUnits_CBNR	MetabolicUnits_BNRC	Localization_CP	Localization_PC	Localization_CB	Localization_BC	Localization_CBR	Localization_BRC	Localization_CBNR	Localization_BNRC
ACOAD10m	50.3684598378777	60.3029095257074	45.6705969049374	21.7157214644652	97.2135080273113	46.5697995217951	54.1935483870968	58.1941640668012	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
ACACT10m	48.6919675755343	38.8202471104025	45.6521739130435	21.7695620961953	97.2688687949806	46.6249770093802	54.2488479262673	39.3466691135988	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
ECOAH9m	48.6919675755343	38.8202471104025	45.6521739130435	21.7695620961953	97.2688687949806	46.6249770093802	54.2488479262673	39.3466691135988	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
HACD9m	48.6919675755343	38.8202471104025	45.6521739130435	21.7695620961953	97.2688687949806	46.6249770093802	54.2488479262673	39.3466691135988	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	isoleucine metabolism	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
GLYALDtr	48.4340456890199	66.7596652052611	91.2859248341931	91.5829145728643	42.1110906071231	83.7778186499908	45.5483870967742	60.9286107542668	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_glyald[e]	48.4340456890199	66.7596652052611	91.2859248341931	91.5829145728643	42.1110906071231	83.7778186499908	45.5483870967742	60.9286107542668	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_prostge2[e]	48.0471628592483	64.3483459545636	52.6529108327192	69.4364680545585	96.1985606200406	55.5085525105757	57.0506912442396	54.0099100752432	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
PI3P4K	46.6654384672071	30.0119569549621	30.8216654384672	99.4615936826992	35.9106846281602	98.289497884863	36.5898617511521	37.768397871169	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_adn[e]	45.1915991156964	19.0514149063372	91.5991156963891	35.1938262742283	97.8409300608969	58.911164244988	45.7327188940092	64.8008808955772	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
ADNK1	45.0257921886514	49.3423674770825	91.1201179071481	41.9956927494616	97.8962908285662	47.4894243148795	38.1198156682028	2.38575885483575	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	purine synthesis, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
OAAt	44.1783345615328	59.6054204862495	45.246868091378	50.7896625987078	30.2454327366673	98.3998528600331	60.8847926267281	60.3229950449624	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_oaa[e]	44.1783345615328	59.6054204862495	45.246868091378	50.7896625987078	30.2454327366673	98.3998528600331	60.8847926267281	60.3229950449624	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_cholate[e]	41.3227708179808	23.0171383021124	56.8349299926308	74.7666905958363	60.1956080457649	89.2219974250506	74.3041474654378	NA	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	NA
GALt2_2	39.8489314664702	66.8991630131526	90.3647752394989	65.3266331658292	61.4135449344898	98.1607504138312	33.9723502304147	44.1548908056524	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r0310	39.3146647015475	55.5998405739338	30.5821665438467	78.5714285714286	29.8210001845359	89.7553798050396	37.4562211981567	33.5841438796109	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
sink_citr[c]	38.5224760501105	30.4902351534476	49.5762711864407	26.2383345297918	30.2085255582211	97.9216479676292	52.073732718894	26.9957790420261	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_mag_hs[e]	38.0250552689757	48.4057393383818	25.1289609432572	51.3819095477387	35.7261487359291	83.7778186499908	33.6589861751152	77.3719948614425	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
MAGt	38.0250552689757	48.4057393383818	25.1289609432572	51.3819095477387	35.7261487359291	83.7778186499908	33.6589861751152	77.3719948614425	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
GLXO1	37.5460574797347	24.651255480271	89.6462785556374	61.9167264895908	51.4116995755674	84.5503034761817	20.4976958525346	59.331987520646	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
PROt4	37.2881355932203	17.0785173375847	97.0338983050847	19.3287867910983	99.3172171987452	3.54975170130587	0.571428571428571	17.7830794641219	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
5HPETtd	37.1591746499632	27.6604224790753	33.8246131171702	52.943287867911	41.55748293043	83.7778186499908	36.258064516129	77.3719948614425	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_5HPET[e]	37.1591746499632	27.6604224790753	33.8246131171702	52.943287867911	41.55748293043	83.7778186499908	36.258064516129	77.3719948614425	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
r0642	36.6985998526161	36.1897170187326	27.5423728813559	24.300071787509	54.2904594943717	88.9461099871253	35.889400921659	29.2897779409066	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	valine metabolism	valine metabolism	valine metabolism	valine metabolism	valine metabolism	valine metabolism	valine metabolism	valine metabolism	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
2MOPtm	36.6985998526161	36.1897170187326	27.5423728813559	24.300071787509	54.2904594943717	88.9461099871253	35.889400921659	29.2897779409066	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ALDD2y	36.3669859985262	19.3304105221204	31.7796610169492	50.3050969131371	33.1980070123639	83.7778186499908	38.2119815668203	44.2282987704166	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
ALDD2x	33.4008843036109	19.6293343961738	26.6580692704495	52.745872218234	33.7147075106108	83.7778186499908	35.8341013824885	48.2290328500642	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	Glycolysis/gluconeogenesis	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
34HPLFM	33.1429624170965	41.1119968114787	26.7686072218128	43.0725053840632	21.2954419634619	97.8296854883208	36.7741935483871	39.6035969902734	Ubiquinone synthesis	Ubiquinone synthesis	Ubiquinone synthesis	Ubiquinone synthesis	Ubiquinone synthesis	Ubiquinone synthesis	Ubiquinone synthesis	Ubiquinone synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
TYRTAm	33.1429624170965	41.1119968114787	26.7686072218128	43.0725053840632	21.2954419634619	97.8296854883208	36.7741935483871	39.6035969902734	Tyrosine metabolism	Tyrosine metabolism	Tyrosine metabolism	Tyrosine metabolism	Tyrosine metabolism	Tyrosine metabolism	Tyrosine metabolism	Tyrosine metabolism	ubiquinone synthesis, mitochondria	ubiquinone synthesis, mitochondria	ubiquinone synthesis, mitochondria	ubiquinone synthesis, mitochondria	ubiquinone synthesis, mitochondria	ubiquinone synthesis, mitochondria	ubiquinone synthesis, mitochondria	ubiquinone synthesis, mitochondria	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
r1078	33.1429624170965	41.1119968114787	26.7686072218128	43.0725053840632	21.2954419634619	97.8296854883208	36.7741935483871	39.6035969902734	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
34HPLte	33.1429624170965	41.1119968114787	26.7686072218128	42.2828427853553	21.2954419634619	97.8296854883208	36.7741935483871	47.2747293081299	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_34hpl[e]	33.1429624170965	41.1119968114787	26.7686072218128	42.2828427853553	21.2954419634619	97.8296854883208	36.7741935483871	47.2747293081299	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
34HPLtm	33.1429624170965	41.1119968114787	26.7686072218128	43.0725053840632	21.2954419634619	97.8296854883208	36.7741935483871	47.2747293081299	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
RE3422C	32.9034635224761	28.9358310083699	91.0648489314665	25.897343862168	97.1027864919727	23.4136472319294	20.3502304147465	NA	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	NA
CE5304t	32.9034635224761	28.9358310083699	91.0648489314665	25.897343862168	97.1027864919727	23.4136472319294	20.3502304147465	NA	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	NA
EX_CE5304[e]	32.9034635224761	28.9358310083699	91.0648489314665	25.897343862168	97.1027864919727	23.4136472319294	20.3502304147465	NA	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	NA
r2095	32.8481945467944	28.3778397768035	94.3994104642594	10.2656137832017	99.5571138586455	17.3625160934339	11.0414746543779	16.6819599926592	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1116	32.2402358142962	48.4854523714627	93.7177597641857	23.205312275664	99.8708248754383	98.0687879345227	18.2488479262673	45.5496421361718	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_mi1p_D[e]	31.9086219602063	33.8381825428458	92.1518054532056	43.7724335965542	20.2251337885219	99.0251977193305	54.4331797235023	48.7979445769866	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
MI1Pt	31.9086219602063	33.8381825428458	92.1518054532056	43.7724335965542	20.2251337885219	99.0251977193305	54.4331797235023	48.7979445769866	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HIBDm	31.1901252763449	21.6620167397369	26.1790714812085	72.056712132089	98.0808267207972	43.2591502666912	18.8571428571429	NA	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	Valine, leucine, and isoleucine metabolism	NA	valine metabolism	valine metabolism	valine metabolism	valine metabolism	valine metabolism	valine metabolism	valine metabolism	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	NA
HMR_2620	30.7479734708917	31.4268632921483	23.0840088430361	27.5484565685571	23.4914190810113	95.4938385138863	33.1797235023041	29.7302257294917	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HMR_2621	30.7479734708917	31.4268632921483	23.0840088430361	27.5484565685571	23.4914190810113	95.4938385138863	33.1797235023041	29.7302257294917	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HMR_2622	30.7479734708917	31.4268632921483	23.0840088430361	27.5484565685571	23.4914190810113	95.4938385138863	33.1797235023041	29.7302257294917	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
EX_k[e]	30.4347826086957	41.8094858509366	94.3625644804716	91.5829145728643	27.1452297471858	86.3895530623506	20.8110599078341	35.6579188841989	Exchange/demand reaction	Exchange	Exchange/demand reaction	Exchange	Exchange/demand reaction	Exchange	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
EX_btn[e]	28.0766396462786	26.1658031088083	94.786293294031	29.7020818377602	29.5811035246355	83.7778186499908	20.7741935483871	35.8230868049183	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
URIDK3	26.3264554163596	2.25189318453567	13.2829771554901	20.2261306532663	98.92969182506	24.6091594629391	16.3133640552995	17.5445035786383	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_Rtotal2[e]	25.7737656595431	18.0151454762854	24.3551952837141	42.7494615936827	39.5275881158885	83.7778186499908	18.3225806451613	77.3719948614425	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
LPS3	25.7737656595431	24.2327620565963	24.3551952837141	42.7494615936827	39.5275881158885	83.7778186499908	18.3225806451613	77.3719948614425	Triacylglycerol synthesis	Triacylglycerol synthesis	Triacylglycerol synthesis	Triacylglycerol synthesis	Triacylglycerol synthesis	Triacylglycerol synthesis	Triacylglycerol synthesis	Triacylglycerol synthesis	triglyceride degradation, cytosol	triglyceride degradation, cytosol	triglyceride degradation, cytosol	triglyceride degradation, cytosol	triglyceride degradation, cytosol	triglyceride degradation, cytosol	triglyceride degradation, cytosol	triglyceride degradation, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HMR_0960	24.7973470891673	35.173375846951	11.8828297715549	26.2742282842785	2.63886325890386	83.7778186499908	15.4285714285714	77.3719948614425	Arachidonic acid metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
C04805td	24.3367722918202	30.530091669988	11.1827560795873	24.5333811916726	3.46927477394353	83.7778186499908	15.2442396313364	77.3719948614425	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_C04805[e]	24.3367722918202	30.530091669988	11.1827560795873	24.5333811916726	3.46927477394353	83.7778186499908	15.2442396313364	77.3719948614425	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
CRVStu	23.9498894620486	66.6002391390992	97.2549742078114	9.33237616654702	98.579073629821	39.6910060695236	0.350230414746544	23.4538447421545	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
CRVSthc	23.9498894620486	66.6002391390992	97.2549742078114	9.33237616654702	98.579073629821	39.6910060695236	0.350230414746544	23.4538447421545	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_pyr[e]	23.7472365512159	29.6931048226385	18.0913780397937	16.8341708542714	98.4129913268131	30.6235056097112	29.5852534562212	28.2804184253992	Exchange/demand reaction	Exchange	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
r2089	23.5630066322771	16.3411717815863	24.0604274134119	15.8650394831299	98.228455434582	16.3325363251793	3.963133640553	23.655716645256	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_nh4[e]	22.7523949889462	24.0932642487047	4.29255711127487	18.5391241923905	98.2838162022513	39.0656612102262	29.6405529953917	23.3253808038172	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
r1579	22.4944731024318	14.9661219609406	1.58437730287399	24.3539124192391	99.2618564310758	15.2841640610631	16.5529953917051	23.9860524866948	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2091	21.6285924834193	15.1654045436429	4.32940309506264	19.5979899497487	98.8927846466138	28.1956961559684	24.2764976958525	11.3782345384474	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
