del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula	mta_score_prctile
EX_pe2linl_hs[e]	0.0745306198065339	0.00637345919256944	Exchange/demand reaction		NA	[e]	NA	72.2142515542803
PE2LINL_HSABCt	0.0745306198065339	0.00637345919256944	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	NA	72.2142515542803
HMR_6629	0.0745306198063284	0.0063734591926516	Transport, endoplasmic reticular		NA	intercompartmental	NA	72.1664275466284
PEDH12_HSPLA2	0.0745306198030722	0.00637345919269656	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	72.1504862107445
PE12_HSABCt	0.0745306198030722	0.00637345919269656	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	NA	72.1504862107445
DMHPTCRNCPT2	0.0745306198029882	0.00637345919252601	Fatty acid oxidation		carnitine shuttle	[m]	NA	72.1186035389766
FAOXC11	0.0745306198029882	0.00637345919252601	Fatty acid oxidation	34.1	betaoxidation	[m]	NA	72.1186035389766
r1447	0.0745306198006273	0.00637345919255491	Fatty acid oxidation	8310.1 or 51.1	betaoxidation	[m]	NA	72.0867208672087
FAOXC2242046m	0.0745306198002463	0.0063734591925099	Fatty acid oxidation	34.1 or 35.1	betaoxidation	[m]	NA	72.0707795313247
34DHXMANDACOX_NADP_	0.0745306197992887	0.00637345919273514	Tyrosine metabolism	221.1 or 222.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	NA	72.0548381954408
C5DCe	0.0745306197977726	0.00637345919245179	Fatty acid oxidation		NA	intercompartmental	NA	72.0388968595568
EX_c5dc[e]	0.0745306197977726	0.00637345919245179	Exchange/demand reaction		NA	[e]	NA	72.0388968595568
FAOXC5C5DCc	0.0745306197977726	0.00637345919245179	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	72.0388968595568
GLUTCOAACBP	0.0745306197977726	0.00637345919245179	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	72.0388968595568
HMR_0422	0.0745306197976251	0.00637345919207371	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	NA	71.975131516021
IDOAASE3ly	0.0745306197974522	0.00637345919244581	Heparan sulfate degradation	3425.1	chondroitin sulphate degradation, lysosome	[l]	NA	71.9591901801371
UDPG4DOPA	0.0745306197952463	0.0063734591927085	Tyrosine metabolism	(79586.1 and 22856.1) or 337876.1 or 55454.1 or 55790.1	NA	[c]	NA	71.9432488442531
UDPG3DOPA	0.0745306197952463	0.0063734591927085	Tyrosine metabolism	(79586.1 and 22856.1) or 337876.1 or 55454.1 or 55790.1	NA	[c]	NA	71.9432488442531
DOPA4GLCURt	0.0745306197952463	0.0063734591927085	Transport, extracellular	4363.1	NA	intercompartmental	NA	71.9432488442531
EX_dopa4glcur[e]	0.0745306197952463	0.0063734591927085	Exchange/demand reaction		NA	[e]	NA	71.9432488442531
DOPA3GLCURt	0.0745306197952463	0.0063734591927085	Transport, extracellular	4363.1	NA	intercompartmental	NA	71.9432488442531
EX_dopa3glcur[e]	0.0745306197952463	0.0063734591927085	Exchange/demand reaction		NA	[e]	NA	71.9432488442531
GALASE7ly	0.0745306197946884	0.0063734591927059	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	71.8476008289495
NACHEX13ly	0.0745306197946884	0.0063734591927059	Keratan sulfate degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	NA	71.8476008289495
S6TASE15ly	0.0745306197946884	0.0063734591927059	Keratan sulfate degradation	2799.1	NA	[l]	NA	71.8476008289495
XYLULte	0.0745306197929606	0.00637345919241314	Transport, extracellular		NA	intercompartmental	NA	71.7997768212976
EX_xylu_L[e]	0.0745306197929606	0.00637345919241314	Exchange/demand reaction		NA	[e]	NA	71.7997768212976
NACHEX25ly	0.0745306197889698	0.00637345919259284	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	NA	71.7678941495297
SMS1	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS10	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS11	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS12	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS16	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS13	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS14	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS15	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS2	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS3	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS4	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS5	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS6	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS7	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS8	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
SMS9	0.0745306197887381	0.00637345919239521	Glycerophospholipid metabolism	259230.1 or 166929.1	NA	[c]	NA	71.7519528136458
EX_sphmyln180241_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18114_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18115_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18116_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln181161_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18117_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18118_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln181181_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18120_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln181201_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18121_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18122_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln181221_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln18123_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln1824_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
EX_sphmyln1825_hs[e]	0.0745306197887381	0.00637345919239521	Exchange/demand reaction		NA	[e]	NA	71.7519528136458
SPHMYLN180241_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18114_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18115_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18116_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN181161_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18117_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18118_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN181181_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18120_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN181201_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18121_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18122_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN181221_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN18123_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN1824_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
SPHMYLN1825_hs_SECt	0.0745306197887381	0.00637345919239521	Transport, extracellular		NA	intercompartmental	NA	71.7519528136458
ORPT	0.0745306197873779	0.00637345919241753	Pyrimidine synthesis	7372.1	pyrimidine synthesis	[c]	NA	70.9867686912163
OROT5Ptr	0.0745306197873779	0.00637345919241753	Transport, extracellular		NA	intercompartmental	NA	70.9867686912163
EX_orot5p[e]	0.0745306197873779	0.00637345919241753	Exchange/demand reaction		NA	[e]	NA	70.9867686912163
HMR_0854	0.0745306197844404	0.00637345919265323	Glycosphingolipid metabolism	6489.1	NA	[c]	NA	70.9389446835645
EX_thrfvs[e]	0.0745306197807239	0.00637345919237369	Exchange/demand reaction		NA	[e]	NA	70.9230033476805
THRFVShc	0.0745306197807239	0.00637345919237369	Drug metabolism		NA	[c]	NA	70.9230033476805
THRFVStev	0.0745306197807239	0.00637345919237369	Drug metabolism		NA	intercompartmental	NA	70.9230033476805
HMR_0426	0.0745306197801833	0.00637345919216282	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	NA	[c]	NA	70.8751793400287
PEDH161_HSPLA2	0.0745306197777321	0.00637345919241426	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	70.8592380041447
PEDH13_HSPLA2	0.0745306197777321	0.00637345919241426	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	70.8592380041447
EX_hexdeceeth[e]	0.0745306197777321	0.00637345919241426	Exchange/demand reaction		NA	[e]	NA	70.8592380041447
EX_trideceth[e]	0.0745306197777321	0.00637345919241426	Exchange/demand reaction		NA	[e]	NA	70.8592380041447
HEXDECEETH	0.0745306197777321	0.00637345919241426	Glycerophospholipid metabolism	5337.1 or 5338.1	lipid metabolism	[e]	NA	70.8592380041447
TRIDECETH	0.0745306197777321	0.00637345919241426	Glycerophospholipid metabolism	5337.1 or 5338.1	lipid metabolism	[e]	NA	70.8592380041447
Pe13_HSABCt	0.0745306197777321	0.00637345919241426	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	NA	70.8592380041447
PE161_HSABCt	0.0745306197777321	0.00637345919241426	Transport, extracellular	23250.1 or 286410.1	NA	intercompartmental	NA	70.8592380041447
B3GNT11g	0.0745306197774888	0.00637345919256533	Blood group synthesis	10678.1	NA	[g]	NA	70.7317073170732
B3GNT312g	0.0745306197774888	0.00637345919256533	Blood group synthesis	10331.1	NA	[g]	NA	70.7317073170732
FAOXC122x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC142C122x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	51.1 and 1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC163C142x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC163C164x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	51.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC163x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC164C163x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	26063.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC184C163x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC184x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 or 10455.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC204C205x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	51.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC205C184x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	70.6998246453053
FAOXC225C204x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	70.6998246453053
FOAXC122C101x	0.0745306197734445	0.00637345919405837	Fatty acid oxidation	1962.1 and 3295.1 and 30.1	betaoxidation	[x]	NA	70.6998246453053
S6TASE20ly	0.0745306197721138	0.00637345919236738	Keratan sulfate degradation	2799.1	NA	[l]	NA	70.5085286146979
HMR_2648	0.0745306197687513	0.00637345919256797	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	70.492587278814
HMR_2649	0.0745306197687513	0.00637345919256797	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	70.492587278814
HMR_2650	0.0745306197687513	0.00637345919256797	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	70.492587278814
HMR_2651	0.0745306197687513	0.00637345919256797	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	70.492587278814
HMR_2652	0.0745306197687513	0.00637345919256797	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	70.492587278814
HMR_2653	0.0745306197687513	0.00637345919256797	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	70.492587278814
HMR_3396	0.0745306197687513	0.00637345919256797	Fatty acid oxidation		NA	[m]	NA	70.492587278814
HMR_3397	0.0745306197687513	0.00637345919256797	Fatty acid oxidation		NA	[m]	NA	70.492587278814
HMR_0906	0.0745306197579092	0.00637345919216771	Glycosphingolipid metabolism	2651.1	NA	[c]	NA	70.3650565917424
HMR_0907	0.0745306197579092	0.00637345919216771	Glycosphingolipid metabolism		NA	[c]	NA	70.3650565917424
HMR_0908	0.0745306197579092	0.00637345919216771	Glycosphingolipid metabolism	2523.1 or 2524.1	NA	[c]	NA	70.3650565917424
HMR_0909	0.0745306197579092	0.00637345919216771	Glycosphingolipid metabolism	2523.1 or 2524.1	NA	[c]	NA	70.3650565917424
HMR_9644	0.0745306197579092	0.00637345919216771	Transport, extracellular		NA	intercompartmental	NA	70.3650565917424
EX_M01881[e]	0.0745306197579092	0.00637345919216771	Exchange/demand reaction		NA	[e]	NA	70.3650565917424
SPRMS	0.0745306197499211	0.00637345919072715	Urea cycle	6611.1 or 6723.1	polyamine synthesis	[c]	NA	70.2694085764387
RE0691C	0.0745306197499211	0.00637345919072715	Urea cycle		NA	[c]	NA	70.2694085764387
RE1235C	0.0745306197499211	0.00637345919072715	Urea cycle		NA	[c]	NA	70.2694085764387
RE1897C	0.0745306197499211	0.00637345919072715	Urea cycle		NA	[c]	NA	70.2694085764387
RE1898C	0.0745306197499211	0.00637345919072715	Urea cycle		NA	[c]	NA	70.2694085764387
C16DCc	0.0745306197499211	0.00637345919072715	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	70.2694085764387
C16DCe	0.0745306197499211	0.00637345919072715	Fatty acid oxidation		NA	intercompartmental	NA	70.2694085764387
HEXDICOAACBP	0.0745306197499211	0.00637345919072715	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	70.2694085764387
SPMS	0.0745306197499211	0.00637345919072715	Urea cycle	6723.1	polyamine synthesis	[c]	NA	70.2694085764387
N8ASPMDte	0.0745306197499211	0.00637345919072715	Transport, extracellular	6580.1	NA	intercompartmental	NA	70.2694085764387
EX_n8aspmd[e]	0.0745306197499211	0.00637345919072715	Exchange/demand reaction		NA	[e]	NA	70.2694085764387
AMETAMte	0.0745306197499211	0.00637345919072715	Transport, extracellular		NA	intercompartmental	NA	70.2694085764387
GALASE5ly	0.074530619745384	0.00637345919218532	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	70.0781125458313
NACHEX11ly	0.074530619745384	0.00637345919218532	Keratan sulfate degradation	3073.1 or (3073.1 and 3074.1)	NA	[l]	NA	70.0781125458313
S6TASE13ly	0.074530619745384	0.00637345919218532	Keratan sulfate degradation	2799.1	NA	[l]	NA	70.0781125458313
PCt	0.0745306197396821	0.00637345919216107	Transport, extracellular	5244.1 or 5244.3 or 5244.2 or 19.1	NA	intercompartmental	NA	70.0302885381795
SMS21e	0.0745306197396821	0.00637345919216107	Sphingolipid metabolism	166929.1	NA	[e]	NA	70.0302885381795
ALCD21_L	0.074530619730829	0.00637345919211263	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]	NA	69.9984058664116
ALR2	0.074530619730829	0.00637345919211263	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	NA	69.9984058664116
ALR3	0.074530619730829	0.00637345919211263	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	NA	69.9984058664116
FACOAL244_1	0.0745306197202933	0.00637345919173402	Fatty acid oxidation	2180.1	fatty acid activation, cytosol	[c]	NA	69.9505818587598
GALC	0.0745306196726966	0.00637345919142804	Sphingolipid metabolism	2581.1	NA	[l]	NA	69.9346405228758
PCHOLN15_HSPLA2	0.0745306196366134	0.00637345919223643	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	69.9186991869919
PCHOLAR_HSPLA2	0.0745306196366134	0.00637345919223643	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	69.9186991869919
PCHOLN19_HSPLA2	0.0745306196366134	0.00637345919223643	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	69.9186991869919
EX_pcholar_hs[e]	0.0745306196366134	0.00637345919223643	Exchange/demand reaction		NA	[e]	NA	69.9186991869919
EX_pcholn15_hs[e]	0.0745306196366134	0.00637345919223643	Exchange/demand reaction		NA	[e]	NA	69.9186991869919
EX_pcholn19_hs[e]	0.0745306196366134	0.00637345919223643	Exchange/demand reaction		NA	[e]	NA	69.9186991869919
PCHOLAR_HSABCt	0.0745306196366134	0.00637345919223643	Transport, extracellular	5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1	NA	intercompartmental	NA	69.9186991869919
PCHOLN15_HSABCt	0.0745306196366134	0.00637345919223643	Transport, extracellular	5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1	NA	intercompartmental	NA	69.9186991869919
PCHOLN19_HSABCt	0.0745306196366134	0.00637345919223643	Transport, extracellular	5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1	NA	intercompartmental	NA	69.9186991869919
EX_pa_hs[e]	0.0745306196330899	0.00637345919146134	Exchange/demand reaction		NA	[e]	NA	69.7752271640364
EX_cgly[e]	0.0745306196249491	0.00637345919174081	Exchange/demand reaction		NA	[e]	NA	69.7592858281524
GDPFUCtg	0.0745306196132019	0.00637345919166039	Transport, golgi apparatus	55343.1	NA	intercompartmental	NA	69.7433444922684
GDPtg	0.0745306196132019	0.00637345919166039	Transport, golgi apparatus		NA	intercompartmental	NA	69.7433444922684
GMPtg	0.0745306196132019	0.00637345919166039	Transport, golgi apparatus		NA	intercompartmental	NA	69.7433444922684
DM_dem2emgacpail_prot_hs_r_	0.0745306195852547	0.00637345919131599	Exchange/demand reaction		NA	[r]	NA	69.6955204846166
GPIDA2er	0.0745306195852547	0.00637345919131599	Phosphatidylinositol phosphate metabolism	80055.1	NA	[r]	NA	69.6955204846166
H7_TAer	0.0745306195852547	0.00637345919131599	Phosphatidylinositol phosphate metabolism	10026.1 and 8733.1 and 128869.1 and 94005.1 and 51604.1	phospholipid metabolism, er/ inositol	[r]	NA	69.6955204846166
EX_bilglcur[e]	0.074530619584292	0.00637345919104476	Exchange/demand reaction		NA	[e]	NA	69.6476964769648
PCHOLOLE_HSPLA2	0.0745306195760811	0.00637345919147273	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	69.6317551410808
PCHOLPALM_HSPLA2	0.0745306195760811	0.00637345919147273	Glycerophospholipid metabolism	8398.1 or 5320.1 or 8398.2 or 50487.1 or 5321.1 or 81579.1 or 5322.1 or 64600.1 or 100137049.1 or 123745.1	NA	[c]	NA	69.6317551410808
EX_pcholole_hs[e]	0.0745306195760811	0.00637345919147273	Exchange/demand reaction		NA	[e]	NA	69.6317551410808
EX_pcholpalm_hs[e]	0.0745306195760811	0.00637345919147273	Exchange/demand reaction		NA	[e]	NA	69.6317551410808
PCHOLOLE_HSABCt	0.0745306195760811	0.00637345919147273	Transport, extracellular	5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1	NA	intercompartmental	NA	69.6317551410808
PEPALM_HSASBCt	0.0745306195760811	0.00637345919147273	Transport, extracellular	5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1	NA	intercompartmental	NA	69.6317551410808
biomass_maintenance_noTrTr	0.0745306195564433	0.00637345918892279	Exchange/demand reaction		NA	[c]	NA	69.5361071257771
GALASE18ly	0.0745306195550688	0.00637345919066411	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	NA	[l]	NA	69.5201657898932
NACHEX24ly	0.0745306195550688	0.00637345919066411	Keratan sulfate degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	NA	69.5201657898932
AG13T16g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]	NA	69.4882831181253
AG13T17g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	NA	69.4882831181253
AG13T18g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	NA	69.4882831181253
G14T19g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	9334.1 or 8704.1 or 8703.1 or 8704.2 or 2683.1	NA	[g]	NA	69.4882831181253
G14T20g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	8703.1 or 2683.1 or 8704.2 or 8704.1 or 9334.1	NA	[g]	NA	69.4882831181253
S23T4g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	6484.1 or 6482.1 or 6483.1 or 6482.2	NA	[g]	NA	69.4882831181253
S6T16g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	23563.2 or 9435.1 or 23563.1 or 10164.1 or 4166.1	NA	[g]	NA	69.4882831181253
S6T17g	0.0745306195106322	0.00637345917399482	Keratan sulfate synthesis	23563.2 or 9435.1 or 23563.1 or 10164.1 or 4166.1	NA	[g]	NA	69.4882831181253
NACHEX22ly	0.0745306195097562	0.00637345919045298	Keratan sulfate degradation	(3073.1 and 3074.1) or 3073.1 or 3074.1	NA	[l]	NA	69.3607524310537
DM_itp[n]	0.0745306194972417	0.0063734591903134	Exchange/demand reaction		NA	[n]	NA	69.3448110951698
B3GALT41g	0.0745306194972261	0.00637345918996401	Sphingolipid metabolism	8705.1	NA	[g]	NA	69.3288697592858
GALGT1	0.0745306194972261	0.00637345918996401	Sphingolipid metabolism	2583.1	NA	[g]	NA	69.3288697592858
GD1Ctg	0.0745306194972261	0.00637345918996401	Transport, golgi apparatus		NA	intercompartmental	NA	69.3288697592858
ST3GAL21g	0.0745306194972261	0.00637345918996401	Sphingolipid metabolism	6483.1	NA	[g]	NA	69.3288697592858
ST8SIA54g	0.0745306194972261	0.00637345918996401	Sphingolipid metabolism	29906.1	NA	[g]	NA	69.3288697592858
C142ACBP	0.0745306194931253	0.0063734591909637	Fatty acid oxidation	1622.1	NA	intercompartmental	NA	69.2491630798661
C142OHc	0.0745306194931253	0.0063734591909637	Fatty acid oxidation	1374.1 or 1375.1 or 126129.1	carnitine shuttle	[c]	NA	69.2491630798661
C142OHe	0.0745306194931253	0.0063734591909637	Fatty acid oxidation		NA	intercompartmental	NA	69.2491630798661
EX_3ttetddcoacrn[e]	0.0745306194931253	0.0063734591909637	Exchange/demand reaction		NA	[e]	NA	69.2491630798661
FAOXC142C142OHm	0.0745306194931253	0.0063734591909637	Fatty acid oxidation	37.1 and 3030.1	betaoxidation	[m]	NA	69.2491630798661
ACRNte	0.0745306194899451	0.00637345919085514	Transport, extracellular	6584.1	NA	intercompartmental	NA	69.1694564004464
EX_acrn[e]	0.0745306194899451	0.00637345919085514	Exchange/demand reaction		NA	[e]	NA	69.1694564004464
EX_hexc[e]	0.0745306191808169	0.00637345919430573	Exchange/demand reaction		NA	[e]	NA	69.1375737286785
