del_rxnID_KO	prctile_CP	prctile_PC	prctile_CB	prctile_BC	prctile_CBR	prctile_BRC	prctile_CBNR	prctile_BNRC	subSystem_CP	subSystem_PC	subSystem_CB	subSystem_BC	subSystem_CBR	subSystem_BRC	subSystem_CBNR	subSystem_BNRC	MetabolicUnits_CP	MetabolicUnits_PC	MetabolicUnits_CB	MetabolicUnits_BC	MetabolicUnits_CBR	MetabolicUnits_BRC	MetabolicUnits_CBNR	MetabolicUnits_BNRC	Localization_CP	Localization_PC	Localization_CB	Localization_BC	Localization_CBR	Localization_BRC	Localization_CBNR	Localization_BNRC
HEX7	57.7248140635565	69.1645569620253	38.8085399449036	32.2789115646259	24.7475642161205	81.1019567456231	30.341446923597	0.679347826086957	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	fructose metabolism	fructose metabolism	fructose metabolism	fructose metabolism	fructose metabolism	fructose metabolism	fructose metabolism	fructose metabolism	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
LYStm	57.6233941852603	22.7341772151899	16.3395316804408	NA	92.7546501328609	NA	34.8884381338742	28.515625	Transport, mitochondrial	Transport, mitochondrial	Transport, mitochondrial	NA	Transport, mitochondrial	NA	Transport, mitochondrial	Transport, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	NA	intercompartmental	NA	intercompartmental	intercompartmental
D_LACt2	56.7951318458418	18.2784810126582	24.5695592286501	44.2857142857143	15.659875996457	97.6484723652592	31.4908722109533	26.6134510869565	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_lac_D[e]	56.7951318458418	18.2784810126582	24.5695592286501	44.2857142857143	15.659875996457	97.6484723652592	31.4908722109533	26.6134510869565	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
RE2985X	56.7613252197431	26.1940928270042	78.9084022038568	1.9047619047619	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2986X	56.7613252197431	26.6160337552743	78.9084022038568	2.00680272108844	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2987X	56.7613252197431	26.6160337552743	78.9084022038568	2.00680272108844	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2988X	56.7613252197431	25.0970464135021	78.9084022038568	2.29591836734694	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2989X	56.7613252197431	24.337552742616	78.9084022038568	1.95578231292517	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2990X	56.7613252197431	25.0970464135021	78.9084022038568	2.29591836734694	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2991X	56.7613252197431	24.337552742616	78.9084022038568	1.95578231292517	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2994X	56.7613252197431	24.337552742616	78.9084022038568	1.95578231292517	94.3489813994686	3.77617576381737	22.4814063556457	18.2914402173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2996X	56.7613252197431	26.1940928270042	78.9084022038568	1.9047619047619	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2997X	56.7613252197431	25.0970464135021	78.9084022038568	2.29591836734694	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE3002X	56.7613252197431	26.6160337552743	78.9084022038568	2.00680272108844	94.3489813994686	3.70751802265705	22.4814063556457	18.2744565217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
r0596	56.473968897904	49.873417721519	17.5792011019284	36.1224489795918	9.05225863596103	97.9917610710608	3.98918187964841	28.6514945652174	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	CoA synthesis	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
HMR_9804	56.473968897904	49.873417721519	17.5792011019284	36.1224489795918	9.05225863596103	97.9917610710608	3.98918187964841	28.6514945652174	Propanoate metabolism	Propanoate metabolism	Propanoate metabolism	Propanoate metabolism	Propanoate metabolism	Propanoate metabolism	Propanoate metabolism	Propanoate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
HMR_1102	56.3049357674104	13.7721518987342	9.28030303030303	0.374149659863946	19.9291408325952	99.2104359766564	28.0933062880325	11.1413043478261	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
XYLTD_Dr	56.2204192021636	69.1983122362869	13.5158402203857	73.8095238095238	21.718334809566	93.7521455544113	4.73292765382015	69.2595108695652	Pentose phosphate pathway	Pentose phosphate pathway	Pentose phosphate pathway	Pentose phosphate pathway	Pentose phosphate pathway	Pentose phosphate pathway	Pentose phosphate pathway	Pentose phosphate pathway	xylulose metabolism, cytosol	xylulose metabolism, cytosol	xylulose metabolism, cytosol	xylulose metabolism, cytosol	xylulose metabolism, cytosol	xylulose metabolism, cytosol	xylulose metabolism, cytosol	xylulose metabolism, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
sink_ala_L[c]	55.8485463150778	17.789029535865	76.1019283746556	25.9013605442177	95.9610274579274	35.8908341915551	26.3015551048005	24.7961956521739	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
EX_glu_L[e]	55.8316430020284	24.8945147679325	75.9641873278237	10	96.0850310008857	36.731891520769	4.20892494929006	22.65625	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
RE2992X	55.7133198106829	23.3924050632911	78.9428374655647	2.22789115646259	94.384410983171	3.74184689323721	22.4814063556457	18.3254076086957	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
RE2993X	55.7133198106829	23.3924050632911	78.9428374655647	2.22789115646259	94.384410983171	3.74184689323721	22.4814063556457	18.3254076086957	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FATP9t	55.1217038539554	11.1054852320675	72.1935261707989	12.3639455782313	99.5217006200177	2.3686920700309	21.6700473292765	4.89130434782609	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
BGAL1e	54.7836375929682	26.9029535864979	6.5599173553719	68.078231292517	10.0797165633304	81.1019567456231	19.658553076403	69.921875	Sphingolipid metabolism	Sphingolipid metabolism	Sphingolipid metabolism	Sphingolipid metabolism	Sphingolipid metabolism	Sphingolipid metabolism	Sphingolipid metabolism	Sphingolipid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
CERT1rt	54.7667342799189	20.1350210970464	NA	80.2380952380952	10.0265721877768	92.2588396841744	19.6416497633536	58.9673913043478	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1636	54.6146044624746	15.8143459915612	25.034435261708	12.4149659863946	95.5358724534987	18.1428081016135	1.36916835699797	19.7520380434783	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
URIDK3	54.5300878972279	28.168776371308	68.3712121212121	22.3299319727891	98.3348095659876	17.8853415722623	3.32995267072346	27.836277173913	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	Nucleotide interconversion	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
r2311	54.4962812711291	5.87341772151899	4.14944903581267	10.3231292517007	96.8113374667848	3.27840714040508	36.2576064908722	16.6610054347826	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2338	54.4962812711291	5.87341772151899	4.14944903581267	5.45918367346939	96.8113374667848	5.66426364572606	36.2576064908722	NA	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	NA
r1657	54.158215010142	13.8565400843882	11.9318181818182	13.2823129251701	96.1913197519929	4.60006865774116	16.7511832319135	13.5360054347826	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
BILGLCURtr	54.0736984448952	31.0548523206751	10.2617079889807	75.1020408163265	17.8387953941541	84.7408170271198	23.9181879648411	69.1576086956522	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	Transport, endoplasmic reticular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
UGT1A10r	54.0736984448952	31.0548523206751	10.2617079889807	75.1020408163265	17.8387953941541	84.7408170271198	23.9181879648411	69.1576086956522	Steroid metabolism	Steroid metabolism	Steroid metabolism	Steroid metabolism	Steroid metabolism	Steroid metabolism	Steroid metabolism	Steroid metabolism	heme degradation	heme degradation	heme degradation	heme degradation	heme degradation	heme degradation	heme degradation	heme degradation	[r]	[r]	[r]	[r]	[r]	[r]	[r]	[r]
FAOXC102C103x	53.7694388100068	72.3713080168776	16.0468319559229	33.7585034013605	94.9158547387068	97.4939924476485	18.7119675456389	19.0726902173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC102C81x	53.7694388100068	72.3713080168776	16.0984848484848	33.7585034013605	94.7741364038973	97.4939924476485	18.762677484787	18.9368206521739	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC102x	53.7694388100068	72.3713080168776	16.0984848484848	33.7585034013605	94.7741364038973	97.4939924476485	18.762677484787	18.9368206521739	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC103C102x	53.7694388100068	72.3713080168776	16.0468319559229	33.7585034013605	94.9158547387068	97.4939924476485	18.7119675456389	19.0726902173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC123C102x	53.7694388100068	72.3713080168776	16.0468319559229	33.7585034013605	94.9158547387068	97.4939924476485	18.7119675456389	19.0726902173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC123x	53.7694388100068	72.3713080168776	16.0468319559229	33.7585034013605	94.9158547387068	97.4939924476485	18.7119675456389	19.0726902173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC143C123x	53.7694388100068	72.3713080168776	16.0468319559229	33.7585034013605	94.9158547387068	97.4939924476485	18.7119675456389	19.0726902173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC164C143x	53.7694388100068	72.3713080168776	16.0468319559229	33.7585034013605	94.9158547387068	97.4939924476485	18.7119675456389	19.0726902173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC164x	53.7694388100068	72.3713080168776	16.0468319559229	33.7585034013605	94.9158547387068	97.4939924476485	18.7119675456389	19.0726902173913	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC81C61x	53.7694388100068	64.7594936708861	16.1329201101928	33.7585034013605	94.7209920283437	97.4939924476485	18.7288708586883	19.0896739130435	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
FAOXC61x	53.5327924273158	64.7426160337553	16.0640495867769	33.5034013605442	94.7918511957484	97.5111568829386	18.5936443542934	19.1066576086957	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[x]	[x]	[x]	[x]	[x]	[x]	[x]	[x]
EX_asp_L[e]	53.5158891142664	21.0126582278481	1.58402203856749	16.9897959183673	97.4844995571302	26.2444215585307	26.4705882352941	12.7547554347826	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
LNLCCRNtd	53.498985801217	73.1308016877637	72.3829201101928	NA	99.8759964570416	2.66048746996224	12.237998647735	4.39877717391304	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_gly[e]	53.211629479378	22.8523206751055	76.3946280991736	31.7176870748299	93.4986713906112	2.11122554067971	1.97768762677485	33.2201086956522	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
r1623	53.1609195402299	4.9957805907173	26.0674931129477	14.7108843537415	95.5713020372011	3.03810504634398	18.5598377281947	14.351222826087	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
RTOTAL2t	53.1271129141312	19.662447257384	75.5165289256198	94.2857142857143	14.8627103631532	81.1019567456231	26.2001352265044	36.0733695652174	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
RE3010M	53.0594996619337	13.7721518987342	68.4056473829201	0.374149659863946	19.911426040744	99.2104359766564	28.0764029749831	7.47282608695652	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
EX_gln_L[e]	52.8735632183908	20.253164556962	75.8264462809917	16.0204081632653	95.6953055801594	29.2996910401648	29.7329276538202	24.5923913043478	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
ELAIDCRNtd	52.8566599053415	4.64135021097046	73.2438016528926	12.4829931972789	98.7068201948627	2.43734981119121	11.5280594996619	4.55163043478261	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ELAIDCRNte	52.7214334009466	6.91983122362869	72.3140495867769	12.5	98.6891054030115	2.42018537590113	11.5449628127113	4.56861413043478	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1581	52.6031102096011	9.16455696202532	3.65013774104683	8.63945578231293	95.0398582816652	29.7631307929969	22.5659229208925	25.1868206521739	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2096	52.3326572008114	12.42194092827	12.9993112947658	18.3333333333333	96.5279007971656	22.399588053553	17.4104124408384	12.3811141304348	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
FAOXC226205m	52.0960108181204	28.5569620253165	10.8987603305785	27.9591836734694	22.5509300265722	96.0693443185719	16.0074374577417	60.0713315217391	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	Fatty acid oxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	betaoxidation	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
EX_glc_D[e]	51.9269776876268	18.8016877637131	74.2079889807163	20.187074829932	95.2347209920283	19.4129763130793	7.60649087221095	1.32472826086957	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
PYRSMCT1	51.8593644354293	15.3755274261603	73.6398071625344	20.3061224489796	99.5571302037201	13.8345348438036	36.5618661257607	27.1399456521739	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
