name	BD_NR_top	BD_R_top	BD_top	Ctrl_unchanged
DM_coprost[c]	1	1	1	0
DM_core5_g_	1	1	1	0
DM_core7_g_	1	1	1	0
DM_core8_g_	1	1	1	0
DM_datp_n_	0	0	1	0
DM_dca24g[c]	0	1	0	0
DM_dca3g[c]	0	1	0	0
DM_dca3s[c]	1	1	1	0
DM_dem2emgacpail_prot_hs_r_	1	1	1	1
DM_dgpi_prot_hs_r_	1	0	1	1
DM_dgtp_m_	0	1	0	0
DM_dopa[c]	1	0	1	0
DM_dttp_m_	0	0	0	1
DM_gca3s[c]	1	1	1	0
DM_gcdca3s[c]	0	1	1	0
DM_gd3_hs[l]	0	1	0	0
DM_gda1_hs[n]	0	1	0	0
DM_gdca3s[c]	0	1	1	0
DM_gpi_sig_er_	1	1	1	0
DM_icdchol[c]	1	1	1	0
DM_isochol[c]	1	1	1	0
DM_lca24g[c]	0	0	1	0
DM_lca3g[c]	0	0	1	0
DM_Lcystin	0	0	1	0
DM_m_em_3gacpail_prot_hs_r_	1	1	1	0
DM_melanin_c_	1	1	0	1
DM_mi145p[c]	0	1	0	0
DM_mi14p[c]	0	1	1	1
DM_mqn10[c]	1	1	1	0
DM_mqn11[c]	1	1	1	0
DM_mqn7[c]	1	1	1	0
DM_mqn8[c]	1	1	1	0
DM_mqn9[c]	1	1	1	0
DM_n5m2masn_g_	1	1	1	0
DM_pmtcoa[r]	0	0	0	1
DM_retn[n]	1	0	0	0
DM_Ser_Gly_Ala_X_Gly_ly_	0	0	0	1
DM_Ser_Thr_ly_	1	0	1	0
DM_sphs1p[n]	0	1	0	1
DM_tca3s[c]	1	1	0	0
DM_tudca3s[c]	1	1	0	0
DM_tym[c]	1	1	1	0
DM_uchol[c]	1	1	1	0
DMGLYtr	1	1	0	1
DMHPTCRNCPT2	0	1	0	0
DMHPTCRNt	0	0	0	1
DMNONCOACRNCPT1	0	0	0	1
DMNONCRNCPT2	1	0	1	1
DMNONCRNt	0	0	0	1
DNADtn	0	0	0	1
DNDPt39m	0	0	1	0
DOCO13EFATP	1	1	1	0
DOCOSACTDe	1	1	0	0
DOCOSACTDr	0	0	1	1
DODECANACtd	1	1	1	0
DOLMANP_Uter	1	0	0	1
DOLPMT3_Uer	1	0	0	1
DOLPMT4_Uer	1	0	0	1
DOPA3GLCURt	1	0	1	1
DOPA4GLCURt	1	0	1	1
DOPACCL	1	0	1	0
DOPACHRMDC	1	1	0	0
DOPAENT4tc	0	1	0	1
DOPAMT	0	1	1	1
DOPAQNISO1	1	1	0	1
DOPAt4_2_r	0	1	0	0
DOPAtu	0	1	0	0
DPCOAK	0	0	1	0
DPMVDx	0	0	0	1
DRPA	0	0	0	1
DSMSTEROLtr	1	1	0	0
DTDPtn	0	0	0	1
DTMPK	0	1	1	0
DTMPKm	0	0	0	1
DTTPtn	0	0	0	1
DUDPtn	0	0	0	1
DUMPtn	0	1	1	1
DURAD2	0	0	0	1
DURIK1	0	0	0	1
DURIPP	0	0	0	1
DURItn	0	0	1	1
DUTPDPm	0	1	1	0
DUTPDPn	0	1	1	1
DXTRNt	0	0	0	1
EBP1r	1	1	0	0
EBP2r	0	1	1	0
ECOAH12m	1	1	1	0
ECOAH1x	0	0	1	0
ECOAH9m	0	0	1	1
EHGLAT2m	0	0	0	1
EHGLATm	1	1	0	1
EIC21114TRc	0	1	0	0
EIC21114TRte	0	1	0	0
EICOSTETCPT1	1	0	1	0
EICOSTETCPT2	1	1	1	1
EICOSTETCRNt	0	0	0	1
EICOSTETt	1	0	0	0
ELAIDCPT2	0	0	1	0
ELAIDCRNt	0	0	0	1
ELAIDCRNtd	0	1	0	1
ELAIDCRNte	0	1	0	1
ENGASE2ly	1	1	1	0
ENGASE3ly	1	0	1	1
ENGASEly	1	1	1	0
ENO	0	0	0	1
ESTR2r	0	1	1	0
ESTRADIOLt	1	1	0	0
ESTRADIOLtr	0	0	0	1
ESTRIOLtr	0	1	1	0
ESTRONESt	0	0	0	1
ESTRONEtr	0	0	0	1
ETF	0	1	1	0
ETFQO	0	1	1	0
ETHAK	0	0	0	1
ETHAMPtr	0	0	0	1
ETHAt	0	0	1	1
ETHMALACc	0	0	1	0
ETHMALACte	0	0	1	0
ETHMALCOAc	0	0	1	0
ETOHt	1	1	0	0
EX_10fthf[e]	1	1	1	0
EX_10fthf7glu[e]	1	1	1	0
EX_12dgr120[e]	1	1	1	0
EX_12dhchol[e]	1	1	1	0
EX_12HPET[e]	1	1	1	0
EX_12ppd_R[e]	1	1	1	0
EX_13_cis_retn[e]	1	1	0	0
EX_13_cis_retnglc[e]	1	0	0	0
EX_13dampp[e]	1	1	0	0
EX_15HPET[e]	0	1	0	0
EX_15kprostgf2[e]	0	1	0	1
EX_1a25dhvitd3[e]	1	1	1	0
EX_23cump[e]	1	1	1	0
EX_2h3mv[e]	0	0	0	1
EX_2hiv[e]	0	0	0	1
EX_2m3hvac[e]	0	0	0	1
EX_2oxoadp[e]	0	1	1	1
EX_2pg[e]	0	0	1	0
EX_34dhoxmand[e]	1	1	0	1
EX_34dhpha[e]	0	0	0	1
EX_34dhphe[e]	1	1	0	1
EX_34hpl[e]	0	1	0	1
EX_34hpp[e]	0	0	1	1
EX_35diotyr[e]	1	0	1	0
EX_3aib_D[e]	0	1	0	0
EX_3bcrn[e]	0	0	1	1
EX_3ddcrn[e]	1	0	1	0
EX_3deccrn[e]	0	1	1	0
EX_3dhcdchol[e]	1	1	1	0
EX_3dhdchol[e]	1	0	0	0
EX_3hadpac[e]	1	1	1	0
EX_3hanthrn[e]	1	1	0	0
EX_3hdececrn[e]	1	1	1	1
EX_3hexdcrn[e]	1	0	1	0
EX_3hpp[e]	0	1	0	1
EX_3hpvs[e]	1	1	1	1
EX_3hpvstet[e]	1	0	1	1
EX_3ityr_L[e]	1	0	1	0
EX_3ivcrn[e]	1	1	1	1
EX_3mhis[e]	0	0	1	0
EX_3mob[e]	0	0	1	1
EX_3mop[e]	0	0	0	1
EX_3mox4hoxm[e]	1	1	0	1
EX_3moxtyr[e]	1	1	1	0
EX_3octdec2crn[e]	1	0	1	1
EX_3octdeccrn[e]	1	0	1	0
EX_3octdece1crn[e]	1	1	1	0
EX_3ohsebac[e]	1	1	0	1
EX_3ohsubac[e]	1	1	1	0
EX_3pg[e]	0	0	0	1
EX_3tdcrn[e]	0	1	1	1
EX_3tetd7ecoacrn[e]	0	0	1	0
EX_3thexddcoacrn[e]	1	1	0	0
EX_3ttetddcoacrn[e]	1	1	1	0
EX_3ump[e]	1	1	1	0
EX_4aabutn[e]	1	0	1	0
EX_4abut[e]	1	1	0	1
EX_4abutn[e]	1	1	0	0
EX_4hpro[e]	1	0	0	1
EX_4mop[e]	0	0	0	1
EX_4nph[e]	1	1	1	0
EX_4tmeabutn[e]	1	1	0	0
EX_56dthm[e]	0	0	0	1
EX_56dura[e]	1	1	1	1
EX_5adtststerone[e]	1	1	1	0
EX_5adtststerones[e]	1	1	1	0
EX_5aop[e]	0	1	1	0
EX_5cysgly34dhphe[e]	1	1	0	0
EX_5dhf[e]	1	1	0	0
EX_5eipenc[e]	1	0	1	0
EX_5fthf[e]	0	1	0	0
EX_5hoxindoa[e]	1	1	1	1
EX_5HPET[e]	1	1	0	1
EX_5mta[e]	1	1	1	0
EX_5ohhexa[e]	1	0	0	0
EX_5oxpro[e]	0	0	0	1
EX_5thf[e]	0	1	0	0
EX_6dhf[e]	0	0	1	0
EX_6hoxmelatn[e]	1	0	0	0
EX_6thf[e]	0	0	1	0
EX_7dhcdchol[e]	1	1	1	0
EX_7dhchol[e]	1	1	1	0
EX_7dhchsterol[e]	0	0	0	1
EX_7dhf[e]	1	1	1	0
EX_7klitchol[e]	0	0	1	1
EX_7thf[e]	1	1	1	0
EX_abt_D[e]	0	1	0	1
EX_ac[e]	0	0	0	1
EX_acac[e]	0	0	0	1
EX_acald[e]	0	0	0	1
EX_acgal[e]	0	0	1	0
EX_acgam[e]	1	1	1	0
EX_achom_L[e]	1	1	0	1
EX_aclys[e]	0	0	0	1
EX_acmana[e]	1	0	0	0
EX_acn13acngalgbside_hs[e]	1	0	0	0
EX_acn23acngalgbside_hs[e]	1	1	0	0
EX_acnam[e]	1	1	0	0
EX_acngalacglcgal14acglcgalgluside_hs[e]	0	1	1	0
EX_acrn[e]	1	0	0	0
EX_ade[e]	0	0	0	1
EX_adn[e]	0	0	1	0
EX_adp[e]	1	1	1	0
EX_adpac[e]	1	1	1	0
EX_adpoh[e]	0	1	1	0
EX_adprbp[e]	1	1	1	0
EX_adprib[e]	1	0	0	0
EX_agm[e]	1	1	1	0
EX_ahcys[e]	0	1	0	0
EX_ahdt[e]	1	1	1	0
EX_ak2lgchol_hs[e]	0	1	0	0
EX_akg[e]	0	0	0	1
EX_ala_B[e]	1	1	0	0
EX_ala_D[e]	0	0	1	1
EX_ala_L[e]	0	0	0	1
EX_alaargcys[e]	0	0	0	1
EX_alaarggly[e]	0	0	0	1
EX_alaasnleu[e]	0	0	0	1
EX_alaglylys[e]	0	0	0	1
EX_alahisala[e]	0	0	0	1
EX_alalysthr[e]	0	0	0	1
EX_aldstrn[e]	1	1	1	0
EX_alltn[e]	1	1	0	0
EX_am1alcs[e]	1	1	0	0
EX_am1csa[e]	1	1	0	0
EX_amet[e]	1	1	0	0
EX_ametam[e]	1	1	1	0
EX_amp[e]	0	1	0	1
EX_andrstrn[e]	1	1	1	1
EX_anth[e]	1	1	1	0
EX_arab_L[e]	1	1	1	0
EX_arach[e]	1	0	0	0
EX_arachd[e]	0	0	1	1
EX_aracheth[e]	1	0	0	0
EX_arg_L[e]	0	0	0	1
EX_argalaala[e]	0	0	0	1
EX_argalaphe[e]	0	0	0	1
EX_argalathr[e]	0	0	0	1
EX_argarg[e]	0	0	0	1
EX_argarglys[e]	0	0	0	1
EX_argargmet[e]	0	0	1	0
EX_arggluglu[e]	0	0	1	1
EX_argglupro[e]	0	0	0	1
EX_argglygly[e]	0	0	1	0
EX_argleuphe[e]	0	0	0	1
EX_arglysasp[e]	0	1	0	1
EX_argphearg[e]	0	0	0	1
EX_argpromet[e]	0	0	0	1
EX_argprothr[e]	0	0	0	1
EX_argtyrval[e]	0	0	0	1
EX_argvalcys[e]	0	0	0	1
EX_argvaltrp[e]	0	0	0	1
EX_asn_L[e]	0	0	0	1
EX_asnasnarg[e]	0	0	0	1
EX_asncyscys[e]	0	0	0	1
EX_asnmetpro[e]	0	0	0	1
EX_asnpheasp[e]	0	0	0	1
EX_asnphecys[e]	0	0	0	1
EX_asntyrgly[e]	0	0	1	1
EX_asntyrphe[e]	0	0	0	1
EX_asntyrthr[e]	0	0	0	1
EX_asp_L[e]	0	1	0	1
EX_aspalaarg[e]	0	0	0	1
EX_aspasnglu[e]	0	0	1	1
EX_aspglu[e]	0	0	0	1
EX_aspglupro[e]	0	0	0	1
EX_aspglutrp[e]	0	1	0	1
EX_asphispro[e]	0	0	1	1
EX_aspmetasp[e]	0	1	0	1
EX_aspprolys[e]	0	0	0	1
EX_aspvalasn[e]	0	0	0	1
EX_atp[e]	0	0	1	1
EX_bhb[e]	0	0	1	1
EX_bilglcur[e]	1	1	1	1
EX_bilirub[e]	1	1	0	1
EX_biliverd[e]	0	0	0	1
EX_biocyt[e]	0	1	1	0
EX_btn[e]	0	0	1	1
EX_but[e]	1	1	1	0
EX_C01601[e]	1	1	1	0
EX_C02356[e]	0	0	0	1
EX_C02470[e]	1	1	1	0
EX_C02712[e]	0	0	1	1
EX_C04717[e]	1	1	1	0
EX_C04805[e]	1	1	0	1
EX_C04849[e]	1	1	1	0
EX_C05957[e]	0	0	0	1
EX_C06315[e]	0	1	1	0
EX_C09642[e]	1	1	0	1
EX_c101crn[e]	1	0	1	1
EX_c10crn[e]	0	0	0	1
EX_C11695[e]	0	0	0	1
EX_C13856[e]	0	1	1	0
EX_C14768[e]	1	1	0	0
EX_C14769[e]	1	1	1	0
EX_C14770[e]	1	1	0	0
EX_C14771[e]	1	1	0	0
EX_C14826[e]	1	0	0	0
EX_c16dc[e]	1	1	1	1
EX_c3dc[e]	1	0	1	0
EX_c51crn[e]	0	0	1	1
EX_c5dc[e]	0	1	0	0
EX_c81crn[e]	1	1	1	1
EX_c8crn[e]	1	0	0	1
EX_ca2[e]	1	1	1	0
EX_ca3s[e]	1	1	1	0
EX_caproic[e]	1	0	0	0
EX_carn[e]	1	1	1	0
EX_cbasp[e]	1	1	1	0
EX_cdp[e]	1	1	0	0
EX_cdpea[e]	1	1	1	0
EX_CE0074[e]	1	1	0	1
EX_CE0737[e]	1	1	0	0
EX_CE1243[e]	1	1	0	0
EX_CE1261[e]	1	1	0	0
EX_CE1273[e]	0	0	1	1
EX_CE1401[e]	0	0	0	1
EX_CE1557[e]	0	0	0	1
EX_CE1617[e]	1	1	0	1
EX_CE1918[e]	1	1	1	0
EX_CE1925[e]	1	1	1	0
EX_CE1926[e]	1	1	1	0
EX_CE2006[e]	1	1	1	0
EX_CE2172[e]	1	1	0	1
EX_CE2176[e]	1	1	0	0
EX_CE2445[e]	1	1	0	0
EX_CE2510[e]	1	1	1	0
EX_CE2838[e]	1	1	1	0
EX_CE2839[e]	1	1	1	0
EX_CE2915[e]	1	1	1	0
EX_CE2916[e]	1	1	1	0
EX_CE2917[e]	1	1	1	0
EX_CE4633[e]	1	1	1	0
EX_CE4722[e]	1	1	1	0
EX_CE4723[e]	1	1	1	0
EX_CE4724[e]	1	1	1	0
EX_CE4881[e]	1	1	1	0
EX_CE4890[e]	1	1	0	1
EX_CE5025[e]	1	1	0	1
EX_CE5026[e]	1	1	1	1
EX_CE5304[e]	0	0	0	1
EX_CE5629[e]	1	1	1	1
EX_CE5786[e]	1	1	1	0
EX_CE5787[e]	1	1	1	0
EX_CE5788[e]	1	1	1	0
EX_CE5789[e]	1	1	1	0
EX_CE5791[e]	1	1	1	0
EX_CE5797[e]	1	1	1	0
EX_CE5798[e]	1	1	1	0
EX_CE5853[e]	1	1	1	0
EX_CE5854[e]	1	1	1	0
EX_CE5867[e]	1	1	1	0
EX_CE5868[e]	1	1	1	0
EX_CE5869[e]	1	1	1	0
EX_CE6031[e]	1	1	1	1
EX_CE6247[e]	1	1	0	1
EX_CE7090[e]	1	1	1	0
EX_CE7172[e]	0	1	0	0
EX_cgly[e]	1	1	1	0
EX_chol[e]	0	0	0	1
EX_chsterols[e]	0	0	0	1
EX_chtn[e]	1	1	1	0
EX_cit[e]	1	0	1	0
EX_citr_L[e]	0	1	0	1
EX_cl[e]	1	1	1	0
EX_clpnd[e]	0	0	0	1
EX_cmp[e]	1	1	1	0
EX_co[e]	0	0	0	1
EX_co2[e]	0	0	0	1
EX_coa[e]	1	1	1	0
EX_coprost[e]	1	1	1	0
EX_core5[e]	1	1	1	0
EX_core7[e]	1	1	1	0
EX_core8[e]	1	1	1	0
EX_cortsn[e]	1	1	0	1
EX_creat[e]	1	0	0	0
EX_crm_hs[e]	0	1	0	0
EX_crmp_hs[e]	1	1	1	0
EX_crn[e]	1	0	0	0
EX_crtsl[e]	1	1	0	1
EX_crtstrn[e]	1	1	1	0
EX_crvnc[e]	0	0	1	1
EX_cspg_b[e]	1	1	1	0
EX_cspg_c[e]	0	1	0	0
EX_cspg_d[e]	0	1	0	0
EX_ctp[e]	1	1	1	0
EX_cyan[e]	1	1	1	0
EX_cys_L[e]	0	0	0	1
EX_cysasnmet[e]	0	0	0	1
EX_cysaspphe[e]	0	0	0	1
EX_cyscys[e]	0	0	0	1
EX_cysglnmet[e]	0	0	0	1
EX_cysgluhis[e]	0	0	1	1
EX_cysglutrp[e]	0	0	1	1
EX_cysleuthr[e]	0	0	0	1
EX_cyssermet[e]	0	0	0	1
EX_cyst_L[e]	0	0	0	1
EX_cystyrasn[e]	0	0	0	1
EX_dad_2[e]	0	0	1	0
EX_dag_hs[e]	0	0	0	1
EX_dca3s[e]	1	1	1	0
EX_dcmp[e]	0	0	0	1
EX_dcsptn1[e]	1	1	1	0
EX_dcyt[e]	0	1	0	0
EX_ddca[e]	1	0	0	0
EX_ddece1crn[e]	1	1	1	0
EX_ddecrn[e]	1	1	0	1
EX_decdicrn[e]	1	1	1	1
EX_deoxfvs[e]	1	1	1	0
EX_dgchol[e]	0	0	1	1
EX_dgmp[e]	1	1	1	0
EX_dgsn[e]	0	1	0	0
EX_dgtp[e]	1	1	1	0
EX_dha[e]	1	1	1	1
EX_dhap[e]	1	0	0	0
EX_dhbpt[e]	1	1	1	0
EX_dhcholestanate[e]	0	0	1	1
EX_dhdascb[e]	1	1	1	1
EX_dheas[e]	1	1	0	0
EX_dhf[e]	1	1	1	0
EX_didecaeth[e]	0	1	0	0
EX_ditp[e]	1	1	0	0
EX_dlnlcg[e]	0	1	0	0
EX_dmgly[e]	1	1	0	1
EX_doco13ac[e]	1	1	0	1
EX_docosac[e]	1	1	0	0
EX_dodecanac[e]	1	1	1	0
EX_dopa[e]	1	1	1	0
EX_dopa3glcur[e]	1	0	1	1
EX_dopa4glcur[e]	1	0	1	1
EX_dpcoa[e]	1	1	1	0
EX_dtmp[e]	1	1	1	0
EX_dttp[e]	1	1	1	0
EX_dxtrn[e]	0	0	0	1
EX_eic21114tr[e]	0	1	0	0
EX_eicostet[e]	1	0	0	0
EX_elaid[e]	1	0	0	0
EX_elaidcrn[e]	0	1	0	0
EX_estradiol[e]	1	1	0	0
EX_estriol[e]	0	1	1	0
EX_etha[e]	0	0	1	1
EX_ethamp[e]	0	0	0	1
EX_ethmalac[e]	0	0	1	0
EX_etoh[e]	1	1	0	0
EX_fald[e]	1	0	1	0
EX_fe2[e]	0	0	0	1
EX_fe3[e]	0	0	0	1
EX_fmn[e]	1	1	1	0
EX_fol[e]	0	0	0	1
EX_for[e]	0	1	1	1
EX_forglu[e]	0	1	0	0
EX_fru[e]	0	1	1	0
EX_fuc_L[e]	1	0	0	0
EX_fuc13galacglcgal14acglcgalgluside_hs[e]	1	0	0	0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[e]	0	1	1	0
EX_fucgalfucgalacglcgalgluside_hs[e]	1	0	0	0
EX_fum[e]	0	1	0	0
EX_fvs[e]	1	1	0	0
EX_g3pc[e]	1	1	1	0
EX_ga1_hs[e]	1	1	1	0
EX_gal[e]	0	1	1	0
EX_galgluside_hs[e]	1	1	1	0
EX_galt[e]	1	1	1	1
EX_gam[e]	1	1	1	0
EX_gbside_hs[e]	1	1	1	0
EX_gca3s[e]	1	1	1	0
EX_gcdca3s[e]	0	1	1	0
EX_gchola[e]	0	0	0	1
EX_gd1c_hs[e]	1	1	0	0
EX_gd3_hs[e]	1	1	1	0
EX_gdca3s[e]	0	1	1	0
EX_gdp[e]	0	0	1	0
EX_glc_D[e]	0	1	0	1
EX_glcr[e]	1	1	1	0
EX_glcur[e]	1	1	1	1
EX_gln_L[e]	0	1	0	1
EX_glnasngln[e]	0	0	0	1
EX_glnhislys[e]	0	0	0	1
EX_glnproglu[e]	0	0	0	1
EX_glntrpglu[e]	0	0	1	1
EX_glntyrleu[e]	0	1	0	1
EX_glu_L[e]	0	1	0	1
EX_gluala[e]	1	1	1	0
EX_gluargleu[e]	0	0	1	1
EX_gluasnleu[e]	0	0	0	1
EX_gluilelys[e]	0	0	0	1
EX_gluleu[e]	0	0	1	1
EX_glumet[e]	0	0	0	1
EX_glumethis[e]	0	0	0	1
EX_gluthr[e]	0	0	0	1
EX_gluthrlys[e]	0	0	0	1
EX_glutrpala[e]	0	0	1	0
EX_gly[e]	0	1	0	1
EX_glyald[e]	0	1	1	1
EX_glyc_R[e]	1	1	1	1
EX_glyc[e]	0	1	1	0
EX_glyc3p[e]	0	0	1	0
EX_glyclt[e]	0	0	0	1
EX_glygn2[e]	1	1	0	0
EX_glygn4[e]	1	1	0	0
EX_glygn5[e]	1	0	0	0
EX_glyhisasn[e]	0	0	0	1
EX_glyhislys[e]	0	0	0	1
EX_glylyscys[e]	0	0	0	1
EX_glypro[e]	0	0	0	1
EX_glysar[e]	1	1	1	0
EX_glytyrlys[e]	0	0	0	1
EX_glyvalhis[e]	0	0	1	1
EX_gm1_hs[e]	1	1	1	0
EX_gmp[e]	1	1	1	0
EX_gp1c_hs[e]	1	0	1	0
EX_gp1calpha_hs[e]	1	1	0	0
EX_gpi_sig[e]	0	0	0	1
EX_gq1b_hs[e]	0	1	0	0
EX_gq1balpha_hs[e]	1	1	1	0
EX_gsn[e]	0	0	1	1
EX_gt1a_hs[e]	0	1	0	0
EX_gthrd[e]	0	1	1	0
EX_gtp[e]	1	1	1	0
EX_gudac[e]	1	1	1	1
EX_h[e]	0	1	0	1
EX_h2o[e]	1	0	1	1
EX_h2o2[e]	1	0	1	0
EX_ha[e]	1	1	1	0
EX_HC00005[e]	1	1	0	0
EX_HC00229[e]	0	1	1	1
EX_HC00250[e]	0	0	1	0
EX_HC00342[e]	0	1	0	1
EX_HC00900[e]	1	1	1	1
EX_HC00955[e]	1	1	1	0
EX_HC01104[e]	1	1	1	0
EX_HC01361[e]	1	1	1	0
EX_HC01440[e]	1	1	1	0
EX_HC01441[e]	1	1	1	0
EX_HC01444[e]	0	1	1	1
EX_HC01446[e]	1	1	1	0
EX_HC01577[e]	1	1	1	0
EX_HC01609[e]	1	1	1	0
EX_HC01610[e]	1	1	1	0
EX_HC01700[e]	1	1	1	0
EX_HC02160[e]	1	1	1	0
EX_HC02161[e]	1	1	1	0
EX_HC02180[e]	1	1	1	0
EX_HC02187[e]	1	1	1	0
EX_HC02191[e]	0	0	1	0
EX_HC02192[e]	0	0	0	1
EX_HC02193[e]	0	0	0	1
EX_HC02194[e]	0	0	0	1
EX_HC02197[e]	0	0	0	1
EX_HC02198[e]	0	0	0	1
EX_HC02202[e]	1	0	1	0
EX_HC02203[e]	0	0	0	1
EX_HC02204[e]	1	0	0	0
EX_HC02205[e]	0	1	0	0
EX_HC02213[e]	1	1	1	0
EX_HC02220[e]	0	0	0	1
EX_hco3[e]	0	0	0	1
EX_hdca[e]	0	0	0	1
EX_hdcea[e]	0	1	0	0
EX_hdcecrn[e]	1	1	1	0
EX_hdd2crn[e]	1	1	1	0
EX_hestratriol[e]	1	1	1	0
EX_hexc[e]	0	1	0	0
EX_hexdiac[e]	1	1	1	1
EX_hexdtr[e]	1	1	1	0
EX_hgentis[e]	1	1	1	0
EX_his_L[e]	0	0	0	1
EX_hisargcys[e]	0	0	0	1
EX_hisargser[e]	1	0	0	0
EX_hisasp[e]	0	0	0	1
EX_hiscyscys[e]	0	0	1	1
EX_hisglnala[e]	0	0	1	1
EX_hisglu[e]	0	1	1	1
EX_hisglugln[e]	0	0	1	1
EX_hishislys[e]	0	0	0	1
EX_hislysglu[e]	0	1	0	0
EX_hislysval[e]	0	0	0	1
EX_hismetgln[e]	0	0	0	1
EX_hisphearg[e]	0	0	0	1
EX_hisprolys[e]	0	0	0	1
EX_hLkynr[e]	0	0	1	0
EX_hmcr[e]	1	1	1	0
EX_hom_L[e]	1	1	1	0
EX_homoval[e]	0	0	0	1
EX_hpdca[e]	0	1	1	0
EX_hpdece[e]	1	0	1	0
EX_hxa[e]	0	0	0	1
EX_i[e]	1	1	0	1
EX_icdchol[e]	1	1	1	0
EX_idour[e]	1	0	0	1
EX_idp[e]	0	1	1	1
EX_ile_L[e]	0	0	0	1
EX_ileargile[e]	0	0	0	1
EX_ileasnhis[e]	0	0	0	1
EX_ileasp[e]	0	0	0	1
EX_ileglnglu[e]	0	0	0	1
EX_ileglyarg[e]	0	0	0	1
EX_ileprolys[e]	0	0	0	1
EX_iletrptyr[e]	0	0	1	1
EX_imp[e]	0	0	1	0
EX_ind3ac[e]	1	1	1	0
EX_inost[e]	0	0	0	1
EX_ins[e]	0	0	0	1
EX_isochol[e]	1	1	1	0
EX_ivcrn[e]	1	1	1	0
EX_k[e]	1	1	1	1
EX_ksi_deg1[e]	1	0	0	0
EX_ksi[e]	1	1	1	0
EX_ksii_core4[e]	1	0	0	0
EX_kynate[e]	1	1	1	0
EX_L2aadp[e]	0	0	1	1
EX_lac_D[e]	0	1	0	1
EX_lac_L[e]	0	0	0	1
EX_lanost[e]	0	1	0	0
EX_lcts[e]	1	1	1	0
EX_Lcyst[e]	1	1	1	0
EX_Lcystin[e]	1	1	0	0
EX_ldl_hs[e]	1	1	0	0
EX_leu_L[e]	0	0	0	1
EX_leualaarg[e]	0	0	0	1
EX_leuasnasp[e]	0	0	1	1
EX_leuasplys[e]	0	0	0	1
EX_leugly[e]	1	1	0	0
EX_leuktrB4[e]	1	1	0	0
EX_leuktrB4wcooh[e]	1	0	0	0
EX_leuktrC4[e]	0	0	1	0
EX_leuktrD4[e]	0	0	1	0
EX_leuktrE4[e]	1	1	1	0
EX_leuktrF4[e]	1	1	0	1
EX_leuleutrp[e]	0	0	0	1
EX_leupro[e]	0	0	0	1
EX_leuproarg[e]	0	0	0	1
EX_leusertrp[e]	0	0	0	1
EX_leutrparg[e]	0	0	0	1
EX_leutyrtyr[e]	0	0	0	1
EX_leuval[e]	0	0	0	1
EX_lgnc[e]	1	1	0	0
EX_lipoate[e]	1	1	1	0
EX_Lkynr[e]	0	1	0	1
EX_lneldc[e]	1	0	0	0
EX_lneldccrn[e]	1	1	0	1
EX_lnlc[e]	0	0	0	1
EX_lnlccrn[e]	1	1	0	0
EX_lnlnca[e]	0	0	1	1
EX_lnlncg[e]	0	0	0	1
EX_lpam[e]	0	0	0	1
EX_lpchol_hs[e]	0	1	1	1
EX_lthstrl[e]	0	0	0	1
EX_lys_L[e]	0	0	0	1
EX_lysargleu[e]	0	0	0	1
EX_lyscyshis[e]	0	0	0	1
EX_lysglnphe[e]	0	0	0	1
EX_lyslyslys[e]	0	0	0	1
EX_lystrparg[e]	0	0	0	1
EX_lystyrile[e]	0	0	0	1
EX_lysvalphe[e]	0	0	0	1
EX_lysvaltrp[e]	0	0	0	1
EX_M00008[e]	1	1	1	1
EX_M00010[e]	1	1	1	1
EX_M00019[e]	0	0	0	1
EX_M00117[e]	1	0	1	1
EX_M00234[e]	1	1	1	0
EX_M00241[e]	1	1	1	0
EX_M00260[e]	1	1	1	1
EX_M00265[e]	1	1	1	1
EX_M00315[e]	1	0	0	0
EX_M00503[e]	1	1	1	0
EX_M00510[e]	1	1	1	0
EX_M01111[e]	0	0	1	0
EX_M01207[e]	1	1	1	1
EX_M01235[e]	1	1	1	1
EX_M01807[e]	1	1	1	0
EX_M01820[e]	1	1	1	0
EX_M01870[e]	1	1	1	0
EX_M01966[e]	0	1	0	0
EX_M02053[e]	1	1	1	1
EX_M02108[e]	1	1	1	0
EX_M02561[e]	1	0	0	0
EX_M02613[e]	1	1	1	1
EX_M03045[e]	0	1	0	1
EX_M03051[e]	1	0	0	0
EX_M03117[e]	1	1	1	0
EX_M03131[e]	1	1	1	0
EX_M03134[e]	1	1	1	0
EX_m3gacpail_prot_hs[e]	1	1	1	0
EX_mag_hs[e]	0	1	1	0
EX_mal_L[e]	0	0	1	0
EX_malt[e]	1	1	1	0
EX_malthp[e]	1	1	0	0
EX_malthx[e]	0	0	1	0
EX_maltpt[e]	0	1	1	0
EX_malttr[e]	1	1	1	0
EX_maltttr[e]	1	1	0	0
EX_man[e]	1	1	1	0
EX_melatn[e]	1	1	1	0
EX_meoh[e]	1	1	0	0
EX_mercplaccys[e]	0	0	1	0
EX_met_L[e]	0	0	0	1
EX_metargleu[e]	0	0	0	1
EX_metasntyr[e]	0	0	0	1
EX_metglntyr[e]	0	0	0	1
EX_metglyarg[e]	0	0	0	1
EX_methislys[e]	0	0	0	1
EX_metmetile[e]	0	0	0	1
EX_metphearg[e]	0	0	0	1
EX_mettrpphe[e]	0	0	0	1
EX_mev_R[e]	0	1	0	1
EX_mg2[e]	1	1	1	0
EX_mi1p_D[e]	0	1	0	1
