name	Ctrl_vs_HT_Unchanged	Ctrl_vs_Primary_Unchanged	Ctrl_vs_ST
MALT	1	1	0
MALtm	1	1	0
MALTSULtm	1	1	0
MALTt1r	1	1	0
MALTTTRt	1	1	0
MAN1PT2	1	0	0
MANt1r	1	1	0
MANt4	1	1	0
MANtly	1	1	0
MCLACCYSR	1	1	0
MCLOR	1	1	0
MCPST	1	0	0
MDH	1	1	0
MDHm	1	1	0
MDHx	1	1	0
MDRPD	1	1	0
ME1m	1	1	0
ME2	1	1	0
ME2m	1	1	0
MECOALm	1	1	0
MECOAS1m	1	1	0
MERCPLACCYSt	1	1	0
METARGLEUr	1	1	0
METARGLEUt	1	1	0
METASNTYRr	1	1	0
METASNTYRt	1	1	0
METAT	1	1	0
METGLNTYRr	1	1	0
METGLNTYRt	1	1	0
METGLYARGr	1	1	0
METGLYARGt	1	1	0
METHISLYSr	1	1	0
METHISLYSt	1	1	0
METMETILEr	1	1	0
METMETILEt	1	1	0
METPHEARGr	1	1	0
METPHEARGt	1	1	0
METS	1	1	0
METt4	1	1	0
METTRPPHEr	1	1	0
METTRPPHEt	1	1	0
MEV_Rt	1	1	0
MGSA2	1	0	0
MHISTAte	1	0	0
MI13456PK	1	1	0
MI1345PKc	1	1	0
MI1345PP	1	1	0
MI134PP	1	1	0
MI145PK	1	1	0
MI145PP	1	1	0
MI14P4P	1	1	0
MI14Ptn	1	0	0
MI1PP	1	1	0
MI1PS	1	1	0
MI1Pt	1	1	0
MI34PP	1	1	0
MI3PP	1	1	0
MINOHPtn	1	1	0
MK10t	1	1	0
MK11t	1	1	0
MK7t	1	1	0
MK8t	1	1	0
MK9t	1	1	0
MLTG1	1	1	0
MMEm	1	1	0
MMMm	1	1	0
MMSAD1m	1	1	0
MTAP	1	1	0
MTHFD	1	1	0
MTHFD2m	1	1	0
MTHFDm	1	1	0
MTRI	1	1	0
N2M2NMASNtly	1	1	0
NACHEX10ly	1	1	0
NACHEX11ly	1	1	0
NACHEX12ly	1	1	0
NACHEX13ly	1	1	0
NACHEX14ly	1	1	0
NACHEX15ly	1	1	0
NACHEX16ly	1	1	0
NACHEX17ly	1	1	0
NACHEX18ly	1	1	0
NACHEX19ly	1	1	0
NACHEX20ly	1	1	0
NACHEX21ly	1	1	0
NACHEX22ly	1	1	0
NACHEX2ly	1	1	0
NACHEX8ly	1	1	0
NACHEX9ly	1	1	0
NACSMCTte	1	1	0
NACUP	1	1	0
NADPHtxu	1	0	0
NADPQNOXR	1	1	0
NADPtxu	1	0	0
NADQNOXR	1	1	0
NAHCO3_HCLt	1	1	0
NAIt	1	0	0
NaKt	1	1	0
NAt	1	1	0
NAt3_1	1	1	0
NAt5	1	1	0
NAtx	1	0	0
NBAHH_ir	1	1	0
NCAMUP	1	1	0
NCKt	1	1	0
NCNt	1	1	0
NDP8	1	0	0
NDPK1	1	1	0
NDPK10	1	1	0
NDPK10n	1	1	0
NDPK1m	1	1	0
NDPK1n	1	1	0
NDPK2	1	1	0
NDPK2n	1	1	0
NDPK3	1	1	0
NDPK3m	1	0	0
NDPK3n	1	1	0
NDPK4	1	1	0
NDPK4n	1	1	0
NDPK5	1	1	0
NDPK5n	1	1	0
NDPK6	1	1	0
NDPK7	1	1	0
NDPK7m	1	1	0
NDPK7n	1	1	0
NDPK8	1	1	0
NDPK8n	1	0	0
NDPK9	1	1	0
NDPK9n	1	1	0
NEU11l	1	1	0
NEU24	1	0	0
NFDLAChc	1	1	0
NFDLACtep	1	1	0
NFDNPYtep	1	1	0
NFDOHtep	1	1	0
NFDOXDhc	1	1	0
NFDtd	1	1	0
NH4t3r	1	1	0
NH4tb	1	1	0
NICRNS	1	1	0
NICRNtr	1	1	0
NKCC2t	1	1	0
NKCCt	1	1	0
NNDPR	1	1	0
NORMETEt	1	0	0
NRPPHRt4_2_r	1	1	0
NRPPHRtu	1	0	0
NT5C	1	1	0
NTD1	1	0	0
NTD12	1	1	0
NTD1m	1	0	0
NTD2	1	0	0
NTD3	1	1	0
NTD4	1	1	0
NTD4e	1	1	0
NTD6	1	1	0
NTD7	1	1	0
NTD9e	1	1	0
NTPP10	1	1	0
NTPP9	1	1	0
O2St	1	0	0
O2Stm	1	0	0
O2Stn	1	0	0
O2Stx	1	0	0
O2tn	1	0	0
OAAt	1	1	0
OAGT3te	1	1	0
OCD11COACPT1	1	0	0
OCD11CRNCACT	1	0	0
OCD11CRNCPT2	1	0	0
OCDCAtr	1	1	0
OCDCEAtr	1	1	0
OCOAT1m	1	1	0
OCTAt	1	0	0
OCTDEC2ACBP	1	0	0
OCTDECCACT	1	0	0
OCTDECCPT1	1	0	0
OCTDECCPT2	1	0	0
OCTDECE1CRNe	1	0	0
OIVD2m	1	1	0
OIVD3m	1	1	0
ORN_Dte	1	1	0
ORN_Dtx	1	1	0
ORNDC	1	1	0
ORNt3m	1	1	0
ORNt4m	1	1	0
ORNTArm	1	1	0
OROT5Ptr	1	1	0
ORPT	1	1	0
OXYPtepv	1	1	0
OXYPthc	1	1	0
P5CDm	1	0	0
PA_HStm	1	0	0
pac	1	1	0
PAFABCt	1	0	0
PAFt1	1	0	0
PAIL_HStn	1	1	0
PAIL45P_HStn	1	0	0
PAN4PP	1	1	0
PCHLN225_HSABCt	1	0	0
PCHLN225_HSt1e	1	0	0
PCHOL2LINL_HSABCt	1	0	0
PCHOL2LINL_HSt1e	1	0	0
PCHOL2OLE_HSABCt	1	0	0
PCHOL2OLE_HSt1e	1	0	0
PCHOL2STE_HSABCt	1	0	0
PCHOL2STE_HSt1e	1	0	0
PCHOLAR_HSABCt	1	0	0
PCHOLAR_HSt1e	1	0	0
PCHOLDOC_HSABCt	1	0	0
PCHOLDOC_HSt1e	1	0	0
PCHOLET_HSABCt	1	0	0
PCHOLET_HSt1e	1	0	0
PCHOLHEP_HSABCt	1	0	0
PCHOLHEP_HSt1e	1	0	0
PCHOLLINL_HSABCt	1	0	0
PCHOLLINL_HSt1e	1	0	0
PCHOLMYR_HsABCt	1	0	0
PCHOLMYR_Hst1e	1	0	0
PCHOLN15_HSABCt	1	0	0
PCHOLN15_HSt1e	1	0	0
PCHOLN183_HSABCt	1	0	0
PCHOLN183_HSt1e	1	0	0
PCHOLN1836_HSABCt	1	0	0
PCHOLN1836_HSt1e	1	0	0
PCHOLN19_HSABCt	1	0	0
PCHOLN19_HSt1e	1	0	0
PCHOLN201_HSABCt	1	0	0
PCHOLN201_HSt1e	1	0	0
PCHOLN203_HSABCt	1	0	0
PCHOLN203_HSt1e	1	0	0
PCHOLN204_HSABCt	1	0	0
PCHOLN204_HSt1e	1	0	0
PCHOLN205_HSABCt	1	0	0
PCHOLN205_HSt1e	1	0	0
PCHOLN224_HSABCt	1	0	0
PCHOLN224_HSt1e	1	0	0
PCHOLN225_HSABCt	1	0	0
PCHOLN225_HSt1e	1	0	0
PCHOLN2254_HSABCt	1	0	0
PCHOLN2254_HSt1e	1	0	0
PCHOLN264_HSABCt	1	0	0
PCHOLN264_HSt1e	1	0	0
PCHOLOLE_HSABCt	1	0	0
PCHOLOLE_HSt1e	1	0	0
PCHOLPALME-HSABCt	1	0	0
PCHOLPALME-HSt1e	1	0	0
PCm	1	1	0
PCREATte	1	1	0
PCREATtmdiffir	1	1	0
PCRNte	1	0	0
PCRNtm	1	1	0
PCt	1	1	0
PDE1	1	1	0
PDHm	1	0	0
PDXPP	1	0	0
PE_HSter	1	1	0
PE12_HSABCt	1	0	0
PE12_HSt1e	1	0	0
Pe13_HSABCt	1	0	0
Pe13_HSt1e	1	0	0
PE14_HSABCt	1	0	0
PE14_HSt1e	1	0	0
PE15_HSABCt	1	0	0
PE15_HSt1e	1	0	0
PE161_HSABCt	1	0	0
PE161_HSt1e	1	0	0
PE17_HSABCt	1	0	0
PE17_HSt1e	1	0	0
PE203_HSABCt	1	0	0
PE203_HSt1e	1	0	0
PE226_HSABCt	1	0	0
PE226_HSt1e	1	0	0
PE2LINL_HSABCt	1	0	0
PE2LINL_HSt1e	1	0	0
PEAR_HSABCt	1	0	0
PEAR_HSt1e	1	0	0
PEDH203_HSABCt	1	0	0
PEDH203_HSt1e	1	0	0
PEHSFABPe	1	1	0
PELINL_HSABCt	1	0	0
PELINL_HSt1e	1	0	0
PELPALM_HSABCt	1	0	0
PELPALM_HSt1e	1	0	0
PEOLE_HSABCt	1	0	0
PEOLE_HSt1e	1	0	0
PEPALM_HSASBCt	1	0	0
PEPALM_HSt1e	1	0	0
PEPtr	1	1	0
PEROXx	1	1	0
PESTE_HSABCt	1	1	0
PESTE_HSt1e	1	1	0
PEt	1	0	0
PETHCT	1	1	0
PFK	1	1	0
PGCD	1	0	0
PGDI	1	1	0
PGDIr	1	1	0
PGI	1	1	0
PGLYCt	1	0	0
PGM	1	0	0
PGMT	1	0	0
PGPP_hs	1	0	0
PGPPT	1	0	0
PGS	1	0	0
PHCDm	1	1	0
PHCHGSm	1	1	0
PHEASNMETr	1	1	0
PHEASNMETt	1	1	0
PHEASPr	1	1	0
PHEASPt	1	1	0
PHEGLNPHEr	1	1	0
PHEGLNPHEt	1	1	0
PHELEUASPr	1	1	0
PHELEUASPt	1	1	0
PHELEUHISr	1	1	0
PHELEUHISt	1	1	0
PHELEUr	1	1	0
PHELEUt	1	1	0
PHELYSALAr	1	1	0
PHELYSALAt	1	1	0
PHELYSPROr	1	1	0
PHELYSPROt	1	1	0
PHEPHEASNr	1	1	0
PHEPHEASNt	1	1	0
PHEPHEr	1	1	0
PHEPHEt	1	1	0
PHEPHETHRr	1	1	0
PHEPHETHRt	1	1	0
PHEPROARGr	1	1	0
PHEPROARGt	1	1	0
PHESERTRPr	1	1	0
PHESERTRPt	1	1	0
PHEt4	1	1	0
PHETHRLYSr	1	1	0
PHETHRLYSt	1	1	0
PHETRPLEUr	1	1	0
PHETRPLEUt	1	1	0
PHETYRGLNr	1	1	0
PHETYRGLNt	1	1	0
PHETYRLYSr	1	1	0
PHETYRLYSt	1	1	0
PHETYRr	1	1	0
PHETYRt	1	1	0
PHLAC	1	1	0
PHLACHt	1	1	0
PHYHx	1	1	0
PHYTt	1	1	0
PI3P4K	1	1	0
PI45PLC	1	1	0
PI4P3K	1	1	0
PI4PLCn	1	0	0
PI5P3K	1	1	0
PI5P4K	1	1	0
PIK3	1	1	0
PIPLC	1	1	0
PIt6b	1	1	0
PIt7	1	1	0
PIt8	1	1	0
PIt9	1	1	0
PIter	1	1	0
PItn	1	1	0
PMI12346PH	1	0	0
PMI12346PHn	1	1	0
PMTCOAFABP1tc	1	1	0
PMTCOAtx	1	1	0
PMTCRNtr	1	0	0
PNTK	1	1	0
PPASMCT1	1	1	0
PPAt	1	0	0
PPAtm	1	1	0
PPCDC	1	1	0
PPDOy	1	1	0
PPItr	1	1	0
PPMI12346Ptn	1	1	0
PPNCL3	1	1	0
PRAGSr	1	1	0
PRASCS	1	1	0
PRFGS	1	1	0
PRGSTRNt	1	1	0
PRISTANALtx	1	1	0
PRISTtx	1	1	0
PRO_Dtde	1	1	0
PROARGASPr	1	1	0
PROARGASPt	1	1	0
PROARGCYSr	1	1	0
PROARGCYSt	1	1	0
PROASNCYSr	1	1	0
PROASNCYSt	1	1	0
PROCYSr	1	1	0
PROCYSt	1	1	0
PROD2m	1	0	0
PRODt2r	1	1	0
PROFVSCOAhc	1	1	0
PROFVSCOAitx	1	1	0
PROFVShc	1	1	0
PROFVStev	1	1	0
PROGLULYSr	1	1	0
PROGLULYSt	1	1	0
PROHISr	1	1	0
PROHISt	1	1	0
PROHISTYRr	1	1	0
PROHISTYRt	1	1	0
PROLEUARGr	1	1	0
PROLEUARGt	1	1	0
PROPAT4te	1	1	0
PROPHEr	1	1	0
PROPHEt	1	1	0
PROSTGD2t	1	1	0
PROSTGE1t	1	1	0
PROSTGE2t	1	1	0
PROSTGE2t2	1	1	0
PROSTGE2t2m	1	1	0
PROSTGF2t	1	0	0
PROSTGH2t	1	1	0
PROSTGI2c	1	0	0
PROSTGI2t	1	1	0
PROt2r	1	1	0
PROt4	1	1	0
PROt4_2_r	1	1	0
PROTRPLYSr	1	1	0
PROTRPLYSt	1	1	0
PROTRPTHRr	1	1	0
PROTRPTHRt	1	1	0
PROVALGLNr	1	1	0
PROVALGLNt	1	1	0
PSERT	1	0	0
PSERtr	1	1	0
PSHSABCtc	1	1	0
PSt3	1	0	0
PTDCACRNCPT1	1	1	0
PTDCACRNCPT2	1	1	0
PTDCACRNt	1	1	0
PTPAT	1	1	0
PTVSTtep	1	1	0
PTVSTtu	1	1	0
PVD3	1	1	0
PVSOATPtu	1	0	0
PVStep	1	1	0
PYDAMK	1	0	0
PYDAMtr	1	1	0
PYDXK	1	0	0
PYDXNK	1	0	0
PYDXNtr	1	1	0
PYDXPP	1	0	0
PYDXtr	1	0	0
PYK	1	1	0
PYRSMCT1	1	1	0
PYRt2m	1	1	0
PYRt2p	1	1	0
Q10H2e	1	1	0
q10h2tc	1	1	0
q10tm	1	1	0
QULNtr	1	1	0
r0002	1	1	0
r0021	1	1	0
r0027	1	1	0
r0033	1	1	0
r0047	1	1	0
r0068	1	1	0
r0074	1	1	0
r0081	1	1	0
r0082	1	1	0
r0083	1	1	0
r0084	1	1	0
r0085	1	1	0
r0086	1	1	0
r0097	1	1	0
r0119	1	1	0
r0129	1	0	0
r0130	1	0	0
r0139	1	1	0
r0149	1	1	0
r0156	1	1	0
r0157	1	1	0
r0166	1	0	0
r0170	1	1	0
r0173	1	1	0
r0181	1	1	0
r0196	1	1	0
r0202	1	0	0
r0220	1	1	0
r0221	1	1	0
r0226	1	0	0
r0249	1	1	0
r0309	1	1	0
r0317	1	1	0
r0318	1	1	0
r0319	1	1	0
r0354	1	0	0
r0355	1	0	0
r0357	1	0	0
r0358	1	0	0
r0360	1	1	0
r0361	1	1	0
r0363	1	1	0
r0364	1	1	0
r0380	1	1	0
r0383	1	0	0
r0390	1	0	0
r0391	1	1	0
r0392	1	0	0
r0407	1	1	0
r0408	1	0	0
r0409	1	0	0
r0410	1	1	0
r0422	1	1	0
r0423	1	1	0
r0424	1	1	0
r0425	1	1	0
r0426	1	1	0
r0434	1	1	0
r0437	1	1	0
r0451	1	1	0
r0470	1	0	0
r0472	1	1	0
r0475	1	1	0
r0483	1	1	0
r0494	1	1	0
r0497	1	1	0
r0511	1	0	0
r0512	1	1	0
r0517	1	1	0
r0525	1	1	0
r0527	1	0	0
r0531	1	1	0
r0537	1	0	0
r0541	1	1	0
r0552	1	1	0
r0553	1	1	0
r0555	1	0	0
r0557	1	1	0
r0568	1	1	0
r0571	1	1	0
r0575	1	1	0
r0579	1	1	0
r0587	1	1	0
r0590	1	1	0
r0594	1	1	0
r0595	1	0	0
r0610	1	1	0
r0611	1	1	0
r0615	1	1	0
r0617	1	1	0
r0630	1	1	0
r0633	1	1	0
r0638	1	1	0
r0648	1	0	0
r0649	1	0	0
r0652	1	1	0
r0660	1	1	0
r0666	1	1	0
r0669	1	1	0
r0671	1	1	0
r0686	1	1	0
r0706	1	1	0
r0707	1	1	0
r0728	1	0	0
r0730	1	1	0
r0731	1	1	0
r0732	1	1	0
r0737	1	1	0
r0739	1	1	0
r0743	1	1	0
r0744	1	1	0
r0754	1	1	0
r0755	1	1	0
r0756	1	1	0
r0757	1	1	0
r0758	1	1	0
r0774	1	1	0
r0779	1	1	0
r0782	1	0	0
r0784	1	1	0
r0786	1	0	0
r0795	1	0	0
r0801	1	1	0
r0809	1	1	0
r0812	1	1	0
r0817	1	1	0
r0819	1	1	0
r0821	1	1	0
r0822	1	1	0
r0829	1	1	0
r0830	1	1	0
r0834	1	1	0
r0835	1	0	0
r0838	1	1	0
r0839	1	0	0
r0840	1	1	0
r0841	1	1	0
r0842	1	1	0
r0853	1	1	0
r0860	1	1	0
r0881	1	1	0
r0885	1	1	0
r0892	1	0	0
r0908	1	1	0
r0909	1	1	0
r0913	1	1	0
r0915	1	1	0
r0917	1	1	0
r0934	1	0	0
r0936	1	1	0
r0937	1	1	0
r0940	1	1	0
r0941	1	1	0
r0944	1	1	0
r0946	1	1	0
r0960	1	1	0
r0963	1	1	0
r0973	1	1	0
r0974	1	0	0
r0983	1	0	0
r0984	1	0	0
r0986	1	1	0
r0987	1	1	0
r0998	1	1	0
r0999	1	1	0
r1001	1	1	0
r1020	1	1	0
r1030	1	1	0
r1050	1	1	0
r1051	1	1	0
r1078	1	1	0
r1090	1	0	0
r1109	1	1	0
r1144	1	0	0
r1147	1	1	0
r1148	1	1	0
r1156	1	1	0
r1165	1	1	0
r1166	1	1	0
r1174	1	1	0
r1175	1	1	0
r1251	1	1	0
r1255	1	1	0
r1291	1	1	0
r1292	1	0	0
r1298	1	0	0
r1367	1	1	0
r1368	1	1	0
r1377	1	0	0
r1378	1	0	0
r1391	1	1	0
r1392	1	1	0
r1400	1	1	0
r1401	1	1	0
r1411	1	1	0
r1418	1	1	0
r1421	1	0	0
r1423	1	1	0
r1428	1	0	0
r1429	1	0	0
r1435	1	1	0
r1456	1	0	0
r1457	1	0	0
r1467	1	1	0
r1472	1	0	0
r1474	1	0	0
r1477	1	0	0
r1493	1	1	0
r1514	1	1	0
r1515	1	1	0
r1516	1	1	0
r1517	1	1	0
r1518	1	1	0
r1519	1	1	0
r1520	1	1	0
r1521	1	1	0
r1522	1	1	0
r1523	1	1	0
r1525	1	1	0
r1527	1	1	0
r1529	1	1	0
r1544	1	1	0
r1546	1	1	0
r1547	1	1	0
r1548	1	1	0
r1549	1	1	0
r1551	1	1	0
r1552	1	1	0
r1553	1	1	0
r1554	1	1	0
r1556	1	1	0
r1557	1	1	0
r1559	1	1	0
r1560	1	1	0
r1561	1	1	0
r1562	1	1	0
r1563	1	1	0
r1564	1	1	0
r1565	1	1	0
r1566	1	1	0
r1567	1	1	0
r1568	1	1	0
r1569	1	1	0
r1570	1	1	0
r1571	1	1	0
r1573	1	1	0
r1574	1	1	0
r1575	1	1	0
r1576	1	1	0
r1578	1	1	0
r1579	1	1	0
r1580	1	1	0
r1581	1	1	0
r1583	1	1	0
r1584	1	1	0
r1585	1	1	0
r1586	1	1	0
r1587	1	1	0
r1588	1	1	0
r1589	1	1	0
r1590	1	1	0
r1591	1	1	0
r1592	1	1	0
r1593	1	1	0
r1594	1	1	0
r1595	1	1	0
r1596	1	1	0
r1597	1	1	0
r1598	1	1	0
r1599	1	1	0
r1600	1	1	0
r1602	1	1	0
r1603	1	1	0
r1605	1	1	0
r1606	1	1	0
r1607	1	1	0
r1608	1	1	0
r1609	1	1	0
r1610	1	1	0
r1611	1	1	0
r1612	1	1	0
r1613	1	1	0
r1614	1	1	0
r1615	1	1	0
r1616	1	1	0
r1617	1	1	0
r1618	1	1	0
r1619	1	1	0
r1620	1	1	0
r1621	1	1	0
r1622	1	1	0
r1623	1	1	0
r1624	1	1	0
r1625	1	1	0
r1626	1	1	0
r1627	1	1	0
r1628	1	1	0
r1629	1	1	0
r1630	1	1	0
r1631	1	1	0
r1633	1	1	0
r1634	1	1	0
r1635	1	1	0
r1636	1	1	0
r1637	1	1	0
r1638	1	1	0
r1639	1	1	0
r1640	1	1	0
r1641	1	1	0
r1642	1	1	0
r1643	1	1	0
r1644	1	1	0
r1645	1	1	0
r1646	1	1	0
r1647	1	1	0
r1648	1	1	0
r1649	1	1	0
r1650	1	1	0
r1651	1	1	0
r1652	1	1	0
r1653	1	1	0
r1654	1	1	0
r1655	1	1	0
r1656	1	1	0
r1657	1	1	0
r1658	1	1	0
r1659	1	1	0
r1660	1	1	0
r1661	1	1	0
r1662	1	1	0
r1664	1	1	0
r1665	1	1	0
r1666	1	1	0
r1667	1	1	0
r1668	1	1	0
r1669	1	1	0
r1670	1	1	0
r2003	1	0	0
r2006	1	1	0
r2038	1	1	0
r2079	1	1	0
r2080	1	1	0
r2081	1	1	0
r2082	1	1	0
r2083	1	1	0
r2084	1	1	0
r2085	1	1	0
r2086	1	1	0
r2087	1	1	0
r2088	1	1	0
r2089	1	1	0
r2090	1	1	0
r2091	1	1	0
r2092	1	1	0
r2094	1	1	0
r2095	1	1	0
r2096	1	1	0
r2097	1	1	0
r2098	1	1	0
r2099	1	1	0
r2100	1	1	0
r2101	1	1	0
r2102	1	1	0
r2103	1	1	0
r2104	1	1	0
r2105	1	1	0
r2106	1	1	0
r2107	1	1	0
r2108	1	1	0
r2109	1	1	0
r2110	1	1	0
r2111	1	1	0
r2112	1	0	0
r2113	1	1	0
r2114	1	1	0
r2115	1	1	0
r2116	1	1	0
r2117	1	0	0
r2118	1	1	0
r2119	1	1	0
r2121	1	1	0
r2122	1	1	0
r2123	1	1	0
r2124	1	1	0
r2125	1	1	0
r2126	1	1	0
r2127	1	1	0
r2128	1	1	0
r2129	1	1	0
r2130	1	1	0
r2131	1	1	0
r2132	1	1	0
r2133	1	1	0
r2139	1	1	0
r2140	1	1	0
r2141	1	1	0
r2142	1	1	0
r2143	1	0	0
r2144	1	1	0
r2145	1	1	0
r2147	1	0	0
r2148	1	0	0
r2149	1	1	0
r2150	1	1	0
r2194	1	1	0
r2195	1	1	0
r2197	1	1	0
r2198	1	1	0
r2199	1	1	0
r2201	1	1	0
r2202	1	1	0
r2308	1	0	0
r2311	1	1	0
r2312	1	1	0
r2313	1	1	0
r2314	1	1	0
r2315	1	1	0
r2316	1	1	0
r2317	1	1	0
r2318	1	0	0
r2319	1	1	0
r2320	1	1	0
r2321	1	1	0
r2322	1	0	0
r2323	1	1	0
r2324	1	1	0
r2325	1	1	0
r2326	1	1	0
r2327	1	1	0
r2328	1	1	0
r2329	1	1	0
r2330	1	1	0
r2331	1	0	0
r2332	1	1	0
r2333	1	1	0
r2334	1	1	0
r2338	1	1	0
r2341	1	1	0
r2342	1	1	0
r2343	1	1	0
r2346	1	1	0
r2353	1	1	0
r2354	1	1	0
r2355	1	1	0
r2357	1	0	0
r2358	1	1	0
r2359	1	1	0
r2360	1	1	0
r2361	1	1	0
r2362	1	1	0
r2363	1	1	0
r2364	1	1	0
r2365	1	1	0
r2366	1	1	0
r2367	1	1	0
r2368	1	1	0
r2369	1	1	0
r2371	1	1	0
r2372	1	1	0
r2373	1	1	0
r2374	1	1	0
r2375	1	1	0
r2376	1	1	0
r2377	1	1	0
r2378	1	1	0
r2379	1	1	0
r2380	1	1	0
r2381	1	0	0
r2404	1	1	0
r2419	1	1	0
r2420	1	1	0
r2433	1	1	0
r2435	1	1	0
r2436	1	1	0
r2437	1	1	0
r2438	1	1	0
r2471	1	1	0
r2506	1	1	0
r2507	1	1	0
r2509	1	1	0
r2516	1	1	0
r2517	1	1	0
r2518	1	1	0
r2519	1	1	0
r2521	1	1	0
r2539	1	1	0
RAI1	1	1	0
RAI2	1	1	0
RBFK	1	1	0
RDH1	1	1	0
RDH1a	1	0	0
RDH2	1	1	0
RDH3	1	1	0
RDH4	1	1	0
RE0124C	1	0	0
RE0344C	1	1	0
RE0383C	1	1	0
RE0453C	1	1	0
RE0453N	1	1	0
RE0565C	1	1	0
RE0566C	1	1	0
RE0567C	1	1	0
RE0568C	1	1	0
RE0579C	1	1	0
RE0583C	1	1	0
RE0830C	1	1	0
RE0830N	1	1	0
RE0915C	1	1	0
RE0915E	1	1	0
RE0926E	1	1	0
RE0935E	1	1	0
RE0936E	1	1	0
RE0937E	1	1	0
RE0938E	1	1	0
RE0944E	1	1	0
RE0958E	1	1	0
RE1077C	1	1	0
RE1233C	1	0	0
RE1441R	1	1	0
RE1447M	1	1	0
RE1447N	1	1	0
RE1448N	1	1	0
RE1448R	1	1	0
RE1518M	1	0	0
RE1519X	1	1	0
RE1520M	1	1	0
RE1521M	1	0	0
RE1522M	1	1	0
RE1525M	1	1	0
RE1526M	1	0	0
RE1527M	1	1	0
RE1530M	1	0	0
RE1532M	1	1	0
RE1533M	1	0	0
RE1534M	1	1	0
RE1573M	1	0	0
RE1709C	1	1	0
RE1709N	1	1	0
RE1711C	1	0	0
RE1796R	1	0	0
RE1807M	1	1	0
RE1845X	1	0	0
RE1901R	1	0	0
RE1918C	1	1	0
RE1919C	1	1	0
RE1921C	1	1	0
RE1933C	1	1	0
RE1957R	1	1	0
RE1978C	1	1	0
RE2069C	1	0	0
RE2078M	1	1	0
RE2079R	1	1	0
RE2080C	1	1	0
RE2127C	1	1	0
RE2130C	1	1	0
RE2269E	1	1	0
RE2270E	1	1	0
RE2273E	1	1	0
RE2296C	1	1	0
RE2304E	1	1	0
RE2327C	1	1	0
RE2346C	1	1	0
RE2349C	1	1	0
RE2445E	1	1	0
RE2514E	1	1	0
RE2526C	1	1	0
RE2541E	1	1	0
RE2563C	1	1	0
RE2605C	1	1	0
RE2624M	1	1	0
RE2624X	1	1	0
RE2626C	1	1	0
RE2626M	1	1	0
RE2640C	1	1	0
RE2644C	1	1	0
RE2649C	1	1	0
RE2651R	1	0	0
RE2655R	1	0	0
RE2658C	1	1	0
RE2658R	1	0	0
RE2659R	1	1	0
RE2660C	1	1	0
RE2660N	1	1	0
RE2766C	1	0	0
RE2799C	1	1	0
RE2814R	1	0	0
RE2888C	1	1	0
RE2898C	1	1	0
RE2972M	1	1	0
RE2992M	1	0	0
RE3010C	1	1	0
RE3010M	1	1	0
RE3010X	1	1	0
RE3011M	1	0	0
RE3012C	1	0	0
RE3012M	1	0	0
RE3038C	1	1	0
RE3040C	1	1	0
RE3050R	1	1	0
RE3073X	1	1	0
RE3074X	1	1	0
RE3081X	1	1	0
RE3082X	1	1	0
RE3086X	1	1	0
RE3095C	1	1	0
RE3132R	1	0	0
RE3146R	1	1	0
RE3156X	1	1	0
RE3157X	1	1	0
RE3158X	1	1	0
RE3159X	1	1	0
RE3160R	1	1	0
RE3177M	1	1	0
RE3178M	1	1	0
RE3179M	1	1	0
RE3185M	1	1	0
RE3186M	1	1	0
RE3189M	1	1	0
RE3190M	1	1	0
RE3191M	1	1	0
RE3192M	1	1	0
RE3193M	1	1	0
RE3194M	1	1	0
RE3195M	1	1	0
RE3198C	1	1	0
RE3218C	1	1	0
RE3220C	1	0	0
RE3237C	1	1	0
RE3247M	1	1	0
RE3247X	1	1	0
RE3268R	1	1	0
RE3301C	1	0	0
RE3307C	1	1	0
RE3346C	1	1	0
RE3346M	1	1	0
RE3352C	1	1	0
RE3381E	1	1	0
RE3411C	1	1	0
RE3413C	1	1	0
RE3417C	1	1	0
RE3420C	1	1	0
RE3421R	1	1	0
RE3422C	1	1	0
RE3423C	1	1	0
RE3430C	1	1	0
RE3430X	1	1	0
RE3431C	1	1	0
RE3432C	1	1	0
RE3432X	1	1	0
RE3470C	1	0	0
RE3476C	1	1	0
RE3520E	1	1	0
RE3524R	1	1	0
RE3526C	1	1	0
RE3556C	1	1	0
RE3565C	1	1	0
RE3566C	1	0	0
RE3567C	1	0	0
RE3568C	1	1	0
RE3597C	1	1	0
RE3597M	1	0	0
RE3597X	1	1	0
RE3626M	1	0	0
RE3628M	1	1	0
RETI1	1	1	0
RETI2	1	1	0
RETI3	1	1	0
RETNGLCt	1	1	0
RETNGLCtr	1	1	0
RETNt	1	1	0
RNDR1	1	1	0
RNDR2	1	1	0
RNDR3	1	0	0
RNDR4	1	1	0
RPE	1	1	0
RPI	1	1	0
RSVtev	1	1	0
RSVtu	1	1	0
RTOTAL3CRNCPT1	1	1	0
RTOTAL3CRNCPT2	1	1	0
RTOTAL3CRNt	1	1	0
S2L2N2M2MASNtly	1	1	0
S2T1g	1	1	0
S2T2g	1	1	0
S2T4g	1	1	0
S2TASE1ly	1	1	0
S2TASE2ly	1	1	0
S3T1g	1	1	0
S3T2g	1	1	0
S3T3g	1	1	0
S3TASE1ly	1	1	0
S3TASE2ly	1	1	0
S3TASE3ly	1	1	0
S4T1g	1	1	0
S4T2g	1	1	0
S4T4g	1	0	0
S4T5g	1	1	0
S4TASE2ly	1	1	0
S4TASE4ly	1	1	0
