rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
RE0830C	Tetrahydrobiopterin metabolism		2000	0	Inf	L	NA	[c]	thbpt4acam[c]  <=> h2o[c] + CE2705[c] 
RE1518X	Fatty acid oxidation	51.1 or 8310.1	30	38	0.789473684210526	H	betaoxidation	[x]	fad[x] + CE0785[x]  -> fadh2[x] + CE2432[x] 
RE1520X	Fatty acid oxidation	1962.1	30	38	0.789473684210526	H	betaoxidation	[x]	h2o[x] + C05279[x]  <=> CE2420[x] 
RE1521X	Fatty acid oxidation	1962.1	30	38	0.789473684210526	H	betaoxidation	[x]	h2o[x] + CE2432[x]  <=> CE2417[x] 
RE1522X	Fatty acid oxidation	1962.1	30	38	0.789473684210526	H	betaoxidation	[x]	h2o[x] + CE2433[x]  <=> CE2418[x] 
RE1525X	Fatty acid oxidation	3295.1 or 1962.1	30	38	0.789473684210526	H	betaoxidation	[x]	nad[x] + CE2418[x]  <=> h[x] + nadh[x] + CE2422[x] 
RE1526X	Fatty acid oxidation	3295.1 or 1962.1	30	38	0.789473684210526	H	betaoxidation	[x]	nad[x] + CE2417[x]  <=> h[x] + nadh[x] + CE2424[x] 
RE1527X	Fatty acid oxidation	3295.1 or 1962.1	30	38	0.789473684210526	H	betaoxidation	[x]	nad[x] + CE2420[x]  <=> h[x] + nadh[x] + CE0693[x] 
RE1532X	Fatty acid oxidation	30.1	30	38	0.789473684210526	H	betaoxidation	[x]	coa[x] + CE2422[x]  <=> accoa[x] + CE0785[x] 
RE1533X	Fatty acid oxidation	30.1	30	38	0.789473684210526	H	betaoxidation	[x]	coa[x] + CE2424[x]  <=> accoa[x] + C05280[x] 
RE1534X	Fatty acid oxidation	30.1	30	38	0.789473684210526	H	betaoxidation	[x]	coa[x] + CE0693[x]  <=> accoa[x] + dece4coa[x] 
RE1573X	Fatty acid oxidation	10455.1 or 1962.1	30	38	0.789473684210526	H	betaoxidation	[x]	C05280[x]  <=> C05279[x] 
RE2563C	Arachidonic acid metabolism		0	37.5	0	H	NA	[c]	h2o[c] + C13856[c]  <=> h[c] + arachd[c] + glyc[c] 
RE2954C	Pyrimidine synthesis	5315.1	2000	1253.33333333333	1.59574468085107	L	glycolysis	[c]	h[c] + pep[c] + dtdp[c]  <=> pyr[c] + dttp[c] 
RE3119C	Fatty acid oxidation		40	10	4	L	fatty acid synthesis & elongation	[c]	h[c] + nadph[c] + CE4821[c]  <=> nadp[c] + clpndcoa[c] 
RE3120C	Fatty acid oxidation	6785.1 or 79071.1 or 60481.1 or 54898.1 	40	10	4	L	fatty acid synthesis & elongation	[c]	h[c] + tmndnccoa[c] + malcoa[c]  -> co2[c] + coa[c] + CE4819[c] 
RE3121C	Fatty acid oxidation		40	10	4	L	fatty acid synthesis & elongation	[c]	h[c] + nadph[c] + CE4819[c]  <=> nadp[c] + CE4817[c] 
RE3122C	Fatty acid oxidation		40	10	4	L	fatty acid synthesis & elongation	[c]	CE4817[c]  <=> h2o[c] + CE4821[c] 
RE3273C	Phosphatidylinositol phosphate metabolism	5338.1	1774.93231810491	969.78426395939	1.8302341913224	L	NA	[c]	h2o[c] + pail_hs[c]  <=> h[c] + pa_hs[c] + inost[c] 
RE3273R	Phosphatidylinositol phosphate metabolism	5337.1	1000	20	50	L	NA	[r]	h2o[r] + pail_hs[r]  <=> h[r] + pa_hs[r] + inost[r] 
RNDR1	Nucleotide interconversion	(6240.1 and 6241.1) or 50484.1	1000	658.26565143824	1.5191435217911	L	NA	[c]	adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] 
SOAT12	Cholesterol metabolism	6646.1	23.8888888888889	12.5	1.91111111111111	L	NA	[c]	R2coa_hs[c] + chsterol[c]  -> coa[c] + xolest_hs[c] 
THYMDt1	Transport, extracellular	3177.1 or 2030.1	1000	0	Inf	L	NA	intercompartmental	thymd[e]  -> thymd[c] 
TSULt4_3	Transport, extracellular	6561.1	2000	20	100	L	NA	intercompartmental	3 na1[e] + tsul[e]  <=> 3 na1[c] + tsul[c] 
XOLESTte	Transport, extracellular		23.8888888888889	12.5	1.91111111111111	L	NA	intercompartmental	xolest_hs[e]  <=> xolest_hs[c] 
r0246	Miscellaneous	231.1 or 10327.1	0	141.061759729273	0	H	gluconeogenesis, mitochondria	[m]	nadp[m] + glyc[m]  -> h[m] + nadph[m] + glyald[m] 
r0340	Miscellaneous	132158.1	0	141.061759729273	0	H	NA	[m]	atp[m] + glyc_R[m]  -> h[m] + adp[m] + 3pg[m] 
r0393	Miscellaneous	224.1 or 217.1 or 219.1 or 223.1 or 501.1	0	141.061759729273	0	H	NA	[m]	h2o[m] + nad[m] + glyald[m]  -> 2 h[m] + nadh[m] + glyc_R[m] 
r0451	Miscellaneous	4967.1	20	0	Inf	L	lysine metabolism	[m]	h[m] + 2oxoadp[m] + lpam[m]  -> co2[m] + HC01712[m] 
r0557	Miscellaneous	1743.1	20	0	Inf	L	NA	[m]	coa[m] + HC01712[m]  -> glutcoa[m] + dhlam[m] 
r0594	Lysine metabolism	501.1	20	0	Inf	L	lysine metabolism	[c]	h2o[c] + nad[c] + L2aadp6sa[c]  -> 2 h[c] + L2aadp[c] + nadh[c] 
r0595	Methionine and cysteine metabolism	4357.1 or 7263.1	20	35	0.571428571428571	H	NA	[c]	h[c] + so3[c] + mercppyr[c]  -> pyr[c] + HC01501[c] 
r0627	Miscellaneous	2717.1	0	76.4463756817652	0	H	NA	[e]	h2o[e] + HC01444[e]  <=> gal[e] + glyc[e] 
r0638	Fatty acid oxidation	55825.1 or 51102.1 	645.806671501088	1089.27834179357	0.592875711122396	H	fatty acid synthesis & elongation	[m]	nadp[m] + ddcacoa[m]  <=> h[m] + nadph[m] + dd2coa[m] 
r0660	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	645.806671501088	1089.27834179357	0.592875711122396	H	betaoxidation	[m]	3hddcoa[m]  <=> h2o[m] + dd2coa[m] 
r0688	Bile acid synthesis	224.1 or 217.1 or 219.1 or 223.1 or 501.1	2000	641.598984771571	3.1172119150283	L	NA	[c]	h2o[c] + nad[c] + xol7ah2al[c]  <=> 2 h[c] + nadh[c] + dhcholestanate[c] 
r0795	Miscellaneous		20	35	0.571428571428571	H	NA	[c]	h2o[c] + HC01501[c]  -> 2 h[c] + so4[c] + HC00250[c] 
r0818	Pyruvate metabolism		974.403674160018	628.265651438241	1.55094214036593	L	NA	intercompartmental	dump[m]  -> dump[c] 
r0826	Transport, endoplasmic reticular		1000	20	50	L	NA	intercompartmental	inost[c]  -> inost[r] 
r0926	Transport, mitochondrial		0	141.061759729273	0	H	NA	intercompartmental	3pg[m]  -> 3pg[c] 
r0987	Transport, lysosomal		1000	0	Inf	L	NA	intercompartmental	lnlc[l]  <=> lnlc[c] 
r1468	Transport, mitochondrial		2000	359.851945854484	5.55784128178302	L	NA	intercompartmental	hdcoa[c]  <=> hdcoa[m] 
r2511	Transport, endoplasmic reticular		1390.68527918782	326.518612521151	4.25913018694373	L	NA	intercompartmental	crn[r] + lnlc[c]  <=> crn[c] + lnlc[r] 
sink_glygn2[c]	Exchange/demand reaction		20	10	2	L	NA	[c]	glygn2[c]  <=> 
sink_tmndnc[c]	Exchange/demand reaction		40	20	2	L	NA	[c]	tmndnc[c]  <=> 
sink_tmndnccoa[c]	Exchange/demand reaction		40	10	4	L	NA	[c]	tmndnccoa[c]  <=> 
