rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
HMR_0191	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	M03051[e]  -> M03051[c] 
HMR_0192	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M03051[c]  -> amp[c] + ppi[c] + M03050[c] 
HMR_0193	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M03050[c]  -> h[c] + coa[c] + M03051[c] 
HMR_0194	Transport, extracellular	19.1	758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M03051[c]  -> h[c] + adp[c] + pi[c] + M03051[e] 
HMR_0200	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521152	251.028971152656	1.54969607983846	L	NA	[c]	atp[c] + coa[c] + ttdcea[c]  -> amp[c] + ppi[c] + M00129[c] 
HMR_0203	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	M00117[e]  -> M00117[c] 
HMR_0204	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00117[c]  -> amp[c] + ppi[c] + HC10784[c] 
HMR_0206	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + HC10784[c]  -> h[c] + coa[c] + M00117[c] 
HMR_0207	Transport, extracellular	19.1	758.265651438238	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M00117[c]  -> h[c] + adp[c] + pi[c] + M00117[e] 
HMR_0208	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438237	487.593744882922	1.55511767613079	L	NA	intercompartmental	M02745[e]  -> M02745[c] 
HMR_0209	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521152	251.028971152656	1.54969607983846	L	NA	[c]	atp[c] + coa[c] + M02745[c]  -> amp[c] + ppi[c] + M01141[c] 
HMR_0210	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	390.685279187817	251.028971152656	1.55633541974816	L	NA	[c]	h2o[c] + M01141[c]  -> h[c] + coa[c] + M02745[c] 
HMR_0211	Transport, extracellular	19.1	758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M02745[c]  -> h[c] + adp[c] + pi[c] + M02745[e] 
HMR_0214	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + ptdcacoa[c]  -> h[c] + coa[c] + ptdca[c] 
HMR_0230	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152655	1.54969607983845	L	NA	[c]	h2o[c] + hdcoa[c]  -> h[c] + coa[c] + hdcea[c] 
HMR_0232	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438243	487.593744882921	1.5551176761308	L	NA	intercompartmental	M01197[e]  -> M01197[c] 
HMR_0233	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M01197[c]  -> amp[c] + ppi[c] + M01191[c] 
HMR_0235	Transport, extracellular	19.1	758.265651438243	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M01197[c]  -> h[c] + adp[c] + pi[c] + M01197[e] 
HMR_0238	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + hpdcacoa[c]  -> h[c] + coa[c] + hpdca[c] 
HMR_0239	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + hpdca[c]  -> h[c] + adp[c] + pi[c] + hpdca[e] 
HMR_0240	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	M00003[e]  -> M00003[c] 
HMR_0241	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00003[c]  -> amp[c] + ppi[c] + M00004[c] 
HMR_0242	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M00004[c]  -> h[c] + coa[c] + M00003[c] 
HMR_0243	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M00003[c]  -> h[c] + adp[c] + pi[c] + M00003[e] 
HMR_0244	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	M01238[e]  -> M01238[c] 
HMR_0245	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M01238[c]  -> amp[c] + ppi[c] + M01237[c] 
HMR_0246	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M01237[c]  -> h[c] + coa[c] + M01238[c] 
HMR_0247	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M01238[c]  -> h[c] + adp[c] + pi[c] + M01238[e] 
HMR_0253	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + ocdca[c]  -> h[c] + adp[c] + pi[c] + ocdca[e] 
HMR_0254	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	M00019[e]  -> M00019[c] 
HMR_0255	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00019[c]  -> amp[c] + ppi[c] + M00020[c] 
HMR_0256	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	254.809458957534	1.52670396975327	L	NA	[c]	h2o[c] + M00020[c]  -> h[c] + coa[c] + M00019[c] 
HMR_0257	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M00019[c]  -> h[c] + adp[c] + pi[c] + M00019[e] 
HMR_0259	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + vacc[c]  -> amp[c] + ppi[c] + vacccoa[c] 
HMR_0260	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + vacccoa[c]  -> h[c] + coa[c] + vacc[c] 
HMR_0267	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + elaid[c]  -> amp[c] + ppi[c] + M00127[c] 
HMR_0268	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	397.351945854485	251.028971152656	1.58289277938699	L	NA	[c]	h2o[c] + M00127[c]  -> h[c] + coa[c] + elaid[c] 
HMR_0270	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438243	487.593744882921	1.5551176761308	L	NA	intercompartmental	M00115[e]  -> M00115[c] 
HMR_0273	Transport, extracellular	19.1	758.265651438243	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M00115[c]  -> h[c] + adp[c] + pi[c] + M00115[e] 
HMR_0278	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882922	1.55511767613079	L	NA	intercompartmental	M02613[e]  -> M02613[c] 
HMR_0279	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983846	L	NA	[c]	atp[c] + coa[c] + M02613[c]  -> amp[c] + ppi[c] + M02612[c] 
HMR_0280	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152655	1.54969607983845	L	NA	[c]	h2o[c] + M02612[c]  -> h[c] + coa[c] + M02613[c] 
HMR_0281	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M02613[c]  -> h[c] + adp[c] + pi[c] + M02613[e] 
HMR_0287	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + arach[c]  -> h[c] + adp[c] + pi[c] + arach[e] 
HMR_0288	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	M00017[e]  -> M00017[c] 
HMR_0289	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521152	251.028971152656	1.54969607983846	L	NA	[c]	atp[c] + coa[c] + M00017[c]  -> amp[c] + ppi[c] + M00018[c] 
HMR_0290	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M00018[c]  -> h[c] + coa[c] + M00017[c] 
HMR_0291	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M00017[c]  -> h[c] + adp[c] + pi[c] + M00017[e] 
HMR_0293	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521149	0	Inf	L	NA	[c]	atp[c] + coa[c] + CE2510[c]  -> amp[c] + ppi[c] + CE5151[c] 
HMR_0296	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	M01235[e]  -> M01235[c] 
HMR_0297	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M01235[c]  -> amp[c] + ppi[c] + M01236[c] 
HMR_0298	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M01236[c]  -> h[c] + coa[c] + M01235[c] 
HMR_0299	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M01235[c]  -> h[c] + adp[c] + pi[c] + M01235[e] 
HMR_0300	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	M01207[e]  -> M01207[c] 
HMR_0301	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M01207[c]  -> amp[c] + ppi[c] + M00123[c] 
HMR_0302	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M00123[c]  -> h[c] + coa[c] + M01207[c] 
HMR_0303	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M01207[c]  -> h[c] + adp[c] + pi[c] + M01207[e] 
HMR_0304	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	M02457[e]  -> M02457[c] 
HMR_0305	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983846	L	NA	[c]	atp[c] + coa[c] + M02457[c]  -> h[c] + amp[c] + ppi[c] + M00101[c] 
HMR_0306	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983846	L	NA	[c]	h2o[c] + M00101[c]  -> coa[c] + M02457[c] 
HMR_0307	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M02457[c]  -> h[c] + adp[c] + pi[c] + M02457[e] 
HMR_0308	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438242	487.593744882922	1.5551176761308	L	NA	intercompartmental	M02053[e]  -> M02053[c] 
HMR_0309	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M02053[c]  -> amp[c] + ppi[c] + M02052[c] 
HMR_0310	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M02052[c]  -> h[c] + coa[c] + M02053[c] 
HMR_0311	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M02053[c]  -> h[c] + adp[c] + pi[c] + M02053[e] 
HMR_0317	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + docosac[c]  -> h[c] + adp[c] + pi[c] + docosac[e] 
HMR_0321	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + doco13ac[c]  -> h[c] + adp[c] + pi[c] + doco13ac[e] 
HMR_0322	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	M01582[e]  -> M01582[c] 
HMR_0323	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M01582[c]  -> amp[c] + ppi[c] + M00006[c] 
HMR_0324	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M00006[c]  -> h[c] + coa[c] + M01582[c] 
HMR_0325	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M01582[c]  -> h[c] + adp[c] + pi[c] + M01582[e] 
HMR_0326	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	M03045[e]  -> M03045[c] 
HMR_0327	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M03045[c]  -> amp[c] + ppi[c] + M03047[c] 
HMR_0328	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M03047[c]  -> h[c] + coa[c] + M03045[c] 
HMR_0329	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M03045[c]  -> h[c] + adp[c] + pi[c] + M03045[e] 
HMR_0344	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	M03153[e]  -> M03153[c] 
HMR_0345	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M03153[c]  -> amp[c] + ppi[c] + M02112[c] 
HMR_0346	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M02112[c]  -> h[c] + coa[c] + M03153[c] 
HMR_0347	Transport, extracellular	19.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M03153[c]  -> h[c] + adp[c] + pi[c] + M03153[e] 
HMR_0363	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + tmndnc[c]  -> h[c] + adp[c] + pi[c] + tmndnc[e] 
HMR_0370	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + tetpent3coa[c]  -> h[c] + coa[c] + tetpent3[c] 
HMR_0371	Transport, extracellular	19.1	758.265651438239	487.593744882922	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + tetpent3[c]  -> h[c] + adp[c] + pi[c] + tetpent3[e] 
HMR_0380	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	M00010[e]  -> M00010[c] 
HMR_0381	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00010[c]  -> amp[c] + ppi[c] + M00012[c] 
HMR_0382	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M00012[c]  -> h[c] + coa[c] + M00010[c] 
HMR_0383	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M00010[c]  -> h[c] + adp[c] + pi[c] + M00010[e] 
HMR_0384	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	M00341[e]  -> M00341[c] 
HMR_0385	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152655	1.54969607983846	L	NA	[c]	atp[c] + coa[c] + M00341[c]  -> amp[c] + ppi[c] + M00343[c] 
HMR_0386	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152655	1.54969607983846	L	NA	[c]	h2o[c] + M00343[c]  -> h[c] + coa[c] + M00341[c] 
HMR_0387	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M00341[c]  -> h[c] + adp[c] + pi[c] + M00341[e] 
HMR_0388	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental	M00260[e]  -> M00260[c] 
HMR_0389	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00260[c]  -> amp[c] + ppi[c] + CE4854[c] 
HMR_0390	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + CE4854[c]  -> h[c] + coa[c] + M00260[c] 
HMR_0391	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M00260[c]  -> h[c] + adp[c] + pi[c] + M00260[e] 
HMR_0392	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	M00315[e]  -> M00315[c] 
HMR_0393	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00315[c]  -> amp[c] + ppi[c] + CE4855[c] 
HMR_0394	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + CE4855[c]  -> h[c] + coa[c] + M00315[c] 
HMR_0395	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M00315[c]  -> h[c] + adp[c] + pi[c] + M00315[e] 
HMR_0398	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	397.351945854485	259.809458957534	1.52939753405757	L	NA	[c]	h2o[c] + lnlccoa[c]  -> h[c] + coa[c] + lnlc[c] 
HMR_0402	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	397.351945854484	259.809458957534	1.52939753405757	L	NA	[c]	h2o[c] + lnlncgcoa[c]  -> h[c] + coa[c] + lnlncg[c] 
HMR_0406	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	254.87043456729	1.52633871865763	L	NA	[c]	h2o[c] + dlnlcgcoa[c]  -> h[c] + coa[c] + dlnlcg[c] 
HMR_0415	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + adrn[c]  -> h[c] + adp[c] + pi[c] + adrn[e] 
HMR_0418	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + tettet6coa[c]  -> h[c] + coa[c] + tettet6[c] 
HMR_0419	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + tettet6[c]  -> h[c] + adp[c] + pi[c] + tettet6[e] 
HMR_0422	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + tetpent6coa[c]  -> h[c] + coa[c] + tetpent6[c] 
