name	Ctrl_unchanged	ST_top
EX_gmp[e]	0	1
EX_gp1calpha_hs[e]	0	1
EX_gpi_sig[e]	0	1
EX_gq1b_hs[e]	0	1
EX_gsn[e]	1	0
EX_gt1a_hs[e]	0	1
EX_gthrd[e]	0	1
EX_gtp[e]	0	1
EX_gudac[e]	1	0
EX_gudca3s[e]	0	1
EX_h[e]	1	0
EX_h2o[e]	1	0
EX_h2o2[e]	1	0
EX_HC00229[e]	1	0
EX_HC00250[e]	1	0
EX_HC00342[e]	1	0
EX_HC00900[e]	0	1
EX_HC00955[e]	0	1
EX_HC01104[e]	0	1
EX_HC01361[e]	0	1
EX_HC01440[e]	0	1
EX_HC01441[e]	0	1
EX_HC01444[e]	0	1
EX_HC01446[e]	0	1
EX_HC01609[e]	0	1
EX_HC01610[e]	0	1
EX_HC01700[e]	0	1
EX_HC02160[e]	0	1
EX_HC02161[e]	0	1
EX_HC02180[e]	0	1
EX_HC02187[e]	0	1
EX_HC02192[e]	1	0
EX_HC02193[e]	1	0
EX_HC02195[e]	0	1
EX_HC02196[e]	0	1
EX_HC02197[e]	1	0
EX_HC02198[e]	1	0
EX_HC02203[e]	1	1
EX_HC02204[e]	0	1
EX_HC02205[e]	0	1
EX_HC02220[e]	1	0
EX_hco3[e]	1	0
EX_hcys_L[e]	1	0
EX_hdca[e]	1	0
EX_hdcea[e]	0	1
EX_hdcecrn[e]	0	1
EX_hdd2crn[e]	0	1
EX_hexc[e]	0	1
EX_hexdiac[e]	0	1
EX_his_L[e]	1	0
EX_hisargcys[e]	1	0
EX_hisasp[e]	1	0
EX_hiscyscys[e]	1	0
EX_hisglnala[e]	1	0
EX_hisglu[e]	1	0
EX_hisglugln[e]	1	0
EX_hisglylys[e]	1	0
EX_hislysala[e]	1	0
EX_hislysglu[e]	1	0
EX_hislysile[e]	1	0
EX_hislysthr[e]	1	0
EX_hismet[e]	1	0
EX_histrphis[e]	1	0
EX_hLkynr[e]	0	1
EX_hmcr[e]	0	1
EX_homoval[e]	1	0
EX_hpdca[e]	0	1
EX_hspg[e]	0	1
EX_hxcoa[e]	1	0
EX_i[e]	0	1
EX_icdchol[e]	0	1
EX_idour[e]	0	1
EX_idp[e]	0	1
EX_ile_L[e]	1	0
EX_ileargile[e]	1	0
EX_ileasnhis[e]	1	0
EX_ileasp[e]	1	0
EX_ileglnglu[e]	1	0
EX_ileglyarg[e]	1	0
EX_ileprolys[e]	1	0
EX_ileserarg[e]	1	0
EX_iletrptyr[e]	1	0
EX_imp[e]	1	0
EX_inost[e]	1	0
EX_ins[e]	1	0
EX_isochol[e]	0	1
EX_itp[e]	0	1
EX_ivcrn[e]	0	1
EX_k[e]	1	1
EX_ksi[e]	0	1
EX_ksii_core2[e]	0	1
EX_ksii_core4[e]	0	1
EX_kynate[e]	0	1
EX_lac_L[e]	1	0
EX_lcts[e]	0	1
EX_Lcyst[e]	0	1
EX_leu_L[e]	1	0
EX_leualaarg[e]	1	0
EX_leuasnasp[e]	1	0
EX_leuasplys[e]	1	0
EX_leugly[e]	0	1
EX_leuktrB4[e]	1	0
EX_leuktrB4woh[e]	0	1
EX_leuktrC4[e]	0	1
EX_leuktrD4[e]	0	1
EX_leuktrE4[e]	0	1
EX_leuktrF4[e]	0	1
EX_leuleu[e]	0	1
EX_leuleutrp[e]	1	0
EX_leupro[e]	1	0
EX_leuproarg[e]	1	0
EX_leusertrp[e]	1	0
EX_leutrp[e]	1	0
EX_leutrparg[e]	1	0
EX_leutyrtyr[e]	1	0
EX_leuval[e]	1	0
EX_lgnc[e]	0	1
EX_lipoate[e]	0	1
EX_Lkynr[e]	0	1
EX_lneldc[e]	0	1
EX_lneldccrn[e]	0	1
EX_lnlc[e]	1	0
EX_lnlccrn[e]	0	1
EX_lnlnca[e]	0	1
EX_lnlncg[e]	0	1
EX_lpam[e]	0	1
EX_lthstrl[e]	1	0
EX_lys_L[e]	1	0
EX_lyscyshis[e]	1	0
EX_lysglnphe[e]	1	0
EX_lysgluglu[e]	1	0
EX_lyslyslys[e]	1	0
EX_lyspheile[e]	1	0
EX_lystrparg[e]	1	0
EX_lystyrile[e]	1	0
EX_lysvalphe[e]	1	0
EX_lysvaltrp[e]	1	0
EX_M00003[e]	0	1
EX_M00008[e]	0	1
EX_M00010[e]	0	1
EX_M00017[e]	0	1
EX_M00019[e]	0	1
EX_M00021[e]	0	1
EX_M00115[e]	0	1
EX_M00117[e]	1	0
EX_M00234[e]	0	1
EX_M00241[e]	0	1
EX_M00260[e]	0	1
EX_M00265[e]	0	1
EX_M00315[e]	0	1
EX_M00341[e]	0	1
EX_M00510[e]	0	1
EX_M01197[e]	0	1
EX_M01207[e]	0	1
EX_M01235[e]	0	1
EX_M01238[e]	0	1
EX_M01582[e]	0	1
EX_M01807[e]	0	1
EX_M01820[e]	0	1
EX_M01870[e]	0	1
EX_M02053[e]	0	1
EX_M02108[e]	0	1
EX_M02457[e]	0	1
EX_M02560[e]	0	1
EX_M02561[e]	0	1
EX_M02613[e]	0	1
EX_M02745[e]	0	1
EX_M02956[e]	0	1
EX_M03045[e]	0	1
EX_M03051[e]	0	1
EX_M03117[e]	0	1
EX_M03131[e]	0	1
EX_M03134[e]	0	1
EX_M03153[e]	0	1
EX_m3gacpail_prot_hs[e]	0	1
EX_mag_hs[e]	0	1
EX_mal_L[e]	1	0
EX_malt[e]	0	1
EX_malthp[e]	0	1
EX_malthx[e]	0	1
EX_malttr[e]	0	1
EX_maltttr[e]	0	1
EX_man[e]	0	1
EX_melatn[e]	0	1
EX_meoh[e]	0	1
EX_mercplaccys[e]	1	0
EX_met_L[e]	1	0
EX_metargleu[e]	1	0
EX_metasntyr[e]	1	0
EX_metglntyr[e]	1	0
EX_metglyarg[e]	1	0
EX_methislys[e]	1	0
EX_metmetile[e]	1	0
EX_metphearg[e]	1	0
EX_mettrpphe[e]	1	0
EX_mg2[e]	0	1
EX_mi1p_D[e]	1	0
EX_mqn10[e]	0	1
EX_mqn11[e]	0	1
EX_mqn7[e]	0	1
EX_mqn8[e]	0	1
EX_mqn9[e]	0	1
EX_N1aspmd[e]	0	1
EX_n2m2nmasn[e]	0	1
EX_n5m2masn[e]	0	1
EX_n8aspmd[e]	0	1
EX_nad[e]	0	1
EX_nadh[e]	0	1
EX_ncam[e]	1	1
EX_nfd[e]	0	1
EX_nfdlac[e]	0	1
EX_nfdnpy[e]	0	1
EX_nfdoh[e]	0	1
EX_nh4[e]	1	0
EX_nicrnt[e]	1	0
EX_no2[e]	0	1
EX_no3[e]	0	1
EX_normete_L[e]	0	1
EX_nrpphr[e]	0	1
EX_nrvnc[e]	0	1
EX_o2[e]	1	0
EX_o2s[e]	0	1
EX_oaa[e]	1	0
EX_oagd3_hs[e]	0	1
EX_oagt3_hs[e]	0	1
EX_ocdca[e]	1	0
EX_ocdcea[e]	1	0
EX_octa[e]	0	1
EX_odecrn[e]	0	1
EX_orn[e]	1	0
EX_orot[e]	0	1
EX_orot5p[e]	0	1
EX_pac[e]	1	0
EX_pan4p[e]	0	1
EX_pchol_hs[e]	1	0
EX_pcreat[e]	1	0
EX_pe_hs[e]	1	0
EX_pep[e]	1	0
EX_peplys[e]	0	1
EX_pglyc_hs[e]	1	0
EX_phe_L[e]	1	0
EX_pheasnmet[e]	1	0
EX_pheasp[e]	1	0
EX_pheglnphe[e]	1	0
EX_pheleu[e]	1	0
EX_pheleuasp[e]	1	0
EX_phelysala[e]	1	0
EX_phelyspro[e]	1	0
EX_phephe[e]	1	0
EX_phepheasn[e]	1	0
EX_phephethr[e]	1	0
EX_pheproarg[e]	1	0
EX_phesertrp[e]	1	0
EX_phethrlys[e]	1	0
EX_phetrpleu[e]	1	0
EX_phetyr[e]	1	0
EX_phetyrgln[e]	1	0
EX_phetyrlys[e]	1	0
EX_phlac[e]	1	0
EX_phyt[e]	0	1
EX_pi[e]	1	0
EX_pmtcrn[e]	0	1
EX_ppa[e]	1	0
EX_ppbng[e]	1	0
EX_prgstrn[e]	1	0
EX_pro_L[e]	1	0
EX_proargasp[e]	1	0
EX_proargcys[e]	1	0
EX_proasncys[e]	1	0
EX_procys[e]	1	0
EX_profvs[e]	0	1
EX_proglnpro[e]	1	0
EX_proglulys[e]	1	0
EX_prohis[e]	1	0
EX_prohistyr[e]	1	0
EX_prolyspro[e]	1	0
EX_prophe[e]	1	0
EX_proproarg[e]	1	0
EX_propropro[e]	1	0
EX_prostgd2[e]	1	0
EX_prostge1[e]	0	1
EX_protrplys[e]	1	0
EX_protrpthr[e]	1	0
EX_provalgln[e]	1	0
EX_ps_hs[e]	1	0
EX_pser_L[e]	1	0
EX_ptdca[e]	0	1
EX_ptrc[e]	1	0
EX_pydam[e]	1	0
EX_pydx[e]	1	0
EX_pydxn[e]	1	0
EX_pyr[e]	1	0
EX_q10[e]	0	1
EX_q10h2[e]	0	1
EX_retinal[e]	1	0
EX_retn[e]	0	1
EX_retnglc[e]	0	1
EX_Rtotal[e]	1	0
EX_Rtotal2[e]	1	0
EX_s2l2fn2m2masn[e]	0	1
EX_s2l2n2m2masn[e]	0	1
EX_sebacid[e]	0	1
EX_selni[e]	0	1
EX_ser_D[e]	1	0
EX_ser_L[e]	1	0
EX_serargala[e]	1	0
EX_serargtrp[e]	1	0
EX_serglyglu[e]	1	0
EX_serlyshis[e]	1	0
EX_serphelys[e]	1	0
EX_sertrphis[e]	1	0
EX_sfcys[e]	0	1
EX_sl_L[e]	0	1
EX_so3[e]	0	1
EX_so4[e]	0	1
EX_sph1p[e]	0	1
EX_sphgn[e]	0	1
EX_sphings[e]	1	0
EX_sphs1p[e]	0	1
EX_sprm[e]	0	1
EX_srtn[e]	0	1
EX_stcrn[e]	0	1
EX_strch1[e]	0	1
EX_strch2[e]	0	1
EX_strdnc[e]	0	1
EX_subeac[e]	0	1
EX_succ[e]	1	0
EX_sucsal[e]	1	0
EX_tag_hs[e]	1	0
EX_taur[e]	1	0
EX_tcdca3s[e]	0	1
EX_tchola[e]	1	0
EX_tcynt[e]	0	1
EX_tdechola[e]	1	0
EX_tethex3[e]	0	1
EX_tetpent3[e]	0	1
EX_tetpent6[e]	0	1
EX_tettet6[e]	0	1
EX_thbpt[e]	0	1
EX_thcholstoic[e]	1	0
EX_thf[e]	1	1
EX_thm[e]	0	1
EX_thr_L[e]	1	0
EX_thrargtyr[e]	1	0
EX_thrasntyr[e]	1	0
EX_thrglntyr[e]	1	0
EX_thrhishis[e]	1	0
EX_thrilearg[e]	1	0
EX_thrphearg[e]	1	0
EX_thrthrarg[e]	1	0
EX_thrtyrmet[e]	1	0
EX_thymd[e]	1	0
EX_thyox_L[e]	0	1
EX_tlacfvs[e]	0	1
EX_tmndnc[e]	1	0
EX_triodthy[e]	0	1
EX_trp_L[e]	1	0
EX_trpalapro[e]	1	0
EX_trpargala[e]	1	0
EX_trpaspasp[e]	1	0
EX_trpglngln[e]	1	0
EX_trpglugly[e]	1	0
EX_trpgluleu[e]	1	0
EX_trpglupro[e]	1	0
EX_trpglutyr[e]	1	0
EX_trpglyasp[e]	1	0
EX_trpglyleu[e]	1	0
EX_trpglyphe[e]	1	0
EX_trpglyval[e]	1	0
EX_trpilelys[e]	1	0
EX_trpiletrp[e]	1	0
EX_trplys[e]	1	0
EX_trpmetarg[e]	1	0
EX_trpmetval[e]	1	0
EX_trpphe[e]	1	0
EX_trpprogly[e]	1	0
EX_trpproleu[e]	1	0
EX_trpproval[e]	1	0
EX_trpsertyr[e]	1	0
EX_trpthrglu[e]	1	0
EX_trpthrile[e]	1	0
EX_trpthrtyr[e]	1	0
EX_trptyrgln[e]	1	0
EX_trptyrtyr[e]	1	0
EX_tststerone[e]	0	1
EX_tsul[e]	0	1
EX_ttdca[e]	0	1
EX_ttdcea[e]	0	1
EX_ttdcrn[e]	0	1
EX_tudca3s[e]	0	1
EX_txa2[e]	0	1
EX_tym[e]	0	1
EX_tyr_L[e]	1	0
EX_tyrala[e]	1	0
EX_tyralaphe[e]	1	0
EX_tyrargglu[e]	1	0
EX_tyrargser[e]	1	0
EX_tyrasparg[e]	1	0
EX_tyrcysgly[e]	1	0
EX_tyrcysthr[e]	1	0
EX_tyrglu[e]	1	0
EX_tyrleuarg[e]	1	0
EX_tyrphetyr[e]	1	0
EX_tyrthr[e]	1	0
EX_tyrtrpphe[e]	1	0
EX_tyrtyr[e]	1	0
EX_tyrvalmet[e]	1	0
EX_uchol[e]	0	1
EX_udpglcur[e]	0	1
EX_ump[e]	1	0
EX_urate[e]	0	1
EX_uri[e]	1	1
EX_utp[e]	1	0
EX_vacc[e]	0	1
EX_val_L[e]	1	0
EX_valarggly[e]	1	0
EX_valhisasn[e]	1	0
EX_valleuphe[e]	1	0
EX_vallystyr[e]	1	0
EX_valphearg[e]	1	0
EX_valprotrp[e]	1	0
EX_valserarg[e]	1	0
EX_valtrpphe[e]	1	0
EX_valtrpval[e]	1	0
EX_valval[e]	1	0
EX_xan[e]	1	0
EX_xol27oh[e]	0	1
EX_xol7aone[e]	0	1
EX_xolest_hs[e]	1	0
EX_xolest182_hs[e]	0	1
EX_xolest183_hs[e]	0	1
EX_xolest205_hs[e]	0	1
EX_xolest226_hs[e]	0	1
EX_xtsn[e]	1	0
EX_xyl_D[e]	0	1
EX_xylt[e]	0	1
EX_xylu_D[e]	0	1
EX_xylu_L[e]	0	1
EX_zn2[e]	0	1
F1Ate	1	0
F1Ate2	1	0
F1Atg	1	0
F1PGT	0	1
FACOAL140i	0	1
FACOAL150	0	1
FACOAL160i	1	0
FACOAL170	0	1
FACOAL180i	1	0
FACOAL1821	1	0
FACOAL1831	0	1
FACOAL191	0	1
FACOAL203	0	1
FACOAL204	1	0
FACOAL206	0	1
FACOAL2251	0	1
FACOAL2252	0	1
FACOAL245_1	0	1
FACOAL245_2	0	1
FACOAL80i	0	1
FAOXC101C102m	1	0
FAOXC101C102x	1	0
FAOXC102C101m	0	1
FAOXC11	0	1
FAOXC11C9m	0	1
FAOXC121x	0	1
FAOXC122x	0	1
FAOXC12DCC10DCx	0	1
FAOXC13C11m	0	1
FAOXC141C141OHm	0	1
FAOXC142C122x	0	1
FAOXC142C142OHm	0	1
FAOXC14C14OHm	0	1
FAOXC14DCC12DCx	0	1
FAOXC150m	0	1
FAOXC15C13m	0	1
FAOXC15NADPx	0	1
FAOXC16080m	0	1
FAOXC161802m	1	0
FAOXC16180m	1	0
FAOXC161C161OHm	0	1
FAOXC162C142m	0	1
FAOXC162C162OHm	0	1
FAOXC163C142x	0	1
FAOXC163C164x	0	1
FAOXC163x	0	1
FAOXC164C143m	1	0
FAOXC164C163x	0	1
FAOXC164C165m	1	0
FAOXC164m	1	0
FAOXC165C164m	1	0
FAOXC16C14m	1	0
FAOXC16C16OHm	0	1
FAOXC16DCC14DCx	0	1
FAOXC16DCr	0	1
FAOXC170m	0	1
FAOXC17C15m	0	1
FAOXC180	1	0
FAOXC181C161m	0	1
FAOXC181C181OHm	0	1
FAOXC182806m	1	0
FAOXC182C162m	0	1
FAOXC182C182OHm	0	1
FAOXC183806m	1	0
FAOXC18480m	1	0
FAOXC184C163m	0	1
FAOXC184C163x	0	1
FAOXC184C164m	1	0
FAOXC184m	0	1
FAOXC184x	0	1
FAOXC18C18OHm	0	1
FAOXC200180m	1	0
FAOXC2031836m	1	0
FAOXC204	1	0
FAOXC204184m	1	0
FAOXC204C184m	0	1
FAOXC204C205x	0	1
FAOXC2051843m	1	0
FAOXC205C184x	0	1
FAOXC2242046m	1	1
FAOXC2251836m	0	1
FAOXC2252053m	0	1
FAOXC225C204m	0	1
FAOXC225C204x	0	1
FAOXC225C226m	0	1
FAOXC225C226x	0	1
FAOXC225m	0	1
FAOXC225x	0	1
FAOXC226	1	0
FAOXC226C225m	0	1
FAOXC226C225x	0	1
FAOXC246226x	0	1
FAOXC5C3x	0	1
FAOXC5C5DCc	0	1
FAOXC5C5OHm	0	1
FAOXC5OHc	0	1
FAOXC7C5m	0	1
FAOXC9C7m	0	1
FAOXTC162TC142m	1	0
FATP2t	1	0
FATP3t	1	0
FATP4t	1	0
FATP5t	1	0
FATP6t	1	0
FATP7t	1	0
FATP8t	1	0
FATP9t	1	0
FBA	1	0
FBA4	0	1
FCOAH	0	1
FDPte	1	0
FE3R2e	1	0
FK	0	1
FMNALKPle	0	1
FOAXC122C101x	0	1
FOLOAT1tc	1	0
FOLOAT2tc	1	0
FOLOATPtc	1	0
FORGLUt	0	1
FORMCOAtx	0	1
FORTHFC	0	1
FPGS2	1	0
FPGS3	1	0
FRDPtc	1	0
FRDPtcr	1	0
FRDPtr	1	0
FRUt4	0	1
FT	1	0
FTHFL	0	1
FUCACGALFUCGALACGLCGALGLUSIDEte	0	1
FUCASE2ly	0	1
FUCASEe	0	1
FUCtly	0	1
FUMm	1	0
FUMSO3tm	1	0
FUMSO4tm	1	0
FUMtm	1	0
FUMtr	1	0
FUMTSULtm	1	0
FVSCOAhc	0	1
FVSCOAitx	0	1
FVShc	0	1
FVSitr	0	1
FVSitx	0	1
FVStep	1	0
FVStu	1	0
G14T18g	0	1
G14T19g	0	1
G14T20g	0	1
G14T21g	0	1
G14T2g	0	1
G14T3g	0	1
G14T4g	0	1
G14T5g	0	1
G6PDA	0	1
GA1tl	0	1
GABABGTtc	1	0
GACMTRc	1	0
GACPAILter	0	1
GALASE10ly	0	1
GALASE11ly	0	1
GALASE12ly	0	1
GALASE13ly	0	1
GALASE14ly	0	1
GALASE15ly	0	1
GALASE16ly	0	1
GALASE17ly	0	1
GALASE18ly	0	1
GALASE19ly	0	1
GALASE1ly	0	1
GALASE20ly	0	1
GALASE3ly	0	1
GALASE4ly	0	1
GALASE5ly	0	1
GALASE6ly	0	1
GALASE7ly	0	1
GALASE8ly	0	1
GALASE9ly	0	1
GALGLUSIDEtg	0	1
GALGLUSIDEtl	0	1
GALGT1	0	1
GALGT3	0	1
GALGT4	0	1
GALK	0	1
GALNTg	0	1
GALOR	1	1
GALT	1	0
GALt1r	1	0
GALT2g	0	1
GALt4	1	0
GALTg	0	1
GALTt	1	1
GALU	1	0
GAMt1r	0	1
GAO1g	0	1
GAO2	0	1
GAO2g	0	1
GAPD	1	0
GASNASE2ly	0	1
GASNASE3ly	0	1
GASNASEly	0	1
GBA2e	0	1
GBSIDEte	0	1
GCALDD	0	1
GCALDDm	1	0
GCC2cm	1	0
GCDCA3St	0	1
GCHOLAt	1	0
GCHOLAte	1	0
GD1Atg	0	1
GD1Btl	0	1
GD1Cte	0	1
GD1Ctg	0	1
GD3tg	0	1
GFUCS	0	1
GGH_10FTHF5GLUe	0	1
GGH_10FTHF6GLUe	0	1
GGH_10FTHF7GLUe	0	1
GGH_5DHFe	0	1
GGH_5THFe	0	1
GGH_5THFl	1	0
GGH_6DHFe	0	1
GGH_6THFe	0	1
GGH_6THFl	1	0
GGH_7DHFe	0	1
GGH_7THFe	0	1
GGH_7THFl	1	0
GGLUCT	0	1
GGTe_1	0	1
GHMT2r	1	0
GHMT2rm	1	0
GHMT3	0	1
GK1	1	0
GLACter	1	0
GLB1	0	1
GLCAASE1ly	0	1
GLCAE2g	0	1
GLCAT6g	0	1
GLCAT7g	0	1
GLCAT8g	0	1
GLCAT9g	0	1
GLCATg	0	1
GLCNACASE1ly	0	1
GLCNACASE2ly	0	1
GLCNACASE3ly	0	1
GLCNACASE4ly	0	1
GLCNACASE5ly	0	1
GLCNACDASg	0	1
GLCNACT1g	0	1
GLCNACT2g	0	1
GLCNACT3g	0	1
GLCNACT4g	0	1
GLCNACT5g	0	1
GLCt1r	1	0
GLCt2_2	1	0
GLCt4	1	0
GLCURtly	0	1
GLCURtr	0	1
GLDBRAN	1	0
GLNASNGLNr	1	0
GLNASNGLNt	1	0
GLNHISHISr	1	0
GLNHISHISt	1	0
GLNLASEer	1	0
GLNLYSLYSr	1	0
GLNLYSLYSt	1	0
GLNLYSTRPr	1	0
GLNLYSTRPt	1	0
GLNPROGLUr	1	0
GLNPROGLUt	1	0
GLNS	1	0
GLNt4	1	0
GLNtm	1	0
GLNtN1	1	0
GLNTRPGLUr	1	0
GLNTRPGLUt	1	0
GLNTYRLEUr	1	0
GLNTYRLEUt	1	0
GLPASE1	1	0
GLPASE2	1	0
GLRASE	1	0
GLUARGLEUr	1	0
GLUARGLEUt	1	0
GLUASNLEUr	1	0
GLUASNLEUt	1	0
GLUCYS	1	0
GLUDC	1	0
GLUDxm	1	0
GLUDym	1	0
GluForTx	0	1
GLUGLUr	1	0
GLUGLUt	1	0
GLUILELYSr	1	0
GLUILELYSt	1	0
GLULEUr	1	0
GLULEUt	1	0
GLUMETHISr	1	0
GLUMETHISt	1	0
GLUNm	1	0
GLUt2m	1	0
GLUt6	1	0
GLUt7l	1	0
GLUTCOAACBP	0	1
GLUTHRLYSr	1	0
GLUTHRLYSt	1	0
GLUTHRr	1	0
GLUTHRt	1	0
GLUTRPALAr	1	0
GLUTRPALAt	1	0
GLYALDtr	0	1
GLYAMDTRc	1	0
GLYBt4_2_r	0	1
GLYC_Rt	0	1
GLYCLTtm	1	0
GLYCTDle	1	0
GLYGLYCNc	1	0
GLYHISASNr	1	0
GLYHISASNt	1	0
GLYHISLYSr	1	0
GLYHISLYSt	1	0
GLYLEUHYDROc	1	0
GLYLYSCYSr	1	0
GLYLYSCYSt	1	0
GLYLYSPHEr	1	0
GLYLYSPHEt	1	0
GLYOX	0	1
GLYOXm	0	1
GLYPHEHYc	1	0
GLYPROPRO1c	1	0
GLYPROt	1	0
GLYSNAT5tc	1	0
GLYt2r	1	0
GLYt4	1	0
GLYt7_211_r	1	0
GLYt7_311_r	1	0
GLYtp	1	0
GLYTYRLYSr	1	0
GLYTYRLYSt	1	0
GLYVALHISr	1	0
GLYVALHISt	1	0
GM1tg	0	1
GM1tl	0	1
GMAND	0	1
GP1CALPHAte	0	1
GP1CALPHAtg	0	1
GPIAT	0	1
GPIDA2er	0	1
GPIDAer	0	1
GPIMTer_U	0	1
GQ1Bte	0	1
GQ1Btg	0	1
GSNt2r	1	0
GSNt5le	1	0
GT1Ate	0	1
GT1Atg	0	1
GTHP	1	0
GTHPm	1	0
GTHS	0	1
GUAPRT	1	1
GUDACtr2	1	0
GUDCA3St	0	1
GULLACter	1	0
GULN3D	0	1
GULNDer	1	0
H2CO3D	1	0
H2ETer	0	1
H2MTer_U	0	1
H2O2t	1	0
H2O2tly	1	0
H2O2tn	0	1
H2O2tp	1	0
H2OGLYAQPt	1	0
H2Ot	1	0
H2Oter	1	0
H2Otg	0	1
H2Otly	1	0
H2Otm	1	0
H2Otn	1	0
H2Otp	1	0
H3ETer	0	1
H3MTer_U	0	1
H4ET3er	0	1
H4ETer	0	1
H5MTer_U	0	1
H6_ET2er	0	1
H6_ETer	0	1
H6ET3er	0	1
H7_ETer	0	1
H7_TAer	0	1
H8TAer	0	1
HACD1m	1	0
HACD9m	1	0
HC00342te	1	0
HC00900t1	0	1
HC00900t2	1	0
HC00900t4	1	1
HC02220t	1	0
HCO3_CLt	1	0
HCO3_NAt	1	0
HCYSte	1	0
HDCAtr	1	0
HDCEAtr	1	0
HDCECRNtr	0	1
HDD2CRNte	0	1
HDDACBP	0	1
HDECAACBP	0	1
HDECEACBP	0	1
HEDCECRNe	0	1
HEX10	0	1
HEX4	0	1
HEX7	0	1
HEXA1l	0	1
HEXA2l	0	1
HEXAHBl	0	1
HEXCCOAtx	0	1
HEXDCRNe	0	1
HEXDIACtd	0	1
HEXDIACtr	0	1
HEXDICOAACBP	0	1
HEXDICOAACBPx	0	1
HISARGCYSr	1	0
HISARGCYSt	1	0
HISASPr	1	0
HISASPt	1	0
HISCYSCYSr	1	0
HISCYSCYSt	1	0
HISDC	1	0
HISGLNALAr	1	0
HISGLNALAt	1	0
HISGLUGLNr	1	0
HISGLUGLNt	1	0
HISGLUr	1	0
HISGLUt	1	0
HISGLYLYSr	1	0
HISGLYLYSt	1	0
HISLYSALAr	1	0
HISLYSALAt	1	0
HISLYSGLUr	1	0
HISLYSGLUt	1	0
HISLYSILEr	1	0
HISLYSILEt	1	0
HISLYSTHRr	1	0
HISLYSTHRt	1	0
HISMETr	1	0
HISMETt	1	0
HISSNAT5tc	1	0
HISt4	1	0
HIStN1	1	0
HISTRPHISr	1	0
HISTRPHISt	1	0
HIVCACBP	0	1
HIVCRNe	0	1
HKYNRtr	0	1
HMCRNc	0	1
HMCRNt	0	1
HMGCOAtx	1	0
HMR_0002	0	1
HMR_0008	0	1
HMR_0015	0	1
HMR_0016	0	1
HMR_0155	1	0
HMR_0156	0	1
HMR_0164	0	1
HMR_0165	0	1
HMR_0166	0	1
HMR_0170	0	1
HMR_0171	0	1
HMR_0172	0	1
HMR_0176	0	1
HMR_0183	0	1
HMR_0184	0	1
HMR_0185	0	1
HMR_0188	0	1
HMR_0203	1	0
HMR_0204	1	0
HMR_0206	1	0
HMR_0209	0	1
HMR_0233	0	1
HMR_0239	1	0
HMR_0241	0	1
HMR_0245	0	1
HMR_0255	0	1
HMR_0259	0	1
HMR_0267	0	1
HMR_0270	0	1
HMR_0271	0	1
HMR_0273	0	1
HMR_0279	0	1
HMR_0289	0	1
HMR_0292	0	1
HMR_0297	0	1
HMR_0301	0	1
HMR_0305	0	1
HMR_0309	0	1
HMR_0317	0	1
HMR_0319	0	1
HMR_0323	0	1
HMR_0327	0	1
HMR_0345	0	1
HMR_0371	1	0
HMR_0381	0	1
HMR_0385	0	1
HMR_0389	0	1
HMR_0393	0	1
HMR_0415	0	1
HMR_0419	1	0
HMR_0423	0	1
HMR_0429	0	1
HMR_0433	0	1
HMR_0437	0	1
HMR_0593	0	1
HMR_0597	1	0
HMR_0598	1	0
HMR_0601	0	1
HMR_0614	1	0
HMR_0625	1	0
HMR_0629	1	0
HMR_0642	1	0
HMR_0672	0	1
HMR_0678	0	1
HMR_0750	0	1
HMR_0753	0	1
HMR_0758	0	1
HMR_0765	1	1
HMR_0769	0	1
HMR_0770	1	1
HMR_0809	0	1
HMR_0810	0	1
HMR_0811	0	1
HMR_0812	0	1
HMR_0814	0	1
HMR_0817	0	1
HMR_0819	0	1
HMR_0821	0	1
HMR_0822	0	1
HMR_0824	0	1
HMR_0830	0	1
HMR_0831	0	1
HMR_0837	0	1
HMR_0839	0	1
HMR_0841	0	1
HMR_0843	0	1
HMR_0846	0	1
HMR_0851	0	1
HMR_0852	0	1
HMR_0853	0	1
HMR_0854	0	1
HMR_0855	0	1
HMR_0859	0	1
HMR_0860	0	1
HMR_0864	0	1
HMR_0867	0	1
HMR_0870	0	1
HMR_0875	0	1
HMR_0876	0	1
HMR_0877	0	1
HMR_0960	1	0
HMR_0962	1	0
HMR_0963	1	0
HMR_1095	1	0
HMR_1102	1	0
HMR_1104	1	0
HMR_1127	1	1
HMR_1129	0	1
HMR_1243	1	1
HMR_1280	1	0
HMR_1283	1	0
HMR_1284	1	0
HMR_1311	1	0
HMR_1315	0	1
HMR_1316	0	1
HMR_1329	1	0
HMR_1331	1	0
HMR_1373	1	0
HMR_1505	1	0
HMR_1512	1	0
HMR_1532	1	0
HMR_1620	1	0
HMR_1623	1	0
HMR_1629	1	0
HMR_1630	1	0
HMR_1644	1	0
HMR_1651	1	0
HMR_1653	1	0
HMR_1916	1	0
HMR_1981	1	0
HMR_1988	1	0
HMR_1990	0	1
HMR_1991	0	1
HMR_1992	0	1
HMR_2002	0	1
HMR_2007	0	1
HMR_2029	0	1
HMR_2041	1	0
HMR_2087	1	0
HMR_2088	1	0
HMR_2089	1	0
HMR_2090	1	0
HMR_2215	0	1
HMR_2217	0	1
HMR_2218	0	1
HMR_2219	0	1
HMR_2259	0	1
HMR_2260	0	1
HMR_2261	0	1
HMR_2262	0	1
HMR_2263	1	0
HMR_2264	1	0
HMR_2265	1	0
HMR_2266	1	0
