name	Ctrl_unchanged	ST_top
HMR_2356	1	0
HMR_2365	1	0
HMR_2380	0	1
HMR_2433	0	1
HMR_2434	0	1
HMR_2435	0	1
HMR_2436	0	1
HMR_2484	0	1
HMR_2530	1	0
HMR_2533	1	0
HMR_2535	1	0
HMR_2537	1	0
HMR_2540	1	0
HMR_2541	1	0
HMR_2542	1	0
HMR_2543	1	0
HMR_2569	1	0
HMR_2581	1	0
HMR_2602	0	1
HMR_2603	0	1
HMR_2604	0	1
HMR_2608	1	0
HMR_2609	1	0
HMR_2610	1	0
HMR_2611	1	0
HMR_2612	1	0
HMR_2613	0	1
HMR_2624	1	0
HMR_2634	1	0
HMR_2635	1	0
HMR_2644	1	0
HMR_2648	0	1
HMR_2649	0	1
HMR_2650	0	1
HMR_2651	0	1
HMR_2652	0	1
HMR_2653	0	1
HMR_2660	1	0
HMR_2661	1	0
HMR_2662	1	0
HMR_2666	1	0
HMR_2667	1	0
HMR_2673	1	0
HMR_2675	1	0
HMR_2676	1	0
HMR_2677	1	0
HMR_2679	1	0
HMR_2681	1	0
HMR_2682	1	0
HMR_2683	1	0
HMR_2684	0	1
HMR_2685	0	1
HMR_2686	0	1
HMR_2693	1	0
HMR_2695	1	0
HMR_2697	1	0
HMR_2699	1	0
HMR_2700	1	0
HMR_2701	1	0
HMR_2702	0	1
HMR_2703	0	1
HMR_2704	0	1
HMR_2705	0	1
HMR_2706	0	1
HMR_2707	0	1
HMR_2708	1	0
HMR_2709	1	0
HMR_2710	1	0
HMR_2715	1	0
HMR_2718	1	0
HMR_2722	1	0
HMR_2727	1	0
HMR_2731	1	0
HMR_2733	1	0
HMR_2734	1	0
HMR_2735	1	0
HMR_2736	1	0
HMR_2737	1	0
HMR_2738	1	0
HMR_2739	0	1
HMR_2740	0	1
HMR_2741	0	1
HMR_2744	1	0
HMR_2748	1	0
HMR_2753	1	0
HMR_2757	1	0
HMR_2760	1	0
HMR_2764	1	0
HMR_2768	0	1
HMR_2769	0	1
HMR_2770	0	1
HMR_2771	0	1
HMR_2772	0	1
HMR_2773	0	1
HMR_2774	0	1
HMR_2775	0	1
HMR_2776	0	1
HMR_2817	1	0
HMR_2819	1	0
HMR_2821	1	0
HMR_2827	1	0
HMR_2861	1	0
HMR_2862	1	0
HMR_2865	1	0
HMR_2866	1	0
HMR_2888	0	1
HMR_2890	0	1
HMR_2942	1	0
HMR_2943	1	0
HMR_2944	1	0
HMR_2945	1	0
HMR_2946	1	0
HMR_2947	1	0
HMR_2948	1	0
HMR_2951	1	0
HMR_2954	1	0
HMR_2956	1	0
HMR_2957	1	0
HMR_2961	1	0
HMR_2962	1	0
HMR_2963	1	0
HMR_2964	1	0
HMR_2965	1	0
HMR_2966	1	0
HMR_2967	1	0
HMR_2968	1	0
HMR_2969	1	0
HMR_2970	1	0
HMR_2971	1	0
HMR_2972	1	0
HMR_2973	1	0
HMR_2974	1	0
HMR_2975	1	0
HMR_2976	1	0
HMR_2977	1	0
HMR_2978	1	0
HMR_2979	1	0
HMR_2980	1	0
HMR_2982	1	0
HMR_2985	1	0
HMR_2986	1	0
HMR_2988	1	0
HMR_2989	1	0
HMR_2990	1	0
HMR_2994	0	1
HMR_2998	1	0
HMR_2999	1	0
HMR_3001	1	0
HMR_3002	1	0
HMR_3003	1	0
HMR_3023	0	1
HMR_3057	0	1
HMR_3058	0	1
HMR_3059	0	1
HMR_3062	0	1
HMR_3063	0	1
HMR_3065	0	1
HMR_3066	0	1
HMR_3067	0	1
HMR_3068	0	1
HMR_3069	0	1
HMR_3070	0	1
HMR_3071	1	1
HMR_3072	0	1
HMR_3075	0	1
HMR_3076	0	1
HMR_3094	1	0
HMR_3095	1	0
HMR_3096	1	0
HMR_3097	1	0
HMR_3102	1	0
HMR_3107	0	1
HMR_3108	0	1
HMR_3109	0	1
HMR_3110	0	1
HMR_3111	1	0
HMR_3112	1	0
HMR_3113	1	0
HMR_3114	1	0
HMR_3115	1	0
HMR_3116	1	0
HMR_3117	1	0
HMR_3118	1	0
HMR_3121	1	0
HMR_3128	1	0
HMR_3135	1	0
HMR_3142	1	0
HMR_3149	1	0
HMR_3170	1	0
HMR_3171	1	0
HMR_3172	1	0
HMR_3173	1	0
HMR_3174	1	0
HMR_3175	1	0
HMR_3176	1	0
HMR_3177	1	0
HMR_3178	0	1
HMR_3179	0	1
HMR_3180	0	1
HMR_3181	0	1
HMR_3182	0	1
HMR_3183	0	1
HMR_3184	0	1
HMR_3185	0	1
HMR_3186	0	1
HMR_3187	0	1
HMR_3188	0	1
HMR_3189	0	1
HMR_3190	0	1
HMR_3191	0	1
HMR_3192	0	1
HMR_3193	0	1
HMR_3194	0	1
HMR_3195	0	1
HMR_3196	0	1
HMR_3197	0	1
HMR_3198	0	1
HMR_3199	0	1
HMR_3201	0	1
HMR_3202	0	1
HMR_3203	0	1
HMR_3204	0	1
HMR_3205	0	1
HMR_3218	0	1
HMR_3219	0	1
HMR_3220	0	1
HMR_3221	0	1
HMR_3222	0	1
HMR_3223	0	1
HMR_3224	0	1
HMR_3225	0	1
HMR_3230	1	0
HMR_3231	1	0
HMR_3232	1	0
HMR_3233	1	0
HMR_3234	1	0
HMR_3235	1	0
HMR_3236	1	0
HMR_3237	1	0
HMR_3240	1	0
HMR_3241	1	0
HMR_3242	1	0
HMR_3243	1	0
HMR_3321	1	0
HMR_3322	1	0
HMR_3326	0	1
HMR_3327	0	1
HMR_3328	0	1
HMR_3329	0	1
HMR_3330	0	1
HMR_3331	0	1
HMR_3332	0	1
HMR_3333	0	1
HMR_3334	0	1
HMR_3335	0	1
HMR_3336	0	1
HMR_3337	0	1
HMR_3338	1	1
HMR_3339	0	1
HMR_3340	0	1
HMR_3341	0	1
HMR_3342	0	1
HMR_3343	0	1
HMR_3344	0	1
HMR_3345	0	1
HMR_3346	0	1
HMR_3347	0	1
HMR_3350	0	1
HMR_3351	1	1
HMR_3352	0	1
HMR_3353	0	1
HMR_3396	0	1
HMR_3397	0	1
HMR_3398	0	1
HMR_3409	0	1
HMR_3414	1	0
HMR_3416	1	0
HMR_3421	0	1
HMR_3422	0	1
HMR_3423	0	1
HMR_3424	0	1
HMR_3425	0	1
HMR_3427	0	1
HMR_3429	1	0
HMR_3431	1	0
HMR_3432	1	0
HMR_3433	0	1
HMR_3448	0	1
HMR_3449	1	0
HMR_3450	1	0
HMR_3451	1	0
HMR_3452	1	0
HMR_3453	1	0
HMR_3454	1	0
HMR_3455	1	0
HMR_3456	1	0
HMR_3457	1	0
HMR_3505	0	1
HMR_3520	1	0
HMR_3522	1	1
HMR_3597	1	0
HMR_3625	1	0
HMR_3626	1	0
HMR_3627	1	0
HMR_3628	1	0
HMR_3629	1	0
HMR_3630	1	0
HMR_3631	1	0
HMR_3633	1	0
HMR_3635	1	0
HMR_3637	1	0
HMR_3639	1	0
HMR_3640	1	0
HMR_3642	1	0
HMR_3644	1	0
HMR_3645	1	0
HMR_3646	1	0
HMR_3647	1	0
HMR_3648	1	0
HMR_3649	1	0
HMR_3650	1	0
HMR_3651	1	0
HMR_3652	1	0
HMR_3654	1	0
HMR_3655	1	0
HMR_3656	1	0
HMR_3657	1	0
HMR_3658	1	0
HMR_3659	1	0
HMR_3660	1	0
HMR_3665	1	0
HMR_3666	1	0
HMR_3667	1	0
HMR_3668	1	0
HMR_3669	1	0
HMR_3670	1	0
HMR_3677	1	0
HMR_3678	1	0
HMR_3679	1	0
HMR_3680	1	0
HMR_3681	1	0
HMR_3682	1	0
HMR_3684	1	0
HMR_3685	1	0
HMR_3686	1	0
HMR_3687	1	0
HMR_3688	1	0
HMR_3689	1	0
HMR_3690	1	0
HMR_3692	1	0
HMR_3694	1	0
HMR_3696	1	0
HMR_3698	1	0
HMR_3699	1	0
HMR_3701	1	0
HMR_3703	1	0
HMR_3704	1	0
HMR_3705	1	0
HMR_3706	1	0
HMR_3707	1	0
HMR_3708	1	0
HMR_3709	1	0
HMR_3710	1	0
HMR_3711	1	0
HMR_3713	1	0
HMR_3714	1	0
HMR_3715	1	0
HMR_3716	1	0
HMR_3717	1	0
HMR_3718	1	0
HMR_3719	1	0
HMR_3724	1	0
HMR_3725	1	0
HMR_3726	1	0
HMR_3727	1	0
HMR_3728	1	0
HMR_3729	1	0
HMR_3736	1	0
HMR_3737	1	0
HMR_3738	1	0
HMR_3739	1	0
HMR_3740	1	0
HMR_3741	1	0
HMR_3831	1	0
HMR_3864	1	0
HMR_3867	0	1
HMR_3915	1	0
HMR_3951	1	1
HMR_4079	0	1
HMR_4124	0	1
HMR_4182	1	0
HMR_4270	1	0
HMR_4422	1	0
HMR_4592	0	1
HMR_4630	1	0
HMR_4700	0	1
HMR_4777	1	0
HMR_4783	1	0
HMR_4831	0	1
HMR_5387	0	1
HMR_5389	0	1
HMR_6397	0	1
HMR_6408	0	1
HMR_6500	1	0
HMR_6607	0	1
HMR_6611	0	1
HMR_6629	0	1
HMR_6632	0	1
HMR_6672	1	0
HMR_6747	0	1
HMR_6755	0	1
HMR_6826	0	1
HMR_6834	0	1
HMR_6876	0	1
HMR_6975	0	1
HMR_6976	0	1
HMR_6977	0	1
HMR_6978	0	1
HMR_7198	1	0
HMR_7199	1	0
HMR_7328	0	1
HMR_7329	0	1
HMR_7330	0	1
HMR_7431	1	0
HMR_7432	1	0
HMR_7748	1	0
HMR_7749	1	0
HMR_7757	0	1
HMR_7898	0	1
HMR_7900	0	1
HMR_7903	1	0
HMR_7947	1	0
HMR_8023	0	1
HMR_8397	0	1
HMR_8399	0	1
HMR_8418	1	0
HMR_8510	0	1
HMR_8562	0	1
HMR_8573	0	1
HMR_8575	0	1
HMR_8582	0	1
HMR_8761	0	1
HMR_8762	0	1
HMR_9174	0	1
HMR_9175	0	1
HMR_9179	1	0
HMR_9191	1	0
HMR_9191_e	1	0
HMR_9608	0	1
HMR_9612	1	0
HMR_9625	0	1
HMR_9627	1	1
HMR_9629	0	1
HMR_9630	0	1
HMR_9634	0	1
HMR_9635	0	1
HMR_9638	1	1
HMR_9639	0	1
HMR_9640	1	1
HMR_9642	0	1
HMR_9647	0	1
HMR_9648	0	1
HMR_9652	0	1
HMR_9658	0	1
HMR_9660	0	1
HMR_9661	0	1
HMR_9662	0	1
HMR_9667	0	1
HMR_9669	0	1
HMR_9670	0	1
HMR_9671	0	1
HMR_9674	1	0
HMR_9676	0	1
HMR_9680	1	0
HMR_9726	0	1
HMR_9797	1	0
HMR_9802	1	0
HOCDACBP	0	1
HOCTDACBP	0	1
HOCTDEC2CRNe	0	1
HOCTDECCRNe	0	1
HPDCACRNCPT1	1	0
HPDCACRNCPT2	1	0
HPDCAt	1	0
HS2ly	1	1
HS3ly	0	1
HS4ly	0	1
HSAT1ly	0	1
HSAT2ly	0	1
HSAT3ly	0	1
HSAT4ly	0	1
HSD11B2r	0	1
HSD17B1	1	0
HSD17B7r	1	0
HSD3A1r	1	0
HSD3A2r	1	0
HSPASEly	1	1
HTDCACBP	0	1
HTDCRNe	0	1
Htg	1	0
Htr	1	0
Htx	1	0
HXAt3	1	0
HXCOAte	1	0
HXPRT	1	0
HYOCHOLt	0	1
HYPTROX	1	0
IBUP_Stdhep	1	0
IBUP_Stdu	1	0
ICDCHOLt	0	1
ICDHy	1	0
ICITtr	1	1
IDOAASE1ly	0	1
IDOAASE4ly	0	1
IDOURte	0	1
IDOURtly	0	1
IDPtn	1	0
ILEARGILEr	1	0
ILEARGILEt	1	0
ILEASNHISr	1	0
ILEASNHISt	1	0
ILEASPr	1	0
ILEASPt	1	0
ILEGLNGLUr	1	0
ILEGLNGLUt	1	0
ILEGLYARGr	1	0
ILEGLYARGt	1	0
ILEPROLYSr	1	0
ILEPROLYSt	1	0
ILESERARGr	1	0
ILESERARGt	1	0
ILETA	1	0
ILEtec	1	0
ILETRPTYRr	1	0
ILETRPTYRt	1	0
IMPC	1	0
IMPD	1	0
IMPtr	1	0
IND3ACt	0	1
INSt2	1	0
INSTt2r	1	0
INSTt4	1	0
INSTt4_2	1	0
IPDDI	1	0
ISOCHOLt	0	1
ITPtn	1	0
IVCOAACBP	0	1
IVCRNe	0	1
KHK2	0	1
KHte	1	0
KSII_CORE2t	0	1
KSII_CORE2tly	1	1
KSItly	0	1
KYNATEtr2	0	1
L_LACt4r	1	0
L_LACtm	1	0
L2AADPtr	1	0
LACZe	0	1
LALDO	1	0
LAPCOAe	0	1
LCA24GSc	0	1
LCA3GSc	0	1
LCADi_D	0	1
LCYSTAT	0	1
LCYSTt	0	1
LDH_D	1	1
LDH_L	1	0
LEUALAARGr	1	0
LEUALAARGt	1	0
LEUASNASPr	1	0
LEUASNASPt	1	0
LEUASPLYSr	1	0
LEUASPLYSt	1	0
LEUKTRD4t	1	0
LEUKTRE4t	1	0
LEULEULAPc	1	0
LEULEUt	1	0
LEULEUTRPr	1	0
LEULEUTRPt	1	0
LEUPROARGr	1	0
LEUPROARGt	1	0
LEUPROr	1	0
LEUPROt	1	0
LEUSERTRPr	1	0
LEUSERTRPt	1	0
LEUt4	1	0
LEUTA	1	0
LEUTRPARGr	1	0
LEUTRPARGt	1	0
LEUTRPr	1	0
LEUTRPt	1	0
LEUVALr	1	0
LEUVALt	1	0
LGTHL	1	0
LINKDEG1ly	0	1
LINKDEG2ly	0	1
LINKDEG3ly	0	1
LINKDEG4ly	0	1
LKYNRtr2	0	1
LNELDCCRNt	1	0
LNELDCCRNtr	0	1
LNLCCPT1	1	0
LNLCCPT2	1	0
LNLCCRNt	1	0
LNLNCACPT1	1	0
LNLNCACPT2	1	0
LNLNCACRNt	1	0
LNLNCAt	1	0
LNLNCGCPT1	1	0
LNLNCGCPT2	1	0
LNLNCGCRNt	1	0
LPAMt	0	1
LPAMtm	0	1
LPS	1	0
LPS3	0	1
LSTO1r	1	0
LTD4DP	1	0
LTHSTRLt	1	0
LYSGLUGLUr	1	0
LYSGLUGLUt	1	0
LYSPHEILEr	1	0
LYSPHEILEt	1	0
LYSt4	1	0
LYStm	1	0
LYSTYRILEr	1	0
LYSTYRILEt	1	0
LYSVALPHEr	1	0
LYSVALPHEt	1	0
LYSVALTRPr	1	0
LYSVALTRPt	1	0
MACACI	0	1
MAGt	0	1
MAL_Lte	1	0
MAL_Ltx	1	0
MALSO3tm	1	0
MALT	0	1
MALtm	1	0
MALTSULtm	1	0
MALTt1r	0	1
MALTTTRt	0	1
MAN6PI	0	1
MANt1r	1	0
MANt4	1	0
MANtly	0	1
MCPST	0	1
MDHx	1	0
MDRPD	0	1
ME1m	1	0
ME2	1	0
ME2m	1	0
MEOHt2	0	1
MEPIt	0	1
METARGLEUr	1	0
METARGLEUt	1	0
METASNTYRr	1	0
METASNTYRt	1	0
METAT	1	0
METGLNTYRr	1	0
METGLNTYRt	1	0
METGLYARGr	1	0
METGLYARGt	1	0
METHISLYSr	1	0
METHISLYSt	1	0
METMETILEr	1	0
METMETILEt	1	0
METPHEARGr	1	0
METPHEARGt	1	0
METt4	1	0
METTRPPHEr	1	0
METTRPPHEt	1	0
MEVK1c	1	0
MI1345PP	1	0
MI134PP	1	0
MI145PK	1	0
MI1Pt	1	0
MI34PP	1	0
MI3PP	1	0
MK10t	0	1
MK11t	0	1
MK7t	0	1
MK8t	0	1
MK9t	0	1
MLTG1	0	1
MLTHFte2	1	0
MMAte	0	1
MMEm	1	0
MMMm	1	0
MMSAD1m	1	0
MMSAD3m	0	1
MTAP	0	1
MTHFC	1	0
MTHFCm	1	0
MTHFD	1	0
MTHFD2m	1	0
MTHFDm	1	0
MTRI	0	1
N2M2NMASNtly	0	1
N3Tg	0	1
N8ASPMDte	0	1
NACHEX10ly	0	1
NACHEX11ly	0	1
NACHEX12ly	0	1
NACHEX13ly	0	1
NACHEX14ly	0	1
NACHEX15ly	0	1
NACHEX16ly	0	1
NACHEX17ly	0	1
NACHEX18ly	0	1
NACHEX19ly	0	1
NACHEX20ly	0	1
NACHEX21ly	1	1
NACHEX22ly	0	1
NACHEX23ly	1	0
NACHEX24ly	1	1
NACHEX25ly	1	1
NACHEX27ly	0	1
NACHEX2ly	0	1
NACHEX3ly	0	1
NACHEX8ly	0	1
NACHEX9ly	0	1
NADQNOXR	1	0
NAGA2ly	0	1
NAGLCAly	0	1
NAIt	0	1
NaKt	1	0
NAt5	1	0
NAtx	1	0
NBAHH_ir	0	1
NCAMUP	1	0
NCKt	1	0
NDP7g	0	1
NDP8	0	1
NDPK1	1	0
NDPK1m	1	0
NDPK1n	1	0
NDPK2	1	0
NDPK2n	1	0
NDPK3m	1	0
NDPK3n	1	0
NDPK4	1	0
NDPK4n	1	0
NDPK5	1	0
NDPK5m	1	0
NDPK5n	1	0
NDPK6	1	0
NDPK7	1	0
NDPK7m	1	0
NDPK7n	1	0
NDPK8	1	0
NDPK8m	1	0
NDPK9	1	0
NDPK9n	1	0
NEU11l	0	1
NEU24	0	1
NFDLAChc	0	1
NFDLACtep	0	1
NFDNPYtep	0	1
NFDOHtep	0	1
NFDOXDhc	0	1
NFDtd	0	1
NH4t3r	1	0
NICRNtr	1	0
NKCCt	1	0
NMNATr	1	0
NMNS	1	0
NNDPR	0	1
NORMETEt	0	1
NTD10	1	0
NTD11	1	0
NTD12	0	1
NTD4	1	0
NTD4e	0	1
NTD5	1	0
NTD6	1	0
NTD7	1	0
NTD8	1	0
NTD9	1	0
NTD9e	0	1
NTP3e	0	1
NTPP10	0	1
NTPP9	0	1
O16G1e	0	1
O16G2e	0	1
O2St	0	1
O2Stm	0	1
O2Stn	0	1
O2Stx	0	1
O2t	1	0
O2tm	1	0
O2tn	0	1
O2tp	1	0
OAAt	1	0
OAGT3te	0	1
OCCOAtx	1	0
OCDEAFABP1tc	1	0
OCTAt	0	1
OCTDEC2ACBP	0	1
OCTDECCACT	0	1
OCTDECCPT1	0	1
OCTDECCPT2	0	1
OCTDECE1CRNe	0	1
ODECRNtr	0	1
OIVD3m	1	0
ORN_Dtx	1	0
ORNDC	1	0
ORNt4m	1	0
ORNTArm	1	0
OROT5Ptr	0	1
OROTGLUt	1	1
ORPT	0	1
OXYPtepv	1	0
OXYPthc	1	0
PAFABCt	1	0
PAIL_HStn	1	0
PAN4PP	1	0
PAN4PPe	0	1
PAPStg	0	1
PAPtg	0	1
PCHOL_HStg	0	1
PCm	1	0
PCREATtmdiffir	1	0
PCRNtm	1	0
PE_HSter	1	0
Pe13_HSABCt	1	0
PE14_HSABCt	1	0
PE15_HSABCt	0	1
PE15_HSt1e	0	1
PE203_HSABCt	1	0
PE226_HSABCt	1	0
PE2LINL_HSABCt	1	0
PEDH203_HSABCt	1	0
PEHSFABPe	1	0
PELINL_HSABCt	1	0
PELPALM_HSABCt	1	1
PELPALM_HSt1e	0	1
PEPtr	1	0
PEROXx	0	1
PESTE_HSABCt	0	1
PESTE_HSt1e	0	1
PEt	1	0
PGCD	1	0
PGDI	1	0
PGDIr	1	0
PGESr	1	0
PGK	1	0
PGLYCt	1	0
PGM	1	0
PGS	1	0
PHCDm	1	1
PHCHGSm	1	0
PHEASNMETr	1	0
PHEASNMETt	1	0
PHEASPr	1	0
PHEASPt	1	0
PHELEUASPr	1	0
PHELEUASPt	1	0
PHELEUHISr	1	0
PHELEUHISt	1	0
PHELEUr	1	0
PHELEUt	1	0
PHELYSALAr	1	0
PHELYSALAt	1	0
PHELYSPROr	1	0
PHELYSPROt	1	0
PHEPHEASNr	1	0
PHEPHEASNt	1	0
PHEPHEr	1	0
PHEPHEt	1	0
PHEPHETHRr	1	0
PHEPHETHRt	1	0
PHEPROARGr	1	0
PHEPROARGt	1	0
PHESERTRPr	1	0
PHESERTRPt	1	0
PHEt4	1	0
PHETA1m	1	0
PHETHRLYSr	1	0
PHETHRLYSt	1	0
PHETRPLEUr	1	0
PHETRPLEUt	1	0
PHETYRGLNr	1	0
PHETYRGLNt	1	0
PHETYRLYSr	1	0
PHETYRLYSt	1	0
PHPYRtm	1	0
PHYHx	0	1
PHYTt	0	1
PI3P4K	1	0
PI45PLC	1	0
PI4P5K	1	0
PI5P4K	1	0
PIACGT	0	1
PIK4	1	0
PIPLC	1	0
PIt6b	1	0
PIt7	1	0
PIter	1	0
PItg	1	0
PItn	1	0
PMANM	0	1
PMEVKc	1	0
PMTCOAFABP1tc	1	0
PMTCRNtr	0	1
PPA	1	0
PPAtm	1	0
PPBNGS	1	0
PPItm	1	0
PPItr	1	0
PPNCL3	1	0
PRAGSr	1	0
PRASCS	1	0
PRFGS	1	0
PRGNLONEtr	1	0
PRO_Dtde	1	0
PROARGASPr	1	0
PROARGASPt	1	0
PROARGCYSr	1	0
PROARGCYSt	1	0
PROASNCYSr	1	0
PROASNCYSt	1	0
PROD2m	1	0
PRODt2r	1	0
PROFVSCOAhc	0	1
PROFVSCOAitx	0	1
PROFVShc	0	1
PROFVStev	0	1
PROGLNPROr	1	0
PROGLNPROt	1	0
PROGLyt	0	1
PROHISTYRr	1	0
PROHISTYRt	1	0
PROLEUARGr	1	0
PROLEUARGt	1	0
PROLYSPROr	1	0
PROLYSPROt	1	0
PROPHEr	1	0
PROPHEt	1	0
PROPROARGr	1	0
PROPROARGt	1	0
PROPROPROr	1	0
PROPROPROt	1	0
PROSTGE1t	1	0
PROSTGE2t	1	0
PROSTGE2t2	1	0
PROSTGE2t2m	1	0
PROSTGE2t2r	1	0
PROSTGH2t	1	0
PROt2r	1	0
PROt4	1	0
PROt4_2_r	1	0
PROTRPTHRr	1	0
PROTRPTHRt	1	0
PSDm_hs	1	0
PSERT	1	0
PSERtr	1	0
PSFLIPm	1	0
PSSA1_hs	1	0
PSt3	1	0
PTDCACRNCPT1	0	1
PTDCACRNCPT2	0	1
PTDCACRNt	1	0
PTPAT	1	0
PTVSTtep	1	0
PTVSTtu	1	0
PUNP1	1	0
PUNP2	1	0
PUNP3	1	0
PUNP4	1	0
PUNP5	1	0
PUNP6	1	0
PUNP7	1	0
PVStep	1	0
PYDAMtr	1	0
PYDXK	1	0
PYDXNtr	1	0
PYDXtr	1	0
PYK	1	0
PYRt2p	1	0
Q10H2e	0	1
q10h2tc	1	0
q10tm	1	0
QULNtr	0	1
R_group_phosphotase_3	1	0
r0002	1	0
r0009	0	1
r0021	1	0
r0022	1	0
r0023	1	0
r0027	1	0
r0033	1	0
r0047	1	0
r0068	1	0
r0074	1	0
r0081	1	0
r0082	1	0
r0084	1	0
r0085	1	0
r0097	1	0
r0139	0	1
r0142	0	1
r0149	0	1
r0156	1	0
r0170	1	0
r0173	1	0
r0178	1	0
r0181	0	1
r0193	1	0
r0208	0	1
r0221	1	0
r0242	0	1
r0245	0	1
r0276	1	0
r0295	1	0
r0308	1	0
r0309	1	0
r0310	1	0
r0311	1	0
r0319	1	0
r0354	1	0
r0355	1	0
r0357	1	0
r0358	1	0
r0360	0	1
r0361	0	1
r0363	0	1
r0364	0	1
r0380	0	1
r0391	1	0
r0394	1	0
r0407	1	0
r0408	1	0
r0410	0	1
r0422	1	0
r0424	1	0
r0425	1	0
r0434	1	0
r0440	1	0
r0450	1	0
r0451	1	0
r0472	1	0
r0475	1	0
r0480	1	0
r0483	1	0
r0488	1	0
r0494	0	1
r0497	0	1
r0510	1	0
r0525	1	1
r0527	1	0
r0531	1	0
r0537	0	1
r0541	1	0
r0557	1	0
r0571	1	0
r0575	1	0
r0579	1	0
r0587	0	1
r0590	1	0
r0594	1	0
r0610	1	0
r0611	1	0
r0616	1	0
r0629	1	0
r0630	1	0
r0633	1	0
r0636	1	0
r0638	1	0
r0639	0	1
r0642	1	0
r0643	1	0
r0648	0	1
r0649	0	1
r0652	1	0
r0661	1	0
r0666	1	0
r0706	1	0
r0707	0	1
r0718	0	1
r0720	0	1
r0722	1	0
r0724	1	0
r0735	1	0
r0737	0	1
r0754	1	0
r0755	1	0
r0756	1	0
r0757	1	0
r0758	0	1
r0774	0	1
r0782	0	1
r0784	1	0
r0786	0	1
r0788	1	0
r0789	1	0
r0791	1	0
r0801	1	0
r0809	1	0
r0812	1	0
r0817	1	0
r0821	1	0
r0829	1	0
r0830	1	0
r0834	1	0
r0838	1	0
r0839	1	0
r0841	1	0
r0842	1	0
r0853	1	0
r0860	1	0
r0870	1	0
r0881	1	0
r0885	1	0
r0892	1	0
r0899	0	1
r0908	1	0
r0909	1	0
r0913	1	0
r0915	1	0
r0936	1	0
r0937	1	0
r0941	1	0
r0942	1	0
r0944	0	1
r0946	1	0
r0973	1	0
r0986	1	0
r0987	1	0
r0990	1	0
r0998	1	0
r1001	1	0
r1003	1	0
r1020	1	0
r1030	0	1
r1045	0	1
r1050	1	0
r1051	1	0
r1078	1	0
r1106	1	0
r1147	1	0
r1148	1	0
r1156	1	0
r1165	1	0
r1166	1	0
r1174	1	0
r1175	1	0
r1251	1	0
r1253	1	0
r1254	1	0
r1255	1	0
r1257	1	0
r1259	1	1
r1260	0	1
r1262	1	0
r1291	1	0
r1298	0	1
r1364	0	1
r1365	0	1
r1367	0	1
r1368	0	1
r1374	0	1
r1377	0	1
r1378	0	1
r1384	1	0
r1391	1	0
r1392	1	0
r1400	1	0
r1401	1	0
r1411	0	1
r1418	1	0
r1421	0	1
r1423	1	0
r1447	1	0
r1449	1	0
r1450	1	0
r1451	1	0
r1456	1	0
r1457	0	1
r1459	1	0
r1467	1	0
r1514	0	1
r1516	0	1
r1525	1	0
r1529	0	1
r1544	1	0
r1546	1	0
r1548	1	0
r1549	1	0
r1551	1	0
r1552	1	0
r1553	1	0
r1554	1	0
r1556	1	0
r1557	1	0
r1559	1	0
r1560	1	0
r1561	1	0
r1562	1	0
r1563	1	0
r1564	1	0
r1565	1	0
r1566	1	0
r1567	1	0
r1568	1	0
r1569	1	0
r1570	1	0
r1571	1	0
r1573	1	0
r1574	1	0
r1575	1	0
r1576	1	0
r1578	1	0
r1579	1	0
r1580	1	0
r1581	1	0
r1583	1	0
r1584	1	0
r1585	1	0
r1586	1	0
r1587	1	0
r1588	1	0
r1589	1	0
r1590	1	0
r1591	1	0
r1592	1	0
r1593	1	0
r1594	1	0
r1595	1	0
r1596	1	0
r1597	1	0
r1598	1	0
r1599	1	0
r1600	1	0
r1602	1	0
r1603	1	0
r1605	1	0
r1606	1	0
r1607	1	0
r1608	1	0
r1609	1	0
r1610	1	0
r1611	1	0
r1612	1	0
r1613	1	0
r1614	1	0
r1615	1	0
r1616	1	0
r1617	1	0
r1618	1	0
r1620	1	0
r1621	1	0
r1622	1	0
r1623	1	0
r1625	1	0
r1626	1	0
r1627	1	0
r1628	1	0
r1629	1	0
r1630	1	0
r1631	1	0
r1633	1	0
r1634	1	0
r1635	1	0
r1636	1	0
r1637	1	0
r1638	1	0
r1639	1	0
r1640	1	0
r1641	1	0
r1642	1	0
r1643	1	0
r1644	1	0
r1645	1	0
r1646	1	0
r1647	1	0
r1648	1	0
r1649	1	0
r1650	1	0
r1651	1	0
r1652	1	0
r1653	1	0
r1654	1	0
r1655	1	0
r1656	1	0
r1657	1	0
r1658	1	0
r1659	1	0
r1660	1	0
r1661	1	0
r1662	1	0
r1664	1	0
r1665	1	0
r1666	1	0
r1667	1	0
r1668	1	0
r1669	1	0
r1670	1	0
r2006	1	0
r2038	1	0
r2080	1	0
r2081	1	0
r2082	1	0
r2083	1	0
r2084	1	0
r2085	1	0
r2086	1	0
r2087	1	0
r2088	1	0
r2089	1	0
r2090	1	0
r2091	1	0
r2092	1	0
r2094	1	0
r2095	1	0
r2096	1	0
r2097	1	0
r2098	1	0
r2100	1	0
r2101	1	0
r2102	1	0
r2103	1	0
r2104	1	0
r2105	1	0
r2106	1	0
r2107	1	0
r2108	1	0
r2109	1	0
r2110	1	0
r2111	1	0
r2113	1	0
r2114	1	0
r2115	1	0
r2116	1	0
r2118	1	0
r2119	1	0
r2121	1	0
r2122	1	0
r2123	1	0
r2124	1	0
r2125	1	0
r2126	1	0
