name	Ctrl_unchanged	ST_top
HMR_0821	0	1
HMR_0822	0	1
HMR_0828	0	1
HMR_0831	0	1
HMR_0835	0	1
HMR_0836	0	1
HMR_0841	0	1
HMR_0842	0	1
HMR_0843	1	0
HMR_0844	1	0
HMR_0846	0	1
HMR_0852	1	0
HMR_0855	0	1
HMR_0859	0	1
HMR_0875	0	1
HMR_0960	1	0
HMR_0962	1	0
HMR_0963	1	0
HMR_1095	1	0
HMR_1102	1	0
HMR_1127	1	1
HMR_1129	0	1
HMR_1243	1	1
HMR_1280	1	0
HMR_1306	0	1
HMR_1307	0	1
HMR_1311	1	0
HMR_1321	1	0
HMR_1325	1	0
HMR_1331	1	0
HMR_1373	1	0
HMR_1504	1	0
HMR_1505	1	0
HMR_1512	1	0
HMR_1532	1	0
HMR_1543	1	0
HMR_1544	1	0
HMR_1545	1	0
HMR_1546	1	0
HMR_1547	1	0
HMR_1548	1	0
HMR_1549	1	0
HMR_1550	1	0
HMR_1551	1	0
HMR_1552	1	0
HMR_1565	1	0
HMR_1623	1	0
HMR_1629	1	0
HMR_1630	1	0
HMR_1644	1	0
HMR_1651	1	0
HMR_1653	1	0
HMR_1666	1	0
HMR_1681	1	0
HMR_1685	1	0
HMR_1738	0	1
HMR_1739	0	1
HMR_1740	0	1
HMR_1741	0	1
HMR_1742	0	1
HMR_1743	0	1
HMR_1744	0	1
HMR_1745	0	1
HMR_1746	0	1
HMR_1747	0	1
HMR_1748	0	1
HMR_1749	0	1
HMR_1750	0	1
HMR_1751	0	1
HMR_1752	0	1
HMR_1753	0	1
HMR_1754	0	1
HMR_1756	0	1
HMR_1758	0	1
HMR_1759	0	1
HMR_1760	0	1
HMR_1761	0	1
HMR_1807	1	0
HMR_1834	1	0
HMR_1916	1	0
HMR_1990	0	1
HMR_1991	0	1
HMR_1992	0	1
HMR_2002	0	1
HMR_2007	0	1
HMR_2029	0	1
HMR_2087	1	0
HMR_2088	1	0
HMR_2089	1	0
HMR_2090	1	0
HMR_2259	1	0
HMR_2260	1	0
HMR_2261	1	0
HMR_2262	1	0
HMR_2263	1	0
HMR_2264	1	0
HMR_2265	1	0
HMR_2266	1	0
HMR_2267	0	1
HMR_2268	0	1
HMR_2269	0	1
HMR_2270	0	1
HMR_2286	0	1
HMR_2288	0	1
HMR_2289	0	1
HMR_2294	0	1
HMR_2296	1	0
HMR_2332	0	1
HMR_2334	0	1
HMR_2336	0	1
HMR_2338	0	1
HMR_2342	1	0
HMR_2343	1	0
HMR_2344	1	0
HMR_2345	1	0
HMR_2347	1	0
HMR_2348	1	0
HMR_2349	1	0
HMR_2350	1	0
HMR_2353	1	0
HMR_2354	1	0
HMR_2355	1	0
HMR_2356	1	0
HMR_2361	1	0
HMR_2362	1	0
HMR_2363	1	0
HMR_2364	1	0
HMR_2365	1	0
HMR_2368	1	0
HMR_2380	1	0
HMR_2433	0	1
HMR_2434	0	1
HMR_2435	0	1
HMR_2436	0	1
HMR_2457	1	1
HMR_2472	1	0
HMR_2484	0	1
HMR_2530	1	0
HMR_2533	1	0
HMR_2535	1	0
HMR_2537	1	0
HMR_2581	0	1
HMR_2602	1	0
HMR_2603	1	0
HMR_2604	1	0
HMR_2608	1	0
HMR_2609	1	0
HMR_2610	1	0
HMR_2612	1	0
HMR_2613	0	1
HMR_2624	1	0
HMR_2634	1	0
HMR_2644	1	0
HMR_2648	0	1
HMR_2649	0	1
HMR_2650	0	1
HMR_2655	1	0
HMR_2660	1	0
HMR_2661	1	0
HMR_2662	1	0
HMR_2673	1	0
HMR_2675	1	0
HMR_2676	1	0
HMR_2677	1	0
HMR_2679	1	0
HMR_2681	1	0
HMR_2682	1	0
HMR_2683	1	0
HMR_2684	0	1
HMR_2685	0	1
HMR_2686	0	1
HMR_2693	1	0
HMR_2695	1	0
HMR_2697	1	0
HMR_2699	1	0
HMR_2700	1	0
HMR_2701	1	0
HMR_2702	1	0
HMR_2711	1	0
HMR_2715	1	0
HMR_2718	1	0
HMR_2727	1	0
HMR_2731	1	0
HMR_2739	0	1
HMR_2740	0	1
HMR_2741	0	1
HMR_2744	1	0
HMR_2753	1	0
HMR_2757	1	0
HMR_2760	1	0
HMR_2764	1	0
HMR_2771	0	1
HMR_2772	0	1
HMR_2773	0	1
HMR_2774	1	0
HMR_2775	1	0
HMR_2776	1	0
HMR_2851	1	0
HMR_2852	1	0
HMR_2857	1	0
HMR_2859	1	0
HMR_2973	1	0
HMR_3001	0	1
HMR_3023	0	1
HMR_3057	0	1
HMR_3058	0	1
HMR_3059	0	1
HMR_3062	0	1
HMR_3063	0	1
HMR_3064	0	1
HMR_3065	0	1
HMR_3066	0	1
HMR_3067	0	1
HMR_3069	0	1
HMR_3070	0	1
HMR_3071	0	1
HMR_3072	0	1
HMR_3073	0	1
HMR_3074	0	1
HMR_3075	0	1
HMR_3076	0	1
HMR_3094	1	0
HMR_3095	1	0
HMR_3096	1	0
HMR_3097	1	0
HMR_3098	1	0
HMR_3099	1	0
HMR_3100	1	0
HMR_3101	1	0
HMR_3102	1	0
HMR_3106	1	0
HMR_3116	1	0
HMR_3117	1	0
HMR_3118	1	0
HMR_3142	1	0
HMR_3170	1	0
HMR_3171	1	0
HMR_3172	1	0
HMR_3173	1	0
HMR_3174	1	0
HMR_3175	1	0
HMR_3176	1	0
HMR_3177	1	0
HMR_3178	0	1
HMR_3179	0	1
HMR_3180	0	1
HMR_3181	0	1
HMR_3189	0	1
HMR_3190	0	1
HMR_3191	0	1
HMR_3192	0	1
HMR_3193	0	1
HMR_3194	0	1
HMR_3195	0	1
HMR_3197	0	1
HMR_3198	1	1
HMR_3199	0	1
HMR_3200	0	1
HMR_3201	0	1
HMR_3202	0	1
HMR_3203	0	1
HMR_3205	0	1
HMR_3234	1	0
HMR_3235	1	0
HMR_3236	1	0
HMR_3237	1	0
HMR_3240	1	0
HMR_3241	1	0
HMR_3242	1	0
HMR_3243	1	0
HMR_3244	1	0
HMR_3245	1	0
HMR_3246	1	0
HMR_3247	1	0
HMR_3321	1	0
HMR_3322	1	0
HMR_3326	0	1
HMR_3327	0	1
HMR_3328	0	1
HMR_3329	0	1
HMR_3330	0	1
HMR_3331	0	1
HMR_3332	0	1
HMR_3333	0	1
HMR_3334	0	1
HMR_3335	0	1
HMR_3336	0	1
HMR_3337	0	1
HMR_3338	0	1
HMR_3339	0	1
HMR_3340	0	1
HMR_3341	0	1
HMR_3342	0	1
HMR_3343	0	1
HMR_3345	0	1
HMR_3346	0	1
HMR_3347	0	1
HMR_3348	0	1
HMR_3349	0	1
HMR_3350	0	1
HMR_3351	0	1
HMR_3352	0	1
HMR_3353	0	1
HMR_3396	0	1
HMR_3398	0	1
HMR_3414	1	0
HMR_3422	0	1
HMR_3424	0	1
HMR_3425	1	0
HMR_3427	0	1
HMR_3429	0	1
HMR_3433	0	1
HMR_3446	1	0
HMR_3447	1	0
HMR_3448	1	0
HMR_3449	1	0
HMR_3450	1	0
HMR_3451	1	0
HMR_3452	1	0
HMR_3453	1	0
HMR_3454	1	0
HMR_3455	1	0
HMR_3456	1	0
HMR_3457	1	0
HMR_3491	0	1
HMR_3505	0	1
HMR_3520	1	0
HMR_3522	0	1
HMR_3597	1	0
HMR_3680	0	1
HMR_3739	0	1
HMR_3864	1	0
HMR_3951	1	0
HMR_3953	1	0
HMR_3966	0	1
HMR_4079	0	1
HMR_4182	1	0
HMR_4270	1	0
HMR_4422	1	0
HMR_4592	0	1
HMR_4630	1	0
HMR_4696	1	0
HMR_4776	1	0
HMR_4777	1	0
HMR_4831	0	1
HMR_5301	1	0
HMR_5387	0	1
HMR_5389	0	1
HMR_6397	0	1
HMR_6408	0	1
HMR_6500	1	0
HMR_6545	1	0
HMR_6549	1	0
HMR_6617	1	0
HMR_6619	1	0
HMR_6629	0	1
HMR_6632	0	1
HMR_6633	0	1
HMR_6672	1	0
HMR_6747	0	1
HMR_6755	0	1
HMR_6854	0	1
HMR_6876	0	1
HMR_6975	0	1
HMR_6976	0	1
HMR_6977	0	1
HMR_6978	0	1
HMR_6986	1	0
HMR_7198	1	0
HMR_7328	0	1
HMR_7329	0	1
HMR_7330	0	1
HMR_7628	0	1
HMR_7748	1	0
HMR_7749	1	0
HMR_7756	0	1
HMR_7757	1	0
HMR_7758	1	0
HMR_7898	0	1
HMR_7900	0	1
HMR_7903	1	0
HMR_7949	1	0
HMR_7977	1	0
HMR_8023	0	1
HMR_8374	0	1
HMR_8397	0	1
HMR_8418	1	0
HMR_8476	1	0
HMR_8505	0	1
HMR_8510	1	1
HMR_8562	0	1
HMR_8571	0	1
HMR_8761	0	1
HMR_8762	0	1
HMR_9176	0	1
HMR_9179	1	0
HMR_9180	1	0
HMR_9184	0	1
HMR_9189	1	0
HMR_9191	1	0
HMR_9191_e	1	0
HMR_9561	0	1
HMR_9608	0	1
HMR_9625	1	1
HMR_9627	1	0
HMR_9630	0	1
HMR_9638	0	1
HMR_9640	1	0
HMR_9642	0	1
HMR_9647	0	1
HMR_9648	0	1
HMR_9658	0	1
HMR_9660	0	1
HMR_9661	0	1
HMR_9662	0	1
HMR_9667	0	1
HMR_9669	0	1
HMR_9670	0	1
HMR_9671	0	1
HMR_9676	0	1
HMR_9680	1	0
HMR_9719	1	0
HMR_9797	1	0
HMR_9803	0	1
HMR_9804	0	1
HOCDACBP	0	1
HOCTDACBP	0	1
HOCTDEC2CRNe	1	1
HOCTDECCRNe	0	1
HOMOVALte	1	0
HPDCACRNCPT1	1	0
HPDCACRNCPT2	1	0
HPDCACRNt	1	0
HPDECECOAm	0	1
HPDECEm	0	1
HPDECEte	0	1
HPDECEtm	0	1
HS1ly	0	1
HS4ly	0	1
HSAT2ly	0	1
HSAT3ly	0	1
HSAT4ly	0	1
HSD11B2r	0	1
HSD17B1	1	0
HSD17B4x	1	0
HSD17B7r	1	0
HSD17B9r	1	0
HSD3A1r	1	0
HSD3B2r	1	0
HSPASEly	0	1
Htg	1	0
Htmi	1	0
Htx	1	0
HXAt3	1	0
HXCOAte	1	0
HXCOAtx	1	0
HXPRT	1	0
HYOCHOLt	0	1
HYXNt	1	0
IBUP_Rtdhep	1	0
IBUP_Rtdu	1	0
ICDCHOLt	0	1
ICDHxm	1	1
ICDHyrm	1	0
IDHPOXOX3	0	1
IDOAASE1ly	0	1
IDOAASE4ly	0	1
IDOURte	0	1
IDOURtly	0	1
ILEARGILEr	1	0
ILEARGILEt	1	0
ILEASNHISr	1	0
ILEASNHISt	1	0
ILEASPr	1	0
ILEASPt	1	0
ILEGLNGLUr	1	0
ILEGLNGLUt	1	0
ILEGLYARGr	1	0
ILEGLYARGt	1	0
ILEPROLYSr	1	0
ILEPROLYSt	1	0
ILESERARGr	1	0
ILESERARGt	1	0
ILEt5m	1	0
ILETA	1	0
ILETAm	1	0
ILEtec	1	0
ILETRPTYRr	1	0
ILETRPTYRt	1	0
IMPC	1	0
IMPD	1	0
IMPtr	1	0
IND3ACt	0	1
INSt2	1	0
INSTt2r	1	0
INSTt4_2	1	0
IPDDI	1	0
IPDPtx	1	0
ISOCHOLt	0	1
ITCOAL1m	1	0
ITCOALm	1	0
ITPtn	1	0
IVCOAACBP	0	1
IVCRNe	0	1
KCC2t	1	0
KCCt	1	0
KHK	1	0
KHK2	0	1
KHte	1	0
KSII_CORE4t	0	1
KSII_CORE4tly	0	1
KSItly	0	1
KYNATEtr2	0	1
L_LACt2r	1	0
L_LACt4r	1	0
LACLt	1	0
LACZe	0	1
LALDO	1	0
LAPCOAe	0	1
LCA3St	0	1
LCADi_D	0	1
LCADim	0	1
LCYSTAT	0	1
LCYSTt	0	1
LDH_L	1	0
LDH_Lm	1	0
LEUALAARGr	1	0
LEUALAARGt	1	0
LEUASNASPr	1	0
LEUASNASPt	1	0
LEUGLYHYc	0	1
LEUGLYPEPT1tc	0	1
LEUKTRA4t	1	0
LEUKTRB4WOHt	0	1
LEUKTRC4t	1	0
LEUKTRD4t	1	0
LEUKTRE4t	1	0
LEULEULAPc	0	1
LEULEUPEPT1tc	0	1
LEUPROARGr	1	0
LEUPROARGt	1	0
LEUSERTRPr	1	0
LEUSERTRPt	1	0
LEUt5m	1	0
LEUTA	1	0
LEUTAm	1	0
LEUtec	1	0
LEUTRPARGr	1	0
LEUTRPARGt	1	0
LEUTRPr	1	0
LEUTRPt	1	0
LEUTYRTYRr	1	0
LEUTYRTYRt	1	0
LEUVALr	1	0
LEUVALt	1	0
LGNCt	1	0
LHCYSTIN	1	0
LHCYSTINt	1	0
LINKDEG1ly	0	1
LINKDEG2ly	0	1
LINKDEG3ly	0	1
LINKDEG4ly	0	1
LKYNRtr	1	0
LKYNRtr3	1	0
LNELDCCPT2	1	0
LNELDCCRNt	1	0
LNELDCCRNtr	0	1
LNLCCPT1	1	0
LNLCCPT2	1	0
LNLCCRNNAt	1	0
LNLCCRNtd	1	0
LNLCt	1	0
LNLNCAt	1	0
LNLNCGCPT1	1	0
LNLNCGCPT2	1	0
LNLNCGCRNt	1	0
LNSTLSr	1	0
LPAMt	0	1
LPAMtm	0	1
LPASE	0	1
LPS	1	0
LPS3	0	1
LPS3e	0	1
LSTNM7TDhc	1	0
LSTNM7thc	1	0
LSTNRATt	1	0
LSTNtd	1	0
LYSARGLEUr	1	0
LYSARGLEUt	1	0
LYSPHEILEr	1	0
LYSPHEILEt	1	0
LYStiDF	1	0
LYStm	1	0
LYSVALTRPr	1	0
LYSVALTRPt	1	0
MACACI	0	1
MAGt	0	1
MAL_Lte	1	0
MAL_Ltx	1	0
MALOAtm	1	0
MALSO3tm	1	0
MALT	0	1
MALtm	1	0
MALTSULtm	1	0
MALTTTRt	0	1
MAN1PT2	0	1
MAN6PI	0	1
MANt1r	1	0
MANt4	1	0
MAOLNOR	0	1
MCLACCYSR	1	0
MCLOR	1	0
MCPST	0	1
MDH	1	0
MDHm	1	0
MDHx	1	0
MDRPD	0	1
ME1m	0	1
ME2	1	0
MECOALm	1	0
MECOAS1m	1	0
MEPIt	0	1
MERCPLACCYSt	1	0
METARGLEUr	1	0
METARGLEUt	1	0
METASNTYRr	1	0
METASNTYRt	1	0
METGLNTYRr	1	0
METGLNTYRt	1	0
METGLYARGr	1	0
METGLYARGt	1	0
METHISLYSr	1	0
METHISLYSt	1	0
METLEUex	1	0
METMETILEr	1	0
METMETILEt	1	0
METPHEARGr	1	0
METPHEARGt	1	0
METS	1	0
METt4	1	0
METtec	1	0
METTRPPHEr	1	0
METTRPPHEt	1	0
MEV_Rt	1	0
MEVK1x	1	0
MGCHrm	1	0
MI13456PK	1	0
MI1345PKc	1	0
MI1345PP	1	0
MI134PP	1	0
MI145PK	1	0
MI14PP	1	0
MI1PP	1	0
MI1PS	1	0
MI34PP	1	0
MI3PP	1	0
MI4PP	1	0
MINOHPtn	1	0
MK10t	0	1
MK11t	0	1
MK7t	0	1
MK8t	0	1
MK9t	0	1
MLTG1	0	1
MLTHFte2	1	0
MLTHFtm	1	0
MMAt2e	1	0
MMAte	1	0
MMEm	1	0
MMMm	1	0
MMSAD1m	1	0
MMSAD3m	0	1
MTAP	0	1
MTHFC	1	0
MTHFCm	1	0
MTHFD	1	0
MTHFDm	1	0
MTRI	0	1
N2M2NMASNtly	0	1
NABTNO	1	0
NACASPAH	0	1
NACASPt	0	1
NACHEX10ly	0	1
NACHEX12ly	0	1
NACHEX14ly	0	1
NACHEX15ly	0	1
NACHEX17ly	0	1
NACHEX18ly	0	1
NACHEX19ly	0	1
NACHEX1ly	1	1
NACHEX23ly	0	1
NACHEX24ly	0	1
NACHEX26ly	0	1
NACHEX27ly	0	1
NACHEX2ly	0	1
NACHEX3ly	0	1
NACHEX4ly	0	1
NACHEX5ly	0	1
NACHEX8ly	0	1
NACHEX9ly	0	1
NACHEXA5ly	0	1
NACSMCTte	1	0
NACUP	1	0
NADPQNOXR	1	0
NADtn	1	0
NAGA2ly	0	1
NAGLCAly	0	1
NAHCO3_HCLt	1	0
NAt3_1	1	0
NAtx	1	0
NBAHH_ir	0	1
NCKt	1	0
NDP3ex	0	1
NDP7er	1	0
NDP7g	1	0
NDPK1	1	0
NDPK10	1	0
NDPK10n	1	0
NDPK1m	1	0
NDPK1n	1	0
NDPK2	1	0
NDPK2n	1	0
NDPK3	1	0
NDPK3m	0	1
NDPK3n	1	0
NDPK4	1	0
NDPK4m	1	0
NDPK5	1	0
NDPK5m	1	0
NDPK5n	1	0
NDPK6	1	0
NDPK6m	1	0
NDPK6n	1	0
NDPK7	1	0
NDPK7n	1	0
NDPK8	1	0
NDPK8n	1	0
NDPK9	1	0
NEU11l	0	1
NEU23	1	0
NEU35e	0	1
NFDLAChc	0	1
NFDLACtep	0	1
NFDNPYtep	0	1
NFDOHtep	0	1
NFDOXDhc	0	1
NFDtd	0	1
NH4t3r	1	0
NH4tb	1	0
NICRNtr	1	0
NICRNTtn	1	0
NKCC2t	1	0
NKCCt	1	0
NMNATn	1	0
NMNATr	1	0
NMNtn	1	0
NNATn	1	0
NNATr	1	0
NNDPR	0	1
NRPPHRt4_2_r	1	0
NRVNCABCt	1	1
NTD10	1	0
NTD11	1	0
NTD12	0	1
NTD4e	0	1
NTD6	1	0
NTD7	1	0
NTD8	1	0
NTD9	1	0
NTD9e	0	1
NTP3e	0	1
NTPP10	0	1
NTPP9	0	1
O2St	1	1
O2Stm	1	0
O2Stn	1	0
O2Stx	1	0
O2t	1	0
O2ter	1	0
O2tm	1	0
O2tn	1	0
O2tp	1	0
OAGT3te	0	1
OBDHc	0	1
OCCOAtx	1	0
OCDCAtr	1	0
OCDEAFABP1tc	1	0
OCTAt	0	1
OCTDEC2ACBP	1	1
OCTDECCACT	0	1
OCTDECCPT1	0	1
OCTDECCPT2	0	1
OCTDECE1CRNe	0	1
OLEICFATPtc	1	1
ORETNF	0	1
ORETNtn	0	1
ORN_Dte	1	0
ORN_Dtx	1	0
ORNDC	1	0
ORNt3m	1	0
ORNt4m	1	0
ORNTArm	1	0
OROTGLUt	1	0
OXAHCOtex	0	1
OXYPtepv	1	0
OXYPthc	1	0
P4501B1r	0	1
P45027A12m	1	0
P45027A13m	1	0
P45027A14m	1	1
P45027A15m	0	1
P45027A16m	0	1
P45027A1m	1	1
P5CDm	1	0
PA_HSter	1	0
PAIL_HStn	1	0
PAN4PP	1	0
PAN4PPe	0	1
PAPStg	1	0
PAPtg	1	0
PCHLN225_HSABCt	0	1
PCHOL_HSter	1	1
PCHOLDEIC_HSPLA2	0	1
PCHOLEIC_HSABCt	0	1
PCHOLN226_HSPLA2	0	1
PCHOLP_hs	0	1
PCHOLPm_hs	0	1
PCHOLPr_hs	0	1
PCm	1	0
PCREATte	1	0
PCREATtmdiffir	1	0
PDHm	1	0
PDX5PO	1	0
PE_HSter	1	0
Pe13_HSABCt	0	1
PE15_HSABCt	0	1
PE224_HSPLA2	0	1
PE224_HSte	0	1
PE226_HSABCt	0	1
PE226_HSPLA2	0	1
PEAMNO	1	0
PEAR_HSABCt	0	1
PEAR_HSPLA2	0	1
PEDH13_HSPLA2	0	1
PEDH15_HSPLA2	0	1
PEDH203_HSABCt	0	1
PEDH203_HSPLA2	0	1
PEHSFABPe	1	0
PELINETH	0	1
PELINL_HSABCt	0	1
PELINL_HSPLA2	0	1
PENDECAETH	0	1
PEPtr	1	0
PEt	0	1
PETHCT	1	0
PETOHMm_hs	0	1
PGCD	1	0
PGDI	1	0
PGDIr	1	0
PGESr	1	0
PGI	1	0
PGK	0	1
PGLer	1	0
PGLYCt	1	0
PGM	1	0
PGMT	1	0
PGP_hs_tm	0	1
PGS	1	0
PHCDm	1	1
PHCHGSm	1	0
PHEASPr	1	0
PHEASPt	1	0
PHEGLNPHEr	1	0
PHEGLNPHEt	1	0
PHELEUASPr	1	0
PHELEUASPt	1	0
PHELEUr	1	0
PHELEUt	1	0
PHELYSALAr	1	0
PHELYSALAt	1	0
PHELYSPROr	1	0
PHELYSPROt	1	0
PHEPROARGr	1	0
PHEPROARGt	1	0
PHEt4	1	0
PHETA1	1	0
PHETA1m	1	0
PHEtec	1	0
PHETRPLEUr	1	0
PHETRPLEUt	1	0
PHETYRGLNr	1	0
PHETYRGLNt	1	0
PHPYRtm	1	0
PHYCBOXL	1	0
PHYHx	0	1
PHYTt	0	1
PI345P5P	1	0
PI34P5K	0	1
PI45P3K	1	0
PI45P5P	1	0
PI45PLC	1	0
PI4P3K	1	0
PI4PLC	1	0
PI5P3K	1	0
PIACGT	0	1
PIK3	1	0
PIPLC	1	0
PIt6b	1	0
PIt7	1	0
PIt8	1	0
PIt9	1	0
PIter	1	0
PItg	1	0
PItn	1	0
PItx	1	0
PLA2_2	0	1
PMANM	0	1
PMEVKx	1	0
PMI12346PHn	1	0
PMTCOAFABP1tc	1	0
PMTCOAtx	1	0
PPA	1	0
PPAm	1	0
PPASMCT1	1	0
PPBNGS	1	0
PPBNGte	1	0
PPDOy	1	0
PPItm	1	0
PPItr	1	0
PPM	1	0
PPMI12346Ptn	1	0
PRAGSr	1	0
PRASCS	1	0
PRFGS	1	0
PRISTANALtx	1	0
PRISTCOAtcx	0	1
PRISTtx	1	0
PROARGASPr	1	0
PROARGASPt	1	0
PROCYSr	1	0
PROCYSt	1	0
PROD2m	1	0
PROHISTYRr	1	0
PROHISTYRt	1	0
PROLEUARGr	1	0
PROLEUARGt	1	0
PROPROPROr	1	0
PROPROPROt	1	0
PROSTGE1t	1	0
PROSTGE2t	1	0
PROSTGE2t2m	1	0
PROSTGE2t2r	1	0
PROSTGH2t	1	0
PROSTGI2t	1	0
PROSTGI2tr	1	0
PROt2r	1	0
PROt4	1	0
PROt4_2_r	1	0
PROVALGLNr	1	0
PROVALGLNt	1	0
PSDm_hs	0	1
PSERT	1	0
PSERtr	1	0
PSFLIPm	0	1
PSSA1_hs	1	0
PSSA2_hs	1	0
PTCRTD	1	0
PTDCACRNCPT1	0	1
PTDCACRNCPT2	0	1
PTDCACRNt	1	0
PTPATe	0	1
PTRCAT1	1	0
PTVSTtep	1	0
PTVSTtu	1	0
PUNP1	1	0
PUNP2	1	0
PUNP3	1	0
PUNP4	1	0
PUNP6	1	0
PUNP7	1	0
PVStep	1	0
PYAM5POr	1	0
PYDAMtr	1	0
PYDXK	1	0
PYDXNK	1	0
PYDXNtr	1	0
PYDXtr	1	0
PYK	1	0
PYNP2r	1	0
PYRSMCT1	1	0
PYRt2m	1	0
PYRt2p	1	0
PYRt2r	1	0
q10h2tc	1	0
q10tm	1	0
QULNtr	0	1
R_group_phosphotase_3	1	0
r0002	1	0
r0021	1	0
r0022	1	0
r0033	1	0
r0047	1	0
r0074	1	0
r0081	1	0
r0082	1	0
r0083	1	0
r0084	1	0
r0085	1	0
r0086	1	0
r0119	1	1
r0129	1	0
r0130	1	0
r0139	0	1
r0149	0	1
r0156	1	0
r0157	1	0
r0170	1	0
r0173	1	0
r0178	1	0
r0181	0	1
r0193	1	0
r0196	1	0
r0202	1	0
r0205	0	1
r0210	1	0
r0242	0	1
r0249	1	0
r0276	1	0
r0295	1	0
r0308	1	0
r0309	1	0
r0310	0	1
r0311	1	0
r0317	1	0
r0345	1	0
r0354	1	0
r0355	1	0
r0357	1	0
r0358	1	0
r0360	0	1
r0361	0	1
r0363	0	1
r0364	0	1
r0365	0	1
r0380	0	1
r0383	1	0
r0386	1	0
r0388	1	0
r0391	1	0
r0392	1	0
r0394	1	0
r0398	0	1
r0407	1	0
r0409	1	0
r0410	0	1
r0422	1	0
r0423	1	0
r0424	1	0
r0425	1	0
r0426	1	0
r0434	1	0
r0437	1	0
r0450	1	0
r0463	1	0
r0470	1	0
r0472	1	0
r0474	1	0
r0475	1	0
r0480	1	0
r0483	1	0
r0488	1	0
r0494	0	1
r0497	0	1
r0517	1	0
r0525	0	1
r0527	1	0
r0531	1	0
r0537	0	1
r0541	0	1
r0545	1	0
r0547	1	0
r0553	1	0
r0555	1	0
r0560	0	1
r0568	1	0
r0570	1	0
r0571	1	0
r0575	1	0
r0579	1	0
r0587	0	1
r0590	1	0
r0594	1	0
r0596	0	1
r0610	1	0
r0611	1	0
r0615	1	0
r0616	1	0
r0617	1	0
r0630	1	0
r0633	1	0
r0634	1	0
r0636	1	0
r0638	1	0
r0643	1	0
r0648	0	1
r0649	0	1
r0655	0	1
r0656	1	0
r0666	1	0
r0671	1	0
r0688	1	0
r0706	1	0
r0707	0	1
r0719	1	0
r0720	0	1
r0721	1	0
r0722	1	0
r0724	1	0
r0726	1	0
r0727	1	0
r0729	1	0
r0737	0	1
r0739	1	0
r0743	1	0
r0744	1	0
r0747	1	0
r0758	0	1
r0774	0	1
r0781	1	0
r0782	0	1
r0784	1	0
r0786	0	1
r0788	1	0
r0789	1	0
r0792	1	0
r0801	1	0
r0809	1	0
r0812	1	0
r0819	1	0
r0821	1	0
r0822	1	0
r0826	1	1
r0829	1	0
r0838	1	0
r0839	1	0
r0840	1	0
r0841	1	0
r0842	1	0
r0860	1	0
r0870	1	0
r0871	1	0
r0879	1	0
r0908	1	0
r0909	1	0
r0913	1	0
r0917	1	0
r0931	1	0
r0932	1	0
r0936	1	0
r0937	1	0
r0940	1	0
r0941	1	0
r0944	1	1
r0946	1	0
r0963	1	0
r0973	1	0
r0983	1	0
r0984	1	0
r0986	1	0
r0987	1	0
r0990	1	0
r0998	1	0
r0999	1	0
r1001	1	0
r1020	1	0
r1030	0	1
r1050	1	0
r1051	1	0
r1078	1	0
r1088	1	0
r1116	1	0
r1143	1	0
r1147	1	0
r1148	1	0
r1156	1	0
r1253	1	0
r1254	1	0
r1255	1	0
r1259	1	0
r1260	0	1
r1291	1	0
r1292	1	0
r1298	0	1
r1364	1	0
r1365	1	0
r1377	1	0
r1378	1	0
r1384	1	0
r1391	1	0
r1392	1	0
r1400	1	0
r1401	1	0
r1411	0	1
r1418	1	0
r1421	0	1
r1423	1	0
r1428	1	0
r1429	1	0
r1435	1	0
r1444	1	0
r1446	0	1
r1448	0	1
r1449	0	1
r1451	0	1
r1457	0	1
r1459	1	0
r1467	1	0
r1493	1	0
r1514	0	1
r1515	0	1
r1516	0	1
r1520	0	1
r1522	0	1
r1544	1	0
r1546	1	0
r1547	1	0
r1548	1	0
r1549	1	0
r1551	1	0
r1552	1	0
r1553	1	0
r1554	1	0
r1556	1	0
r1557	1	0
r1559	1	0
r1560	1	0
r1561	1	0
r1562	1	0
r1563	1	0
r1564	1	0
r1566	1	0
r1567	1	0
r1568	1	0
r1569	1	0
r1570	1	0
r1571	1	0
r1574	1	0
r1575	1	0
r1576	1	0
r1578	1	0
r1581	1	0
r1583	1	0
r1584	1	0
r1585	1	0
r1586	1	0
r1587	1	0
r1588	1	0
r1589	1	0
r1590	1	0
r1591	1	0
r1592	1	0
r1593	1	0
r1594	1	0
r1595	1	0
r1596	1	0
r1597	1	0
r1598	1	0
r1599	1	0
r1600	1	0
r1602	1	0
r1603	1	0
r1605	1	0
r1606	1	0
r1607	1	0
r1608	1	0
r1609	1	0
r1610	1	0
r1611	1	0
r1612	1	0
r1613	1	0
r1614	1	0
r1615	1	0
r1616	1	0
r1617	1	0
r1618	1	0
r1619	1	0
r1620	1	0
r1621	1	0
r1622	1	0
r1623	1	0
r1624	1	0
r1625	1	0
r1626	1	0
r1627	1	0
r1628	1	0
r1629	1	0
r1630	1	0
r1634	1	0
r1635	1	0
r1636	1	0
r1638	1	0
r1639	1	0
r1640	1	0
r1641	1	0
r1643	1	0
r1645	1	0
r1646	1	0
r1647	1	0
r1648	1	0
r1649	1	0
r1650	1	0
r1651	1	0
r1652	1	0
r1653	1	0
r1654	1	0
r1655	1	0
r1656	1	0
r1657	1	0
r1658	1	0
r1659	1	0
r1660	1	0
r1661	1	0
r1662	1	0
r1664	1	0
r1665	1	0
r1666	1	0
r1667	1	0
r1669	1	0
r1670	1	0
r1671	1	0
