del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	mta_score_prctile
HMCRNc	0.333615573786114	0.00493103881965315	Lysine metabolism		NA	[c]	85.9541491766225
XOLEST183CEH	0.333615573786114	0.00493103881965315	Cholesterol metabolism	3988.1 or 1056.1	NA	[l]	85.9541491766225
5HPETtd	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
ADPACtd	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
C04805td	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
CE2445t	0.333615573786114	0.00493103881965315	Transport, extracellular		lipid metabolism	intercompartmental	85.9541491766225
CE6031t	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
CE6247t	0.333615573786114	0.00493103881965315	Transport, extracellular		lipid metabolism	intercompartmental	85.9541491766225
DODECANACtd	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_12HPET[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_5HPET[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_adpac[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_C04805[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_CE2445[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_CE6031[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_CE6247[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_CE7172[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_dodecanac[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_hgentis[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_hmcr[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_xolest183_hs[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
HGENTISt	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMCRNt	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
IND3ACt	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
LCYSTt	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
SEBACIDtd	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_Lcyst[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
XOL27OHtmc	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
EX_maltttr[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
XOLEST183te	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
XOLEST183tl	0.333615573786114	0.00493103881965315	Transport, lysosomal		NA	intercompartmental	85.9541491766225
DM_adprbp[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
UNK3r	0.333615573786114	0.00493103881965315	Methionine and cysteine metabolism		NA	[c]	85.9541491766225
MK10t	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
MK11t	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
MK7t	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
MK9t	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_core5[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_core7[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_core8[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_mqn10[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_mqn11[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_mqn7[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_mqn9[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
DM_mqn10[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_mqn11[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_mqn7[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_mqn8[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_mqn9[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
XOL7AONEt	0.333615573786114	0.00493103881965315	Transport, extracellular	6554.1	NA	intercompartmental	85.9541491766225
EX_xol7aone[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_no2[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
NNDPR	0.333615573786114	0.00493103881965315	NAD metabolism	23475.1	tryptophan metabolism, cytosol	[c]	85.9541491766225
SPMS	0.333615573786114	0.00493103881965315	Urea cycle	6723.1	polyamine synthesis	[c]	85.9541491766225
UAGDP	0.333615573786114	0.00493103881965315	Aminosugar metabolism	6675.1 or 91373.1	amino sugar metabolism	[c]	85.9541491766225
EX_ind3ac[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
CSND	0.333615573786114	0.00493103881965315	Pyrimidine catabolism		pyrimidine degradation	[c]	85.9541491766225
EX_acgam[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_csn[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_malt[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_malttr[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_rib_D[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_arab_L[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_gam[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_lcts[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_etoh[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
ETOHt	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
MTRI	0.333615573786114	0.00493103881965315	Arginine and proline metabolism		NA	[c]	85.9541491766225
EX_mqn8[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
MK8t	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_tym[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
5OHHEXAc	0.333615573786114	0.00493103881965315	Fatty acid oxidation		NA	[c]	85.9541491766225
5OHHEXAte	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_5ohhexa[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
CE1243UPKt	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
CE7172UPKt	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
TYMte2	0.333615573786114	0.00493103881965315	Transport, extracellular	222962.1	NA	intercompartmental	85.9541491766225
TRYPTAte	0.333615573786114	0.00493103881965315	Transport, extracellular	222962.1	NA	intercompartmental	85.9541491766225
CE1918te	0.333615573786114	0.00493103881965315	Transport, extracellular	9356.1 or 9376.1	NA	intercompartmental	85.9541491766225
1A25DHVITD3te	0.333615573786114	0.00493103881965315	Transport, extracellular	949.1 or 948.1 or 29881.1	NA	intercompartmental	85.9541491766225
XOL27OHte	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_xol27oh[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
IDL_HSDEG	0.333615573786114	0.00493103881965315	Glycerophospholipid metabolism		NA	[e]	85.9541491766225
CE5643te	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_CE5643[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_trypta[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
AMETAMte	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_ametam[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
CE0737te	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
EX_CE0737[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_CE1918[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_1a25dhvitd3[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_idl_hs[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_HC00005[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_HC00009[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
BGAL1l	0.333615573786114	0.00493103881965315	Sphingolipid metabolism	(5476.1) and (2720.1) and (2588.1) and (4758.1) and (5660.1) or (5476.1) and (2720.1) and (2588.1) and (4758.1) and (2760.1) or (5476.1) and (2720.1) and (5660.1) or (5476.1) and (2720.1) and (2760.1)	NA	[l]	85.9541491766225
BGAL2l	0.333615573786114	0.00493103881965315	Sphingolipid metabolism	(5476.1) and (2720.1) and (2588.1) and (4758.1) and (5660.1) or (5476.1) and (2720.1) and (2588.1) and (4758.1) and (2760.1) or (5476.1) and (2720.1) and (5660.1) or (5476.1) and (2720.1) and (2760.1)	NA	[l]	85.9541491766225
EX_gd3_hs[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
GA1tl	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
GD3tg	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
GM1tl	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HEXAHBl	0.333615573786114	0.00493103881965315	Sphingolipid metabolism	(3073.1 and 3074.1 and 2760.1) or (3074.1 and 2760.1)	NA	[l]	85.9541491766225
NEU11l	0.333615573786114	0.00493103881965315	Sphingolipid metabolism	2720.1 and 4758.1 and 5476.1 and 2588.1	NA	[l]	85.9541491766225
NEU24	0.333615573786114	0.00493103881965315	Sphingolipid metabolism	4759.1	NA	[c]	85.9541491766225
NO2te	0.333615573786114	0.00493103881965315	Transport, lysosomal		NA	intercompartmental	85.9541491766225
EX_CE1243[e]	0.333615573786114	0.00493103881965315	Miscellaneous		NA	[e]	85.9541491766225
EX_ga1_hs[e]	0.333615573786114	0.00493103881965315	Miscellaneous		NA	[e]	85.9541491766225
EX_gm1_hs[e]	0.333615573786114	0.00493103881965315	Miscellaneous		NA	[e]	85.9541491766225
HMR_0003	0.333615573786114	0.00493103881965315	Glycerophospholipid metabolism	8228.1 or 3991.1 or 80339.1 or 9388.1 or 13.1 or 747.1 or 221955.1 or 5408.1 or 3990.1 or 1056.1 or 5406.1 or 57104.1 or 8513.1 or 5407.1 or 119548.1	NA	[e]	85.9541491766225
HMR_0008	0.333615573786114	0.00493103881965315	Transport, extracellular	4023.1	NA	[e]	85.9541491766225
HMR_0164	0.333615573786114	0.00493103881965315	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	85.9541491766225
HMR_0165	0.333615573786114	0.00493103881965315	Fatty acid synthesis	6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1	NA	[c]	85.9541491766225
HMR_0166	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_0167	0.333615573786114	0.00493103881965315	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	85.9541491766225
HMR_0170	0.333615573786114	0.00493103881965315	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	85.9541491766225
HMR_0171	0.333615573786114	0.00493103881965315	Fatty acid synthesis	6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1	NA	[c]	85.9541491766225
HMR_0172	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_0176	0.333615573786114	0.00493103881965315	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	85.9541491766225
HMR_0177	0.333615573786114	0.00493103881965315	Fatty acid synthesis	6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1	NA	[c]	85.9541491766225
HMR_0178	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_0183	0.333615573786114	0.00493103881965315	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	NA	intercompartmental	85.9541491766225
HMR_0184	0.333615573786114	0.00493103881965315	Fatty acid synthesis	6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1	NA	[c]	85.9541491766225
HMR_0185	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_0767	0.333615573786114	0.00493103881965315	Sphingolipid metabolism	8611.1 or 9663.1 or 64748.1 or 9890.1 or 79948.1 or 64900.1 or 23175.1 or 8612.1 or 84513.1 or 8613.1 or 196051.1	NA	[c]	85.9541491766225
HMR_0809	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism		NA	[c]	85.9541491766225
HMR_0812	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	6482.1 or 6484.1 or 6483.1	NA	[c]	85.9541491766225
HMR_0814	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	6489.1	NA	[c]	85.9541491766225
HMR_0817	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	6482.1 or 6484.1 or 6483.1	NA	[c]	85.9541491766225
HMR_0819	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	3938.1 or 79411.1 or 2720.1	NA	[c]	85.9541491766225
HMR_0822	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	29906.1	NA	[c]	85.9541491766225
HMR_0830	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	3938.1 or 79411.1 or 2720.1	NA	[c]	85.9541491766225
HMR_0831	0.333615573786114	0.00493103881965315	Transport, lysosomal		NA	intercompartmental	85.9541491766225
HMR_0835	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	2760.1	NA	[l]	85.9541491766225
HMR_0836	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	3074.1 or 284004.1 or 3073.1	NA	[l]	85.9541491766225
HMR_0837	0.333615573786114	0.00493103881965315	Glycosphingolipid metabolism	6482.1 or 6484.1 or 6483.1	NA	[c]	85.9541491766225
HMR_0960	0.333615573786114	0.00493103881965315	Arachidonic acid metabolism	2882.1 or 9588.1 or 493869.1 or 2879.1 or 2877.1 or 257202.1 or 2878.1 or 2880.1 or 2876.1	NA	[c]	85.9541491766225
HMR_0962	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_0963	0.333615573786114	0.00493103881965315	Arachidonic acid metabolism	2882.1 or 9588.1 or 493869.1 or 2879.1 or 2877.1 or 257202.1 or 2878.1 or 2880.1 or 2876.1	NA	[m]	85.9541491766225
HMR_0966	0.333615573786114	0.00493103881965315	Transport, endoplasmic reticular		NA	intercompartmental	85.9541491766225
HMR_0979	0.333615573786114	0.00493103881965315	Arachidonic acid metabolism		NA	[c]	85.9541491766225
HMR_0981	0.333615573786114	0.00493103881965315	Arachidonic acid metabolism	57834.1 or 126410.1 or 8529.1 or 11283.1 or 4051.1	NA	[c]	85.9541491766225
HMR_2029	0.333615573786114	0.00493103881965315	Androgen and estrogen synthesis and metabolism	64816.1 or 1565.1 or 1577.1 or 1562.1 or 1571.1 or 1573.1 or 1588.1 or 1545.1 or 1559.1 or 1558.1 or 1543.1 or 1544.1 or 1580.1 or 113612.1 or 1576.1 or 1551.1 or 1557.1 or 29785.1 or 57834.1 or 199974.1 or 66002.1 or 260293.1 or 11283.1 or 1555.1 or 1572.1 or 1553.1 or 1549.1 or 1548.1	NA	[c]	85.9541491766225
HMR_3478	0.333615573786114	0.00493103881965315	Transport, peroxisomal		NA	intercompartmental	85.9541491766225
HMR_4831	0.333615573786114	0.00493103881965315	Galactose metabolism		NA	[e]	85.9541491766225
HMR_5387	0.333615573786114	0.00493103881965315	Methionine and cysteine metabolism	58478.1	NA	[c]	85.9541491766225
HMR_5389	0.333615573786114	0.00493103881965315	Methionine and cysteine metabolism	55256.1	NA	[c]	85.9541491766225
HMR_6397	0.333615573786114	0.00493103881965315	Lipoate metabolism	1738.1	NA	[c]	85.9541491766225
HMR_6408	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_6456	0.333615573786114	0.00493103881965315	Vitamin E metabolism		NA	[c]	85.9541491766225
HMR_6975	0.333615573786114	0.00493103881965315	Lysine metabolism	55904.1 or 58508.1 or 9739.1 or 6839.1 or 84444.1 or 9757.1 or 7468.1 or 51111.1 or 55870.1 or 4297.1 or 84787.1 or 83852.1 or 23067.1 or 9869.1 or 80854.1 or 54904.1 or 79723.1 or 64324.1 or 8085.1 or 6419.1 or 79813.1 or 29072.1 or 387893.1 or 64754.1 or 10919.1	NA	[c]	85.9541491766225
HMR_6976	0.333615573786114	0.00493103881965315	Lysine metabolism	55904.1 or 58508.1 or 9739.1 or 6839.1 or 84444.1 or 9757.1 or 7468.1 or 51111.1 or 55870.1 or 4297.1 or 84787.1 or 83852.1 or 23067.1 or 9869.1 or 80854.1 or 54904.1 or 79723.1 or 64324.1 or 8085.1 or 6419.1 or 79813.1 or 29072.1 or 387893.1 or 64754.1 or 10919.1	NA	[c]	85.9541491766225
HMR_6977	0.333615573786114	0.00493103881965315	Lysine metabolism	55904.1 or 58508.1 or 9739.1 or 6839.1 or 84444.1 or 9757.1 or 7468.1 or 51111.1 or 55870.1 or 4297.1 or 84787.1 or 83852.1 or 23067.1 or 9869.1 or 80854.1 or 54904.1 or 79723.1 or 64324.1 or 8085.1 or 6419.1 or 79813.1 or 29072.1 or 387893.1 or 64754.1 or 10919.1	NA	[c]	85.9541491766225
HMR_6978	0.333615573786114	0.00493103881965315	Lysine metabolism	28972.1 or 9789.1 or 60559.1 or 23478.1 or 90701.1	NA	[c]	85.9541491766225
HMR_7328	0.333615573786114	0.00493103881965315	N-glycan metabolism	4249.1	NA	[g]	85.9541491766225
HMR_7329	0.333615573786114	0.00493103881965315	N-glycan metabolism	25834.1	NA	[g]	85.9541491766225
HMR_7330	0.333615573786114	0.00493103881965315	Transport, golgi apparatus		NA	intercompartmental	85.9541491766225
HMR_8023	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_8374	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_8562	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_8761	0.333615573786114	0.00493103881965315	Galactose metabolism	3795.1	NA	[c]	85.9541491766225
HMR_9608	0.333615573786114	0.00493103881965315	Transport, extracellular	8884.1	NA	intercompartmental	85.9541491766225
HMR_9630	0.333615573786114	0.00493103881965315	Transport, endoplasmic reticular		NA	intercompartmental	85.9541491766225
HMR_9642	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_9647	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_9648	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_9658	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_9660	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_9661	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_9662	0.333615573786114	0.00493103881965315	Transport, extracellular		NA	intercompartmental	85.9541491766225
HMR_9667	0.333615573786114	0.00493103881965315	Transport, golgi apparatus		NA	intercompartmental	85.9541491766225
HMR_9669	0.333615573786114	0.00493103881965315	Transport, golgi apparatus		NA	intercompartmental	85.9541491766225
HMR_9670	0.333615573786114	0.00493103881965315	Transport, golgi apparatus		NA	intercompartmental	85.9541491766225
HMR_9671	0.333615573786114	0.00493103881965315	Transport, golgi apparatus		NA	intercompartmental	85.9541491766225
HMR_9676	0.333615573786114	0.00493103881965315	Transport, mitochondrial		NA	intercompartmental	85.9541491766225
HMR_0980	0.333615573786114	0.00493103881965315	Arachidonic acid metabolism	10901.1 or 873.1 or 874.1	NA	[c]	85.9541491766225
EX_nadh[e]	0.333615573786114	0.00493103881965315	Miscellaneous		NA	[e]	85.9541491766225
12DHCHOLt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1 or 10599.1 or 123264.1 or 200931.1)	NA	intercompartmental	85.9541491766225
3DHLCAt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	NA	intercompartmental	85.9541491766225
7DHCDCHOLt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	NA	intercompartmental	85.9541491766225
7DHCHOLt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	NA	intercompartmental	85.9541491766225
COPROSTt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	NA	intercompartmental	85.9541491766225
DCA3St	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1 or 10599.1)	NA	intercompartmental	85.9541491766225
DM_12dhchol[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_3dhlchol[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_7dhcdchol[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_7dhchol[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_coprost[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_dca3s[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_gca3s[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_icdchol[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_isochol[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_tdca3s[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_uchol[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
DM_udca3s[c]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[c]	85.9541491766225
EX_12dhchol[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_3dhlchol[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_7dhcdchol[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_7dhchol[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_coprost[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_dca3s[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_gca3s[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_icdchol[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_isochol[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_tdca3s[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_uchol[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_udca3s[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
GCA3St	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1 or 10599.1)	NA	intercompartmental	85.9541491766225
ICDCHOLt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	NA	intercompartmental	85.9541491766225
ISOCHOLt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	NA	intercompartmental	85.9541491766225
TDCA3St	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1 or 10599.1)	NA	intercompartmental	85.9541491766225
UCHOLt	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	NA	intercompartmental	85.9541491766225
UDCA3St	0.333615573786114	0.00493103881965315	Transport, extracellular	(28234.1 or 10599.1)	NA	intercompartmental	85.9541491766225
EX_nfd[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_nfdac[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_nfdlac[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
EX_nfdoh[e]	0.333615573786114	0.00493103881965315	Exchange/demand reaction		NA	[e]	85.9541491766225
