name	Ctrl_vs_HT_Unchanged	Ctrl_vs_Primary_Unchanged	Ctrl_vs_ST
ACHtn	1	0	0
ACNAMlt	1	1	0
ACNAMtr	1	1	0
ACNMLr	1	1	0
ACOAD10m	1	1	0
ACOAD1fm	1	0	0
ACOAD8m	1	0	0
ACONT	1	1	0
ACONTm	1	1	0
ACP1_FMN_	1	1	0
ACS2	1	0	0
ACt2r	1	1	0
ACtg	1	0	0
ADK1	1	1	0
ADK3	1	1	0
ADK3m	1	0	0
ADNCYC	1	1	0
ADNK1	1	1	0
ADNK1m	1	1	0
ADNtm	1	0	0
ADPACDAc	1	1	0
ADPACtd	1	1	0
ADPCOACROT	1	1	0
ADPtx	1	1	0
ADRNCOAtx	1	1	0
ADRNCRNt	1	1	0
ADRNt	1	1	0
ADSK	1	0	0
AHEXASE2ly	1	1	0
AHEXASEly	1	1	0
AK2LGCHOLABCt	1	1	0
AK2LGCHOLt1	1	1	0
AKGDm	1	1	0
AKGMALtm	1	1	0
AKGt4_3	1	1	0
AKGtp	1	1	0
ALAALACNc	1	1	0
ALAARGCYSr	1	1	0
ALAARGCYSt	1	1	0
ALAARGGLYr	1	1	0
ALAARGGLYt	1	1	0
ALAASNLEUr	1	1	0
ALAASNLEUt	1	1	0
ALADGLNexR	1	1	0
ALADGLYexR	1	1	0
ALAGLNexR	1	1	0
ALAGLYexR	1	1	0
ALAGLYLYSr	1	1	0
ALAGLYLYSt	1	1	0
ALAHISALAr	1	1	0
ALAHISALAt	1	1	0
ALALYSTHRr	1	1	0
ALALYSTHRt	1	1	0
ALAPAT4te	1	1	0
ALAR	1	1	0
ALASm	1	0	0
ALAt2r	1	1	0
ALAt4	1	1	0
ALAtN1	1	1	0
ALCD21_D	1	1	0
ALCD22_D	1	1	0
ALDD21	1	1	0
ALLTNt	1	1	0
AMETAMte	1	1	0
AMPtp	1	1	0
ANDRSTRNte	1	1	0
APRGSTRNt1e	1	1	0
ARAB_Lt	1	1	0
ARABR	1	1	0
ARACHCPT1	1	0	0
ARACHCPT2	1	0	0
ARACHCRNt	1	1	0
ARACHDt2	1	1	0
ARACHDtr	1	1	0
ARACHt	1	1	0
ARGALAALAr	1	1	0
ARGALAALAt	1	1	0
ARGALAPHEr	1	1	0
ARGALAPHEt	1	1	0
ARGALATHRr	1	1	0
ARGALATHRt	1	1	0
ARGARGLYSr	1	1	0
ARGARGLYSt	1	1	0
ARGARGMETr	1	1	0
ARGARGMETt	1	1	0
ARGARGr	1	1	0
ARGARGt	1	1	0
ARGCYSGLYr	1	1	0
ARGCYSGLYt	1	1	0
ARGCYSSERr	1	1	0
ARGCYSSERt	1	1	0
ARGGLUGLUr	1	1	0
ARGGLUGLUt	1	1	0
ARGGLUPROr	1	1	0
ARGGLUPROt	1	1	0
ARGGLYGLYr	1	1	0
ARGGLYGLYt	1	1	0
ARGHISTHRr	1	1	0
ARGHISTHRt	1	1	0
ARGLEUPHEr	1	1	0
ARGLEUPHEt	1	1	0
ARGLYSASPr	1	1	0
ARGLYSASPt	1	1	0
ARGPHEARGr	1	1	0
ARGPHEARGt	1	1	0
ARGPROMETr	1	1	0
ARGPROMETt	1	1	0
ARGPROTHRr	1	1	0
ARGPROTHRt	1	1	0
ARGSERSERr	1	1	0
ARGSERSERt	1	1	0
ARGtD	1	1	0
ARGtm	1	0	0
ARGTYRVALr	1	1	0
ARGTYRVALt	1	1	0
ARGVALCYSr	1	1	0
ARGVALCYSt	1	1	0
ARGVALTRPr	1	1	0
ARGVALTRPt	1	1	0
ARTFR208	1	1	0
ASAH1	1	1	0
ASCBt	1	1	0
ASCBt4	1	1	0
ASNASNARGr	1	1	0
ASNASNARGt	1	1	0
ASNMETPROr	1	1	0
ASNMETPROt	1	1	0
ASNNm	1	1	0
ASNPHEASPr	1	1	0
ASNPHEASPt	1	1	0
ASNPHECYSr	1	1	0
ASNPHECYSt	1	1	0
ASNt4	1	1	0
ASNtm	1	1	0
ASNtN1	1	1	0
ASNTYRGLYr	1	1	0
ASNTYRGLYt	1	1	0
ASNTYRPHEr	1	1	0
ASNTYRPHEt	1	1	0
ASNTYRTHRr	1	1	0
ASNTYRTHRt	1	1	0
ASPALAARGr	1	1	0
ASPALAARGt	1	1	0
ASPASNGLUr	1	1	0
ASPASNGLUt	1	1	0
ASPCTr	1	1	0
ASPDt6	1	1	0
ASPDTDe	1	1	0
ASPGLUm	1	1	0
ASPGLUPROr	1	0	0
ASPGLUPROt	1	0	0
ASPGLUr	1	1	0
ASPGLUt	1	1	0
ASPGLUTRPr	1	1	0
ASPGLUTRPt	1	1	0
ASPHISCYSr	1	1	0
ASPHISCYSt	1	1	0
ASPHISPROr	1	1	0
ASPHISPROt	1	1	0
ASPLYSGLUr	1	1	0
ASPLYSGLUt	1	1	0
ASPLYSHISr	1	1	0
ASPLYSHISt	1	1	0
ASPMETASPr	1	1	0
ASPMETASPt	1	1	0
ASPPROLYSr	1	1	0
ASPPROLYSt	1	1	0
ASPTA	1	1	0
ASPVALASNr	1	1	0
ASPVALASNt	1	1	0
ATP1ter	1	1	0
ATP2ter	1	1	0
ATPH1e	1	0	0
ATPH2e	1	1	0
ATPtm	1	1	0
ATVACIDOATPtu	1	0	0
ATVACIDtdu	1	1	0
B_MANNASEly	1	1	0
B3GALT3g	1	0	0
B3GALT41g	1	0	0
B3GALT43g	1	0	0
B3GALT5g	1	0	0
BALABETAtc2	1	1	0
BALAPAT1tc2	1	1	0
BAMPPALDOX	1	1	0
BCRNe	1	0	0
BGAL1l	1	1	0
BGAL2l	1	1	0
BGAL3l	1	1	0
BHBt	1	1	0
BILGLCURt	1	1	0
biomass_maintenance	1	1	0
biomass_maintenance_noTrTr	1	1	0
BPNT	1	1	0
BPNT2	1	0	0
BUTSMCT1	1	1	0
BUTt2r	1	1	0
C04717td	1	0	0
C04805td	1	1	0
C05463t2	1	1	0
C05953t	1	1	0
C06439t	1	1	0
C09642te	1	1	0
C101CPT1	1	0	0
C101CRNe	1	0	0
C102CPT1	1	0	0
C10DCc	1	1	0
C10DCCACT	1	1	0
C10OHc	1	0	0
C11695td	1	0	0
C120CPT1	1	0	0
C121CPT1	1	0	0
C12OHc	1	0	0
C140CPT1	1	1	0
C141ACBP	1	0	0
C141CPT1	1	0	0
C141OHc	1	0	0
C141OHe	1	0	0
C142ACBP	1	0	0
C142OHc	1	0	0
C142OHe	1	0	0
C14OHc	1	0	0
C160CPT1	1	1	0
C161CPT12	1	0	0
C161CRNt	1	1	0
C161OHc	1	0	0
C162ACBP	1	0	0
C162OHc	1	0	0
C162OHe	1	0	0
C16DCc	1	1	0
C16DCe	1	1	0
C16OHc	1	0	0
C180CPT2	1	0	0
C180CRNt	1	1	0
C181CPT1	1	1	0
C181CPT2	1	1	0
C181CRNt	1	1	0
C181OHc	1	0	0
C182OHc	1	0	0
C18OHc	1	0	0
C204CRNt	1	1	0
C226CPT1	1	1	0
C226CPT2	1	1	0
C226CRNt	1	1	0
C40CPT1	1	1	0
C4CRNCPT2	1	1	0
C4OHc	1	0	0
C50CPT1	1	0	0
C51CPT1	1	0	0
C5DCe	1	0	0
C6DCc	1	1	0
C6DCCACT	1	1	0
C80CPT1	1	1	0
C81CPT1	1	0	0
C81CRNe	1	0	0
C8DCc	1	1	0
CA2t	1	1	0
CAATPS	1	1	0
CALAtr	1	1	0
CAPROICc	1	0	0
CAt7r	1	1	0
CBASPte	1	1	0
CBR2	1	1	0
CDCA24GSc	1	0	0
CDCA3GSc	1	0	0
CDIPTr	1	1	0
CDPDAGtm	1	1	0
CDS	1	1	0
CDSm	1	1	0
CE1261t	1	1	0
CE1273t2	1	1	0
CE1401te	1	1	0
CE1617te	1	0	0
CE1918te	1	1	0
CE2006te	1	0	0
CE2172t	1	1	0
CE2445t	1	1	0
CE2512te	1	1	0
CE2513td	1	1	0
CE4890te	1	0	0
CE4890te2	1	0	0
CE5304t	1	1	0
CE5629t	1	1	0
CE6031t	1	1	0
CE6247t	1	1	0
CHAT	1	0	0
CHATn	1	0	0
CHOLATEt	1	0	0
CHOLPtl	1	1	0
CHOLtn	1	0	0
CHSTEROLt	1	1	0
CHSTEROLt1	1	1	0
CHSTEROLt2	1	1	0
CHSTEROLtg	1	1	0
CHSTEROLtrc	1	1	0
CITRtm	1	1	0
CITt4_2	1	1	0
CITt4_4	1	1	0
CITtam	1	1	0
CK	1	1	0
CKc	1	1	0
CLCFTRte	1	1	0
CLPNDCRNt	1	1	0
CLPNDt	1	1	0
CMPACNAtg	1	0	0
CO2t	1	1	0
CO2tm	1	1	0
CO2tp	1	1	0
COAtg	1	1	0
COAtm	1	1	0
COAtn	1	0	0
COAtp	1	1	0
COAtr	1	1	0
COPROSTt	1	1	0
Coqe	1	1	0
CREATtmdiffir	1	1	0
CRNrtx	1	1	0
CRNt	1	1	0
CRNtim	1	1	0
CRNtx	1	1	0
CRTSLt	1	0	0
CRVNCtr	1	1	0
CRVSthc	1	1	0
CRVStu	1	1	0
CSNATer	1	1	0
CSNATr	1	1	0
CYANt	1	1	0
CYSASNMETr	1	1	0
CYSASNMETt	1	1	0
CYSASPPHEr	1	1	0
CYSASPPHEt	1	1	0
CYSGLNMETr	1	1	0
CYSGLNMETt	1	1	0
CYSGLTH	1	1	0
CYSGLUexR	1	1	0
CYSGLUHISr	1	1	0
CYSGLUHISt	1	1	0
CYSGLUTRPr	1	1	0
CYSGLUTRPt	1	1	0
CYSGLYexR	1	1	0
CYSLEUTHRr	1	1	0
CYSLEUTHRt	1	1	0
CYSSERMETr	1	1	0
CYSSERMETt	1	1	0
CYSSNAT5tc	1	1	0
CYST_Ltr	1	1	0
CYSt4	1	1	0
CYStec	1	1	0
CYSTS	1	1	0
CYSTYRASNr	1	1	0
CYSTYRASNt	1	1	0
CYTDK1	1	1	0
CYTDt2r	1	1	0
CYTDt4	1	0	0
CYTK1	1	1	0
CYTK10	1	1	0
CYTK10n	1	1	0
CYTK11	1	1	0
CYTK12	1	1	0
CYTK12n	1	1	0
CYTK13	1	1	0
CYTK13n	1	1	0
CYTK14	1	1	0
CYTK14n	1	1	0
CYTK1n	1	1	0
CYTK2	1	1	0
CYTK2n	1	1	0
CYTK3	1	1	0
CYTK4	1	1	0
CYTK5	1	1	0
CYTK5n	1	0	0
CYTK6	1	1	0
CYTK6n	1	1	0
CYTK7	1	1	0
CYTK7n	1	1	0
CYTK8	1	1	0
CYTK8n	1	1	0
CYTK9	1	0	0
CYTK9n	1	1	0
D3AIBTm	1	1	0
DACT	1	1	0
DAGK_hs	1	1	0
DAGt	1	1	0
DALAt2r	1	1	0
DASCBR	1	0	0
DCATDc	1	1	0
DCK1n	1	1	0
DCK2n	1	1	0
DCMPDA	1	1	0
DCMPtr	1	1	0
DCSPTN1COAtx	1	1	0
DCSPTN1CPT1	1	1	0
DCSPTN1CPT2	1	1	0
DCSPTN1CRNt	1	1	0
DCSPTN1t	1	1	0
DCT	1	1	0
DDCAte	1	1	0
DDCRNe	1	0	0
DDECCRNe	1	0	0
DDECE1CRNe	1	0	0
DECCRNe	1	0	0
DECDICRNe	1	0	0
DEOXFVShc	1	1	0
DEOXFVSitx	1	1	0
DEOXFVStev	1	1	0
DESAT18_9	1	0	0
DESAT24_1	1	1	0
DGCHOLte	1	1	0
DHAAt1r	1	0	0
DHCR72r	1	1	0
DHEASt	1	1	0
DHFR	1	1	0
DHFtl	1	1	0
DHPM1	1	1	0
DIDPtn	1	1	0
DITPtn	1	1	0
DLNLCGCPT1	1	1	0
DLNLCGCRNt	1	1	0
DLNLCGt	1	1	0
DM_7dhchol[c]	1	1	0
DM_anth	1	1	0
DM_Asn_X_Ser_Thr_ly_	1	1	0
DM_atp_c_	1	1	0
DM_cdca24g[c]	1	0	0
DM_cdca3g[c]	1	0	0
DM_coprost[c]	1	1	0
DM_core5_g_	1	1	0
DM_core7_g_	1	1	0
DM_core8_g_	1	1	0
DM_dctp_m_	1	0	0
DM_dopa[c]	1	1	0
DM_gpi_sig_er_	1	1	0
DM_icdchol[c]	1	1	0
DM_isochol[c]	1	1	0
DM_itp[n]	1	1	0
DM_m_em_3gacpail_prot_hs_r_	1	1	0
DM_melanin_c_	1	1	0
DM_mi134p[c]	1	0	0
DM_mi14p[c]	1	1	0
DM_mqn10[c]	1	1	0
DM_mqn11[c]	1	1	0
DM_mqn7[c]	1	1	0
DM_mqn8[c]	1	1	0
DM_mqn9[c]	1	1	0
DM_n5m2masn_g_	1	1	0
DM_na1[g]	1	0	0
DM_Ser_Thr_ly_	1	1	0
DM_tym[c]	1	1	0
DM_uchol[c]	1	1	0
DMGLYtr	1	1	0
DMHPTCRNCPT2	1	1	0
DMHPTCRNt	1	1	0
DMHPTCRNte	1	1	0
DMNONCRNCPT2	1	1	0
DMNONCRNt	1	1	0
DNDPt30m	1	0	0
DOCOSACTDe	1	1	0
DODECANACtd	1	1	0
DOPACCL	1	1	0
DOPAENT4tc	1	1	0
DOPAMT	1	1	0
DOPAQNISO1	1	1	0
DOPAt4_2_r	1	1	0
DOPAtu	1	0	0
DPCOAK	1	1	0
DTDPtn	1	1	0
DTTPtn	1	1	0
DUDPtn	1	1	0
DUTPDPm	1	0	0
ECOAH1m	1	0	0
ECOAH1x	1	0	0
EICOSTETCRNt	1	1	0
EICOSTETt	1	1	0
ELAIDCRNt	1	1	0
ELAIDt	1	1	0
ENGASE2ly	1	1	0
ENGASE3ly	1	1	0
ENGASEly	1	1	0
ESTRADIOLt	1	1	0
ESTRADIOLtr	1	1	0
ESTRONESt	1	1	0
ESTRONEtr	1	1	0
EX_10fthf[e]	1	1	0
EX_10fthf7glu[e]	1	1	0
EX_12HPET[e]	1	1	0
EX_13dampp[e]	1	0	0
EX_15kprostgf2[e]	1	0	0
EX_2h3mv[e]	1	1	0
EX_2hiv[e]	1	1	0
EX_2m3hvac[e]	1	1	0
EX_2pg[e]	1	1	0
EX_34dhoxmand[e]	1	1	0
EX_34dhoxpeg[e]	1	1	0
EX_34dhphe[e]	1	1	0
EX_34hpp[e]	1	1	0
EX_3aib[e]	1	1	0
EX_3bcrn[e]	1	0	0
EX_3ddcrn[e]	1	0	0
EX_3deccrn[e]	1	0	0
EX_3hadpac[e]	1	1	0
EX_3hdececrn[e]	1	0	0
EX_3hexdcrn[e]	1	0	0
EX_3hpvs[e]	1	1	0
EX_3hpvstet[e]	1	1	0
EX_3ivcrn[e]	1	1	0
EX_3mhis[e]	1	1	0
EX_3mob[e]	1	1	0
EX_3mop[e]	1	1	0
EX_3mox4hoxm[e]	1	1	0
EX_3moxtyr[e]	1	1	0
EX_3octdec2crn[e]	1	0	0
EX_3octdeccrn[e]	1	0	0
EX_3octdece1crn[e]	1	0	0
EX_3ohsebac[e]	1	1	0
EX_3ohsubac[e]	1	1	0
EX_3tdcrn[e]	1	0	0
EX_3tetd7ecoacrn[e]	1	0	0
EX_3thexddcoacrn[e]	1	0	0
EX_3ttetddcoacrn[e]	1	0	0
EX_4abutn[e]	1	1	0
EX_4mop[e]	1	1	0
EX_4nph[e]	1	1	0
EX_4tmeabutn[e]	1	1	0
EX_5adtststerone[e]	1	1	0
EX_5adtststerones[e]	1	1	0
EX_5cysgly34dhphe[e]	1	1	0
EX_5hoxindoa[e]	1	1	0
EX_5HPET[e]	1	1	0
EX_5mta[e]	1	1	0
EX_5mthf[e]	1	1	0
EX_5oxpro[e]	1	0	0
EX_7dhchol[e]	1	1	0
EX_7dhchsterol[e]	1	1	0
EX_7dhf[e]	1	1	0
EX_7thf[e]	1	1	0
EX_acgal[e]	1	1	0
EX_acnam[e]	1	1	0
EX_adp[e]	1	1	0
EX_adpac[e]	1	1	0
EX_ahcys[e]	1	1	0
EX_ahdt[e]	1	1	0
EX_akg[e]	1	1	0
EX_ala_D[e]	1	1	0
EX_ala_L[e]	1	1	0
EX_alaargcys[e]	1	1	0
EX_alaarggly[e]	1	1	0
EX_alaasnleu[e]	1	1	0
EX_alaglylys[e]	1	1	0
EX_alahisala[e]	1	1	0
EX_alalysthr[e]	1	1	0
EX_aldstrn[e]	1	1	0
EX_alltn[e]	1	1	0
EX_amet[e]	1	1	0
EX_ametam[e]	1	1	0
EX_andrstrn[e]	1	1	0
EX_arab_L[e]	1	1	0
EX_arachd[e]	1	0	0
EX_arg_L[e]	1	1	0
EX_argalaala[e]	1	1	0
EX_argalaphe[e]	1	1	0
EX_argalathr[e]	1	1	0
EX_argarg[e]	1	1	0
EX_argarglys[e]	1	1	0
EX_argargmet[e]	1	1	0
EX_argcysgly[e]	1	1	0
EX_argcysser[e]	1	1	0
EX_arggluglu[e]	1	1	0
EX_argglupro[e]	1	1	0
EX_argglygly[e]	1	1	0
EX_arghisthr[e]	1	1	0
EX_argleuphe[e]	1	1	0
EX_arglysasp[e]	1	1	0
EX_argphearg[e]	1	1	0
EX_argpromet[e]	1	1	0
EX_argprothr[e]	1	1	0
EX_argserser[e]	1	1	0
EX_argtyrval[e]	1	1	0
EX_argvalcys[e]	1	1	0
EX_argvaltrp[e]	1	1	0
EX_ascb_L[e]	1	0	0
EX_asn_L[e]	1	1	0
EX_asnasnarg[e]	1	1	0
EX_asnmetpro[e]	1	1	0
EX_asnpheasp[e]	1	1	0
EX_asnphecys[e]	1	1	0
EX_asntyrgly[e]	1	1	0
EX_asntyrphe[e]	1	1	0
EX_asntyrthr[e]	1	1	0
EX_aspalaarg[e]	1	1	0
EX_aspasnglu[e]	1	1	0
EX_aspglu[e]	1	1	0
EX_aspglupro[e]	1	0	0
EX_aspglutrp[e]	1	1	0
EX_asphiscys[e]	1	1	0
EX_asphispro[e]	1	1	0
EX_asplysglu[e]	1	1	0
EX_asplyshis[e]	1	1	0
EX_aspmetasp[e]	1	1	0
EX_aspprolys[e]	1	1	0
EX_aspvalasn[e]	1	1	0
EX_avite1[e]	1	1	0
EX_bhb[e]	1	0	0
EX_bilglcur[e]	1	1	0
EX_bilirub[e]	1	1	0
EX_but[e]	1	1	0
EX_C01601[e]	1	1	0
EX_C04717[e]	1	0	0
EX_C04805[e]	1	1	0
EX_C04849[e]	1	1	0
EX_C09642[e]	1	1	0
EX_c101crn[e]	1	0	0
EX_C11695[e]	1	0	0
EX_c16dc[e]	1	1	0
EX_c51crn[e]	1	0	0
EX_c5dc[e]	1	0	0
EX_c81crn[e]	1	0	0
EX_ca2[e]	1	1	0
EX_cala[e]	1	1	0
EX_caproic[e]	1	0	0
EX_carn[e]	1	1	0
EX_cbasp[e]	1	1	0
EX_cdp[e]	1	1	0
EX_CE0074[e]	1	1	0
EX_CE1261[e]	1	1	0
EX_CE1273[e]	1	1	0
EX_CE1401[e]	1	1	0
EX_CE1617[e]	1	0	0
EX_CE1918[e]	1	1	0
EX_CE1925[e]	1	1	0
EX_CE1926[e]	1	1	0
EX_CE2006[e]	1	0	0
EX_CE2172[e]	1	1	0
EX_CE2445[e]	1	1	0
EX_CE2510[e]	1	1	0
EX_CE2838[e]	1	1	0
EX_CE2839[e]	1	1	0
EX_CE2915[e]	1	1	0
EX_CE2916[e]	1	1	0
EX_CE4633[e]	1	1	0
EX_CE4722[e]	1	1	0
EX_CE4723[e]	1	1	0
EX_CE4881[e]	1	1	0
EX_CE5026[e]	1	1	0
EX_CE5304[e]	1	1	0
EX_CE5629[e]	1	1	0
EX_CE5786[e]	1	1	0
EX_CE5787[e]	1	1	0
EX_CE5788[e]	1	1	0
EX_CE5789[e]	1	1	0
EX_CE5791[e]	1	1	0
EX_CE5797[e]	1	1	0
EX_CE5798[e]	1	1	0
EX_CE5853[e]	1	1	0
EX_CE5854[e]	1	1	0
EX_CE5867[e]	1	1	0
EX_CE5868[e]	1	1	0
EX_CE5869[e]	1	1	0
EX_CE6031[e]	1	1	0
EX_CE6247[e]	1	1	0
EX_chsterol[e]	1	1	0
EX_cit[e]	1	1	0
EX_citr_L[e]	1	1	0
EX_cl[e]	1	1	0
EX_cmp[e]	1	1	0
EX_co2[e]	1	1	0
EX_coprost[e]	1	1	0
EX_core5[e]	1	1	0
EX_core7[e]	1	1	0
EX_core8[e]	1	1	0
EX_cortsn[e]	1	0	0
EX_creat[e]	1	1	0
EX_crn[e]	1	0	0
EX_crtsl[e]	1	0	0
EX_crtstrn[e]	1	1	0
EX_cyan[e]	1	1	0
EX_cysam[e]	1	0	0
EX_cysasnmet[e]	1	1	0
EX_cysaspphe[e]	1	1	0
EX_cysglnmet[e]	1	1	0
EX_cysgluhis[e]	1	1	0
EX_cysglutrp[e]	1	1	0
EX_cysleuthr[e]	1	1	0
EX_cyssermet[e]	1	1	0
EX_cyst_L[e]	1	1	0
EX_cystyrasn[e]	1	1	0
EX_cytd[e]	1	1	0
EX_dag_hs[e]	1	1	0
EX_dcmp[e]	1	1	0
EX_dcsptn1[e]	1	1	0
EX_ddca[e]	1	1	0
EX_ddece1crn[e]	1	0	0
EX_ddecrn[e]	1	0	0
EX_decdicrn[e]	1	0	0
EX_deoxfvs[e]	1	1	0
EX_dgchol[e]	1	1	0
EX_dgmp[e]	1	1	0
EX_dgtp[e]	1	1	0
EX_dhdascb[e]	1	0	0
EX_dhf[e]	1	1	0
EX_ditp[e]	1	0	0
EX_dlnlcg[e]	1	1	0
EX_dmgly[e]	1	1	0
EX_dmhptcrn[e]	1	1	0
EX_doco13ac[e]	1	1	0
EX_docosac[e]	1	1	0
EX_dodecanac[e]	1	1	0
EX_dopa[e]	1	1	0
EX_dpcoa[e]	1	0	0
EX_dtmp[e]	1	1	0
EX_dttp[e]	1	1	0
EX_elaid[e]	1	1	0
EX_elaidcrn[e]	1	0	0
EX_estradiol[e]	1	1	0
EX_fald[e]	1	1	0
EX_fdp[e]	1	1	0
EX_fe2[e]	1	1	0
EX_fe3[e]	1	1	0
EX_fmn[e]	1	1	0
EX_fol[e]	1	1	0
EX_fucacgalfucgalacglcgalgluside_hs[e]	1	1	0
EX_fum[e]	1	1	0
EX_fvs[e]	1	0	0
EX_ga1_hs[e]	1	1	0
EX_galgluside_hs[e]	1	1	0
EX_gam[e]	1	0	0
EX_gbside_hs[e]	1	0	0
EX_gd1c_hs[e]	1	0	0
EX_gd3_hs[e]	1	1	0
EX_glc_D[e]	1	1	0
EX_gln_L[e]	1	1	0
EX_glnasngln[e]	1	1	0
EX_glnhishis[e]	1	1	0
EX_glnhislys[e]	1	1	0
EX_glnlyslys[e]	1	1	0
EX_glnlystrp[e]	1	1	0
EX_glnproglu[e]	1	0	0
EX_glntrpglu[e]	1	1	0
EX_glntyrleu[e]	1	1	0
EX_glu_L[e]	1	0	0
EX_gluala[e]	1	0	0
EX_gluargleu[e]	1	1	0
EX_gluasnleu[e]	1	1	0
EX_gluglu[e]	1	1	0
EX_gluilelys[e]	1	1	0
EX_gluleu[e]	1	1	0
EX_glumet[e]	1	1	0
EX_glumethis[e]	1	1	0
EX_gluside_hs[e]	1	1	0
EX_gluthr[e]	1	1	0
EX_gluthrlys[e]	1	1	0
EX_glutrpala[e]	1	1	0
EX_glyald[e]	1	0	0
EX_glyc_R[e]	1	0	0
EX_glyc2p[e]	1	0	0
EX_glyc3p[e]	1	0	0
EX_glyhisasn[e]	1	1	0
EX_glyhislys[e]	1	1	0
EX_glylyscys[e]	1	1	0
EX_glylysphe[e]	1	1	0
EX_glypro[e]	1	0	0
EX_glytyrlys[e]	1	1	0
EX_glyvalhis[e]	1	1	0
EX_gm1_hs[e]	1	1	0
EX_gmp[e]	1	0	0
EX_gpi_sig[e]	1	1	0
EX_gt1a_hs[e]	1	0	0
EX_gudac[e]	1	1	0
EX_h[e]	1	1	0
EX_h2o[e]	1	0	0
EX_HC00229[e]	1	1	0
EX_HC00342[e]	1	1	0
EX_HC01104[e]	1	1	0
EX_HC01361[e]	1	1	0
EX_HC01440[e]	1	1	0
EX_HC01441[e]	1	1	0
EX_HC01444[e]	1	0	0
EX_HC01446[e]	1	1	0
EX_HC01609[e]	1	0	0
EX_HC01610[e]	1	0	0
EX_HC02160[e]	1	1	0
EX_HC02161[e]	1	1	0
EX_HC02187[e]	1	0	0
EX_HC02192[e]	1	1	0
EX_HC02193[e]	1	1	0
EX_HC02197[e]	1	1	0
EX_HC02198[e]	1	1	0
EX_HC02204[e]	1	1	0
EX_HC02220[e]	1	1	0
EX_hco3[e]	1	1	0
EX_hcys_L[e]	1	1	0
EX_hdcea[e]	1	1	0
EX_hdcecrn[e]	1	0	0
EX_hdd2crn[e]	1	0	0
EX_hexdiac[e]	1	1	0
EX_his_L[e]	1	1	0
EX_hisargcys[e]	1	1	0
EX_hisargser[e]	1	1	0
EX_hisasp[e]	1	1	0
EX_hisglnala[e]	1	1	0
EX_hisglu[e]	1	1	0
EX_hisglugln[e]	1	1	0
EX_hisglylys[e]	1	1	0
EX_hishislys[e]	1	1	0
EX_hislysala[e]	1	1	0
EX_hislysglu[e]	1	1	0
EX_hislysile[e]	1	1	0
EX_hislysthr[e]	1	1	0
EX_hislysval[e]	1	1	0
EX_hismet[e]	1	1	0
EX_hismetgln[e]	1	1	0
EX_hisphearg[e]	1	1	0
EX_hisprolys[e]	1	1	0
EX_histrphis[e]	1	1	0
EX_hLkynr[e]	1	1	0
EX_hmcr[e]	1	1	0
EX_homoval[e]	1	1	0
EX_hpdca[e]	1	1	0
EX_hxa[e]	1	0	0
EX_hxcoa[e]	1	0	0
EX_i[e]	1	0	0
EX_icdchol[e]	1	1	0
EX_icit[e]	1	1	0
EX_idour[e]	1	1	0
EX_ile_L[e]	1	1	0
EX_ileargile[e]	1	1	0
EX_ileasnhis[e]	1	1	0
EX_ileasp[e]	1	1	0
EX_ileglnglu[e]	1	1	0
EX_ileglyarg[e]	1	1	0
EX_ileprolys[e]	1	1	0
EX_ileserarg[e]	1	1	0
EX_iletrptyr[e]	1	1	0
EX_im4ac[e]	1	1	0
EX_inost[e]	1	1	0
EX_isochol[e]	1	1	0
EX_ivcrn[e]	1	0	0
EX_ksi[e]	1	1	0
EX_ksii_core4[e]	1	1	0
EX_kynate[e]	1	1	0
EX_lac_L[e]	1	1	0
EX_lcts[e]	1	1	0
EX_leu_L[e]	1	1	0
EX_leualaarg[e]	1	1	0
EX_leuasnasp[e]	1	1	0
EX_leuasplys[e]	1	1	0
EX_leugly[e]	1	0	0
EX_leuktrB4[e]	1	1	0
EX_leuktrB4woh[e]	1	0	0
EX_leuktrD4[e]	1	1	0
EX_leuktrE4[e]	1	0	0
EX_leuleu[e]	1	0	0
EX_leuleutrp[e]	1	1	0
EX_leupro[e]	1	1	0
EX_leuproarg[e]	1	1	0
EX_leusertrp[e]	1	1	0
EX_leutrp[e]	1	1	0
EX_leutrparg[e]	1	1	0
EX_leutyrtyr[e]	1	1	0
EX_leuval[e]	1	1	0
EX_lgnc[e]	1	1	0
EX_Lhcystin[e]	1	1	0
EX_lipoate[e]	1	1	0
EX_lneldccrn[e]	1	0	0
EX_lnlncg[e]	1	1	0
EX_lpam[e]	1	1	0
EX_lys_L[e]	1	1	0
EX_lysargleu[e]	1	1	0
EX_lyscyshis[e]	1	1	0
EX_lysglnphe[e]	1	1	0
EX_lysgluglu[e]	1	1	0
EX_lyslyslys[e]	1	1	0
EX_lyspheile[e]	1	1	0
EX_lystrparg[e]	1	1	0
EX_lystyrile[e]	1	1	0
EX_lysvalphe[e]	1	1	0
EX_lysvaltrp[e]	1	1	0
EX_M00003[e]	1	1	0
EX_M00008[e]	1	1	0
EX_M00010[e]	1	1	0
EX_M00017[e]	1	1	0
EX_M00019[e]	1	1	0
EX_M00021[e]	1	1	0
EX_M00115[e]	1	1	0
EX_M00260[e]	1	1	0
EX_M00265[e]	1	1	0
EX_M00315[e]	1	1	0
EX_M00341[e]	1	1	0
EX_M01197[e]	1	1	0
EX_M01207[e]	1	1	0
EX_M01235[e]	1	1	0
EX_M01238[e]	1	1	0
EX_M01582[e]	1	1	0
